"geneid","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_024281","SP-POLQL",4.33333333333333,45.3333333333333,0,34.3333333333333,11066,1600,9466,0.00433333333333333,0.00478906965279245,0.0214583333333333
"SPU_024282","SP-PPPL_138",4,0,0,37.3333333333333,5039,5039,0,0.004,0,0.00740887742276907
"SPU_024284","SP-PPPL_139",4.33333333333333,0,0,154.333333333333,6456,6066,390,0.00433333333333333,0,0.0254423563028904
"SPU_024285","SP-HYPP_213",0.333333333333333,3,0,28.6666666666667,6061,4408,1653,0.000333333333333333,0.00181488203266788,0.00650332728372656
"SPU_024290","SP-LRR/GPCR_10",9,78.3333333333333,0,3.33333333333333,5466,1064,4402,0.009,0.0177949416931698,0.0031328320802005
"SPU_024291","SP-HYPP_3030",71,34.3333333333333,0,123.666666666667,7213,7213,0,0.071,0,0.017144969730579
"SPU_024292","SP-TRPC4L_2",54.3333333333333,104.666666666667,0,164.333333333333,6949,1870,5079,0.0543333333333333,0.0206077311806786,0.0878787878787879
"SPU_024293","SP-HYPP_1112",2,0,0,12.3333333333333,3343,1816,1527,0.002,0,0.00679148311306902
"SPU_024297","SP-EFTUD1L1",29,0,0,0,3639,906,2733,0.029,0,0
"SPU_024298","SP-B3GALT5_5",8.33333333333333,31.6666666666667,0,5,2095,530,1565,0.00833333333333333,0.020234291799787,0.00943396226415094
"SPU_024299","SP-UNK_52",24.3333333333333,208.333333333333,91,101.666666666667,12984,1822,11162,0.0243333333333333,0.0186645165143642,0.0557994877424076
"SPU_024300","SP-SSTR5L_2",140,0,0,0,1166,1166,0,0.14,0,0
"SPU_024303","SP-SMG1",74.6666666666667,212.333333333333,0,366.333333333333,8585,2164,6421,0.0746666666666667,0.0330685770648393,0.169285274183611
"SPU_024304","SP-SCAI",5,11.6666666666667,0,19.3333333333333,5521,944,4577,0.005,0.00254897676789746,0.0204802259887006
"SPU_024306","SP-DAZAP_1",17.6666666666667,190,81,36.6666666666667,12847,1220,11627,0.0176666666666667,0.0163412746194203,0.0300546448087432
"SPU_024307","SP-NFIL3",97.6666666666667,74.3333333333333,62.3333333333333,62.6666666666667,2619,2619,0,0.0976666666666667,0,0.023927707776505
"SPU_024308","SP-RFC4",31.3333333333333,122,0,51.6666666666667,7593,1058,6535,0.0313333333333333,0.0186687069625096,0.0488342785129175
"SPU_024309","SP-FASTKD1L",59.3333333333333,59.6666666666667,0,83.6666666666667,6761,3108,3653,0.0593333333333333,0.016333607080938,0.0269197769197769
"SPU_024310","SP-MYEOV2L",49,28,0,19.3333333333333,2576,1025,1551,0.049,0.0180528691166989,0.0188617886178862
"SPU_024311","SP-DEPDC6",26.6666666666667,101.333333333333,0,40,8957,960,7997,0.0266666666666667,0.0126714184485849,0.0416666666666667
"SPU_024312","SP-GNS",76,42.3333333333333,0,0.333333333333333,6616,876,5740,0.076,0.00737514518002323,0.000380517503805175
"SPU_024313","SP-NP_1",12.6666666666667,0,0,0,2825,234,2591,0.0126666666666667,0,0
"SPU_024314","SP-HYPP_2723",2.66666666666667,111.666666666667,16.6666666666667,7,18055,1260,16795,0.00266666666666667,0.00664880420760147,0.00555555555555556
"SPU_024315","SP-Z27",60,0,0,0,2501,2501,0,0.06,0,0
"SPU_024316","SP-MEKKK5",2.33333333333333,2445.33333333333,146.666666666667,154.333333333333,60785,4219,56566,0.00233333333333333,0.0432297375337364,0.0365805483131864
"SPU_024318","SP-HYPP_2724",5.66666666666667,44.6666666666667,0,29.3333333333333,9243,1476,7767,0.00566666666666667,0.00575082614480065,0.019873532068654
"SPU_024320","SP-CYP2L57",18.6666666666667,0,0,0,11889,1365,10524,0.0186666666666667,0,0
"SPU_024321","SP-GHDCL_3",66.3333333333333,69.3333333333333,0,33.3333333333333,4769,1925,2844,0.0663333333333333,0.0243788091889358,0.0173160173160173
"SPU_024322","SP-GHDCL_4",81,414.666666666667,0,72,11455,1925,9530,0.081,0.0435117173837006,0.0374025974025974
"SPU_024323","SP-MAP2LPH",76.3333333333333,1061.66666666667,27,581.333333333333,29762,3956,25806,0.0763333333333333,0.0411403032886409,0.146949780923492
"SPU_024325","SP-RAB7L1",40,203.666666666667,0,36,11159,1382,9777,0.04,0.0208312024820156,0.0260492040520984
"SPU_024327","SP-PPPL_221",165,74,0,0,2631,2538,93,0.165,0.795698924731183,0
"SPU_024328","SP-RDH7",44,141.333333333333,0,30,4934,1188,3746,0.044,0.0377291332977398,0.0252525252525253
"SPU_024329","SP-CUEDC1",3.66666666666667,131.666666666667,0,68,9615,1462,8153,0.00366666666666667,0.0161494746310152,0.0465116279069767
"SPU_024330","SP-SEC14L_2",7,15.6666666666667,0,3,8131,1579,6552,0.007,0.00239112739112739,0.00189993666877771
"SPU_024332","SP-ACK2",39.3333333333333,210.666666666667,0,16.6666666666667,11027,1199,9828,0.0393333333333333,0.0214353547686881,0.0139004726160689
"SPU_024334","SP-LRRC40",9.33333333333333,62,0,29,15262,1296,13966,0.00933333333333333,0.00443935271373335,0.0223765432098765
"SPU_024335","SP-EGFI_7_1",28.6666666666667,1.33333333333333,1.33333333333333,0.333333333333333,10979,791,10188,0.0286666666666667,0.000130872922392357,0.000421407501053519
"SPU_024336","SP-TRANGLUTAMNT1",56.3333333333333,0,0,0,2121,427,1694,0.0563333333333333,0,0
"SPU_024337","SP-TRANGLUTAMNT1_1",2.33333333333333,133.666666666667,12,124,15047,2642,12405,0.00233333333333333,0.0107752250436652,0.0469341408024224
"SPU_024338","SP-WDR59_1",18,27,0,33,14464,1387,13077,0.018,0.00206469373709566,0.0237923576063446
"SPU_024339","SP-GUANC",73.6666666666667,546.333333333333,54.6666666666667,495,16320,3355,12965,0.0736666666666667,0.0421390924283327,0.147540983606557
"SPU_024341","SP-ANKRD54",142,616.333333333333,360.333333333333,37,20882,1665,19217,0.142,0.0320722970980555,0.0222222222222222
"SPU_024343","SP-LHH2BG",135.666666666667,0,0,0,371,371,0,0.135666666666667,0,0
"SPU_024344","SP-FTSJ2",36.6666666666667,8.33333333333333,0,3,1981,773,1208,0.0366666666666667,0.00689845474613687,0.00388098318240621
"SPU_024345","SP-RPTOR",37.3333333333333,27,0,16.6666666666667,9006,1163,7843,0.0373333333333333,0.00344256024480428,0.0143307537976498
"SPU_024347","SP-DNMT3A",24,378.333333333333,0,419.666666666667,20760,4619,16141,0.024,0.0234392747248208,0.090856606769142
"SPU_024348","SP-SRP68",107.666666666667,362,0,240,12478,3843,8635,0.107666666666667,0.0419224088013897,0.0624512099921936
"SPU_024349","SP-PP1R8",41,99.6666666666667,0,88.6666666666667,6020,1032,4988,0.041,0.0199812884255547,0.0859173126614987
"SPU_024350","SP-TDRDCP_1",56.3333333333333,129.333333333333,0,139.666666666667,6552,2247,4305,0.0563333333333333,0.0300425861401471,0.0621569500074173
"SPU_024351","SP-RNF31_1",62.6666666666667,0,0,0,9763,2341,7422,0.0626666666666667,0,0
"SPU_024352","SP-MUCL_6",27,709.666666666667,0,218,11359,2537,8822,0.027,0.0804428323131565,0.0859282617264486
"SPU_024355","SP-NR1_1",1.33333333333333,16.3333333333333,0,16,4003,495,3508,0.00133333333333333,0.00465602432535158,0.0323232323232323
"SPU_024358","SP-HERC1_1",10.6666666666667,2.66666666666667,0,5,2188,1244,944,0.0106666666666667,0.00282485875706215,0.00401929260450161
"SPU_024359","SP-HERC1-3",14,21,0,67.6666666666667,6423,1278,5145,0.014,0.00408163265306122,0.0529473135106938
"SPU_024360","SP-CLECT/FN3_13",14.6666666666667,164,0,0,19876,2760,17116,0.0146666666666667,0.00958167796214069,0
"SPU_024362","SP-TTRSPN_18",65,5516.66666666667,3684,256.333333333333,152215,2173,150042,0.065,0.0367674828825707,0.117962877741985
"SPU_024363","SP-HYPP_1113",59,1054,0,159.333333333333,36617,2575,34042,0.059,0.0309617531284883,0.0618770226537217
"SPU_024365","SP-UNC44_342",7.33333333333333,0,0,0,1184,1184,0,0.00733333333333333,0,0
"SPU_024366","SP-FERHC",82.3333333333333,549.333333333333,34,160.333333333333,6606,3198,3408,0.0823333333333333,0.161189358372457,0.0501355013550136
"SPU_024368","SP-POLYPL_955",62,0,0,0,5592,5240,352,0.062,0,0
"SPU_024369","SP-HYPP_1114",15.3333333333333,0,0,0,2185,1912,273,0.0153333333333333,0,0
"SPU_024370","SP-HYPP_2725",12.3333333333333,45,45,19,926,926,0,0.0123333333333333,0,0.0205183585313175
"SPU_024371","SP-CSPE8L5",70,155.666666666667,0,65.3333333333333,9623,1399,8224,0.07,0.0189283398184176,0.0467000238265428
"SPU_024374","SP-EGFIL_7",14,563.333333333333,22.6666666666667,15.6666666666667,52778,2478,50300,0.014,0.0111994698475812,0.00632230293247242
"SPU_024375","SP-ENDRVT107",6.33333333333333,0,0,0,1160,1160,0,0.00633333333333333,0,0
"SPU_024376","SP-C20ORF112",7.66666666666667,669.333333333333,325.333333333333,10.6666666666667,14662,533,14129,0.00766666666666667,0.0473730153112983,0.0200125078173859
"SPU_024379","SP-PGD",17.3333333333333,423,29.6666666666667,253,21621,2650,18971,0.0173333333333333,0.0222971904485794,0.0954716981132075
"SPU_024380","SP-HYPP_2726",47.6666666666667,361.333333333333,17.6666666666667,105,15487,1411,14076,0.0476666666666667,0.0256701714502226,0.0744153082919915
"SPU_024382","SP-CLECT_46",11.6666666666667,28,16.6666666666667,7,2005,572,1433,0.0116666666666667,0.0195394277739009,0.0122377622377622
"SPU_024383","SP-ATP7A",61,131.333333333333,0,166.666666666667,11516,1890,9626,0.061,0.0136436041277097,0.0881834215167548
"SPU_024384","SP-AQP3",25.3333333333333,856.333333333333,0,156,30988,2084,28904,0.0253333333333333,0.029626810591383,0.0748560460652591
"SPU_024385","SP-TLR127",51.6666666666667,620.333333333333,470.666666666667,296,2718,2718,0,0.0516666666666667,0,0.108903605592347
"SPU_024388","SP-HYPP_2727",7.33333333333333,0,0,0,1655,1655,0,0.00733333333333333,0,0
"SPU_024389","SP-HYPP_2728",2,18.3333333333333,18.3333333333333,10.6666666666667,1667,1667,0,0.002,0,0.00639872025594881
"SPU_024390","SP-SRCR203",20.3333333333333,175.333333333333,8,29.3333333333333,26623,4143,22480,0.0203333333333333,0.00779952550415184,0.00708021562474857
"SPU_024391","SP-SLC35E4_1",8.66666666666667,0,0,0,2997,963,2034,0.00866666666666667,0,0
"SPU_024392","SP-SFRS8_1",2,298.333333333333,95.3333333333333,52.6666666666667,27508,2291,25217,0.002,0.0118306433490635,0.0229885057471264
"SPU_024394","SP-CAMK4",42,179.333333333333,85.3333333333333,131.333333333333,18257,983,17274,0.042,0.0103816911736328,0.133604611732791
"SPU_024396","SP-HPPD",69,88.6666666666667,88.6666666666667,0,18149,495,17654,0.069,0.00502246893999471,0
"SPU_024397","SP-SF4",26.3333333333333,97.6666666666667,0,40.6666666666667,13490,3243,10247,0.0263333333333333,0.00953124491721154,0.0125398293760921
"SPU_024398","SP-WDR93",7,25.3333333333333,0,17.3333333333333,4274,1041,3233,0.007,0.00783585936694505,0.0166506564201089
"SPU_024399","SP-ZBED1",18.6666666666667,4.33333333333333,0,0,6250,2069,4181,0.0186666666666667,0.00103643466475325,0
"SPU_024400","SP-ZBED1_5",2,11,0,2,3506,1149,2357,0.002,0.00466694951209164,0.00174064403829417
"SPU_024401","SP-NFKBIZL",13,239.333333333333,156.333333333333,352,14185,2603,11582,0.013,0.0206642491222011,0.135228582404917
"SPU_024402","SP-HYOU1",0.666666666666667,332,20.6666666666667,254.333333333333,20477,4413,16064,0.000666666666666667,0.0206673306772908,0.0576327517184077
"SPU_024404","SP-TLR129",5,39,0,323.666666666667,7617,2925,4692,0.005,0.00831202046035806,0.110655270655271
"SPU_024405","SP-ST6GALNAC2_1",77.3333333333333,348,0,139,10029,1665,8364,0.0773333333333333,0.0416068866571019,0.0834834834834835
"SPU_024406","SP-ABAT_1",43.3333333333333,377,0,57.6666666666667,3992,542,3450,0.0433333333333333,0.109275362318841,0.10639606396064
"SPU_024407","SP-ANKLE1",50.3333333333333,0,0,0,11874,3983,7891,0.0503333333333333,0,0
"SPU_024408","SP-SRCR204",37.3333333333333,279,81.3333333333333,255.333333333333,9562,2519,7043,0.0373333333333333,0.0396138009371007,0.10136297472542
"SPU_024410","SP-HTR1AL_7",139.666666666667,21.3333333333333,0,22,2291,1183,1108,0.139666666666667,0.0192539109506619,0.0185967878275571
"SPU_024415","SP-HYPP_2729",2.66666666666667,4,0,1.33333333333333,3039,950,2089,0.00266666666666667,0.0019147917663954,0.00140350877192982
"SPU_024416","SP-NEURX",131.666666666667,3465,96.3333333333333,696.333333333333,66311,4639,61672,0.131666666666667,0.0561843300038916,0.150104189121219
"SPU_024418","SP-FAM120BL",109,739.666666666667,0,18.6666666666667,39534,1865,37669,0.109,0.019635951755201,0.0100089365504915
"SPU_024419","SP-BBS6",115.333333333333,70.6666666666667,19.6666666666667,69.6666666666667,3688,1884,1804,0.115333333333333,0.0391722099039172,0.0369780608634112
"SPU_024422","SP-BBOX",9.33333333333333,1072.66666666667,5.33333333333333,17.6666666666667,155,155,0,0.00933333333333333,0,0.113978494623656
"SPU_024424","SP-UNC44_343",16,426,0,104.333333333333,19752,1731,18021,0.016,0.0236390877309805,0.0602734450221452
"SPU_024426","SP-HYPP_2730",1.66666666666667,12.3333333333333,1.66666666666667,5.66666666666667,11569,1502,10067,0.00166666666666667,0.00122512499586106,0.00377274744784731
"SPU_024429","SP-TLR130",28.3333333333333,0,0,0,2606,2606,0,0.0283333333333333,0,0
"SPU_024430","SP-CRYL1_2",17.6666666666667,2,2,0,3550,273,3277,0.0176666666666667,0.000610314311870613,0
"SPU_024431","SP-CRYL1_1",40.6666666666667,16.3333333333333,0,22,5383,1192,4191,0.0406666666666667,0.00389724011771256,0.0184563758389262
"SPU_024432","SP-CWC_CWF_15_1",8,0,0,11,2870,336,2534,0.008,0,0.0327380952380952
"SPU_024435","SP-HYPP_214",19.3333333333333,58.6666666666667,58.6666666666667,0,21390,4304,17086,0.0193333333333333,0.00343361036326037,0
"SPU_024436","SP-UNC44_253",73.3333333333333,238.666666666667,0,188.666666666667,17434,5706,11728,0.0733333333333333,0.020350159163256,0.0330646103516766
"SPU_024437","SP-HYPP_1115",67.6666666666667,696.333333333333,106.333333333333,521,19239,2878,16361,0.0676666666666667,0.0425605606829248,0.181028492008339
"SPU_024439","SP-SIRPB/GL1",26.3333333333333,164.666666666667,0,49,7571,1496,6075,0.0263333333333333,0.0271056241426612,0.0327540106951872
"SPU_024440","SP-SRCR205",52,424.333333333333,0,40.3333333333333,8701,1362,7339,0.052,0.0578189580778489,0.0296133137542829
"SPU_024441","SP-SNAPC4L",22,114.666666666667,0,27.3333333333333,19437,1666,17771,0.022,0.00645246000037514,0.01640656262505
"SPU_024443","SP-ABP34L",53.6666666666667,106.333333333333,23.6666666666667,125.333333333333,7996,1208,6788,0.0536666666666667,0.0156648988410921,0.103752759381898
"SPU_024444","SP-HYPP_2732",24.6666666666667,467.666666666667,151.666666666667,188.333333333333,12874,1071,11803,0.0246666666666667,0.0396226947951086,0.175848117024588
"SPU_024445","SP-ARIH1",79.3333333333333,480.333333333333,59,101,23539,4521,19018,0.0793333333333333,0.0252567742840116,0.0223401902234019
"SPU_024446","SP-COX5A",46.3333333333333,107.333333333333,55.6666666666667,100.333333333333,2773,447,2326,0.0463333333333333,0.0461450272284322,0.224459358687547
"SPU_024449","SP-OMA",240.666666666667,9169.33333333333,354,130.666666666667,4288,3714,574,0.240666666666667,15.9744483159117,0.0351821935020643
"SPU_024450","SP-SLC26A11_1",66.3333333333333,264,17.3333333333333,188.333333333333,10285,1426,8859,0.0663333333333333,0.0298002031832035,0.132071061243572
"SPU_024451","SP-HYPP_2733",69.3333333333333,93.6666666666667,16.6666666666667,207,2808,1002,1806,0.0693333333333333,0.0518641565153193,0.206586826347305
"SPU_024455","SP-PLBL_1",38.6666666666667,43.3333333333333,0,25.3333333333333,5838,973,4865,0.0386666666666667,0.00890715998629668,0.026036313806098
"SPU_024458","SP-UNC44_344",4.33333333333333,25.3333333333333,3,21,9273,1771,7502,0.00433333333333333,0.00337687727717053,0.0118577075098814
"SPU_024460","SP-PNPLA4L",38.6666666666667,61.6666666666667,0,117.666666666667,5788,1309,4479,0.0386666666666667,0.0137679541564337,0.0898905016552075
"SPU_024461","SP-UNK_15",61.3333333333333,102.666666666667,0,54.6666666666667,3200,294,2906,0.0613333333333333,0.0353292039458591,0.1859410430839
"SPU_024462","SP-RTL_6",86.6666666666667,0,0,0,1929,1929,0,0.0866666666666667,0,0
"SPU_024463","SP-HYPP_2734",4.33333333333333,355,0,28,14113,3313,10800,0.00433333333333333,0.0328703703703704,0.00845155448234229
"SPU_024465","SP-HYPP_2735",8.66666666666667,328.333333333333,0,211,8836,1269,7567,0.00866666666666667,0.0433901590238315,0.166272655634358
"SPU_024466","SP-HYPP_215",107,222.666666666667,0,17.3333333333333,31237,3506,27731,0.107,0.00802952171456733,0.00494390568549154
"SPU_024469","SP-BCLX",80.3333333333333,128,48,104.666666666667,461,461,0,0.0803333333333333,0,0.22704266088214
"SPU_024473","SP-AMPD",119.333333333333,227.666666666667,25.3333333333333,51.3333333333333,26764,2089,24675,0.119333333333333,0.00922661263086795,0.0245731610020744
"SPU_024475","SP-PON1_1",68.3333333333333,144.333333333333,0,97.3333333333333,14826,1863,12963,0.0683333333333333,0.0111342539021317,0.052245482197173
"SPU_024478","SP-MOGAT1",23.6666666666667,88.3333333333333,0,53.3333333333333,7004,1006,5998,0.0236666666666667,0.0147271312659775,0.0530152418820411
"SPU_024479","SP-TLR222",7.33333333333333,36.6666666666667,11.3333333333333,47,446,446,0,0.00733333333333333,0,0.105381165919283
"SPU_024480","SP-CHZ10L",1.33333333333333,148.333333333333,7,82.3333333333333,24722,3562,21160,0.00133333333333333,0.00701008191556396,0.0231143552311436
"SPU_024482","SP-FN3/IGF_11",52,7,0,41,5100,1627,3473,0.052,0.00201554851713216,0.02519975414874
"SPU_024483","SP-ST8SIA1",63,0,0,0,2890,710,2180,0.063,0,0
"SPU_024485","SP-CDC40",79,380,5.33333333333333,235,11984,1722,10262,0.079,0.0370298187487819,0.136469221835075
"SPU_024486","SP-DSF",93.6666666666667,935,329,251.666666666667,20754,1369,19385,0.0936666666666667,0.0482331699767862,0.183832481129778
"SPU_024487","SP-SRCR206",103.333333333333,225,0,348.333333333333,5661,1640,4021,0.103333333333333,0.0559562297935837,0.21239837398374
"SPU_024488","SP-LONP2_1",1,57,13,88,20158,1077,19081,0.001,0.00298726481840574,0.0817084493964717
"SPU_024489","SP-AFG3L2",10,96.6666666666667,5.66666666666667,33.6666666666667,4513,906,3607,0.01,0.0267997412438776,0.0371596762325239
"SPU_024490","SP-MAMDC4_2",8.33333333333333,526,0,385.666666666667,13949,2461,11488,0.00833333333333333,0.0457869080779944,0.156711363944196
"SPU_024491","SP-HYPP_216",2.66666666666667,186,2.33333333333333,101.333333333333,31851,4279,27572,0.00266666666666667,0.006745974176701,0.0236815455324453
"SPU_024492","SP-KLHL13",37.6666666666667,0,0,0,2391,1930,461,0.0376666666666667,0,0
"SPU_024494","SP-CLECT_93",55,0,0,0,59883,994,58889,0.055,0,0
"SPU_024495","SP-KHK",13.3333333333333,22,0,67.3333333333333,8637,1369,7268,0.0133333333333333,0.00302696752889378,0.0491843194545897
"SPU_024496","SP-UGT2B33_3",119,118.666666666667,0,65,7946,1575,6371,0.119,0.0186260660283577,0.0412698412698413
"SPU_024497","SP-DYNLC2-5A",69.6666666666667,0,0,0,269,269,0,0.0696666666666667,0,0
"SPU_024498","SP-DYNLC2-5B",53.3333333333333,0,0,0,269,269,0,0.0533333333333333,0,0
"SPU_024499","SP-DYNLC2-5C",16.3333333333333,0,0,0,676,676,0,0.0163333333333333,0,0
"SPU_024500","SP-DYNLC2-5D",91,0,0,0,2216,2216,0,0.091,0,0
"SPU_024501","SP-TLR217",30,0,0,38.6666666666667,596,596,0,0.03,0,0.0648769574944072
"SPU_024503","SP-HYPP_2737",87,0,0,0,1058,1058,0,0.087,0,0
"SPU_024505","SP-HS3ST1L_3",10.3333333333333,0,0,0,1037,1037,0,0.0103333333333333,0,0
"SPU_024507","SP-SKP1",27.6666666666667,418.333333333333,190.666666666667,23.6666666666667,6782,3397,3385,0.0276666666666667,0.123584441161989,0.0069669316063193
"SPU_024508","SP-LACL",10.3333333333333,111.666666666667,0,90,16605,2073,14532,0.0103333333333333,0.00768419121020277,0.0434153400868307
"SPU_024510","SP-CCDC6",5.66666666666667,316,5.33333333333333,107,12983,1500,11483,0.00566666666666667,0.0275189410432814,0.0713333333333333
"SPU_024511","SP-HYPP_2738",7.66666666666667,0,0,0,2559,1116,1443,0.00766666666666667,0,0
"SPU_024512","SP-HYPP_2739",35,73,73,0,68729,826,67903,0.035,0.00107506295745402,0
"SPU_024513","SP-RAGA",16.3333333333333,0,0,0,9245,1146,8099,0.0163333333333333,0,0
"SPU_024514","SP-NUDCD1",11.3333333333333,93.3333333333333,0,67,9743,3090,6653,0.0113333333333333,0.0140287589558595,0.0216828478964401
"SPU_024515","SP-MCM",85.3333333333333,120.333333333333,0,107.333333333333,18902,2878,16024,0.0853333333333333,0.00750956897986354,0.0372944174195043
"SPU_024516","SP-IMPACT",0.666666666666667,206.333333333333,9,150.333333333333,9300,1381,7919,0.000666666666666667,0.026055478385318,0.108858315230509
"SPU_024517","SP-XRCC4",85.6666666666667,230.333333333333,73.3333333333333,48,10221,653,9568,0.0856666666666667,0.0240732998885173,0.0735068912710567
"SPU_024518","SP-HYPP_2740",41.3333333333333,0,0,0,3895,2014,1881,0.0413333333333333,0,0
"SPU_024519","SP-F2L",6.66666666666667,109,3.33333333333333,33,19716,810,18906,0.00666666666666667,0.00576536549243626,0.0407407407407407
"SPU_024521","SP-TTC3L",52.6666666666667,361.333333333333,94.3333333333333,140,21891,4939,16952,0.0526666666666667,0.0213150857322636,0.0283458189916987
"SPU_024522","SP-CTB",7.33333333333333,0,0,0,2153,481,1672,0.00733333333333333,0,0
"SPU_024523","SP-AMDS_4",57,117.333333333333,0,35.3333333333333,9566,1395,8171,0.057,0.0143597274915351,0.0253285543608124
"SPU_024524","SP-TTC3",29.3333333333333,1620.66666666667,870,0,59264,5339,53925,0.0293333333333333,0.0300540874671612,0
"SPU_024525","SP-SFK7",66.6666666666667,703.666666666667,48.3333333333333,173.666666666667,24543,4519,20024,0.0666666666666667,0.0351411639366094,0.038430331194217
"SPU_024528","SP-SR/FU/IGR_1",61.3333333333333,738.666666666667,255.666666666667,237.333333333333,39670,7704,31966,0.0613333333333333,0.0231078854616363,0.0308065074420215
"SPU_024529","SP-DNAH5",15.3333333333333,389.666666666667,28.3333333333333,607.333333333333,168000,11604,156396,0.0153333333333333,0.00249153857302403,0.0523382741583362
"SPU_024532","SP-NEU1",51,112,0,75,5629,1071,4558,0.051,0.0245721807810443,0.0700280112044818
"SPU_024534","SP-FAF1",117,271.666666666667,100.333333333333,146.666666666667,5943,523,5420,0.117,0.0501230012300123,0.280433397068196
"SPU_024535","SP-AGL",27.3333333333333,304.333333333333,0,286.666666666667,30698,3956,26742,0.0273333333333333,0.0113803505098098,0.072463768115942
"SPU_024537","SP-R/PTP/A_1",2,143,0,44.3333333333333,4602,1089,3513,0.002,0.0407059493310561,0.0407101316192225
"SPU_024538","SP-NPR1_7",43.3333333333333,514.333333333333,0,217,4058,1240,2818,0.0433333333333333,0.182517151644192,0.175
"SPU_024539","SP-PRPRP",54.3333333333333,428.666666666667,0,71.6666666666667,14203,1052,13151,0.0543333333333333,0.0325957468380098,0.0681242078580482
"SPU_024540","SP-PIGT",10,49.6666666666667,0,112.666666666667,8691,2981,5710,0.01,0.00869819030939871,0.0377949234037795
"SPU_024541","SP-RRM1_1",81,129.333333333333,0,172.333333333333,197,197,0,0.081,0,0.874788494077834
"SPU_024542","SP-HYPP_2741",16.6666666666667,163.333333333333,0,17.6666666666667,2957,1263,1694,0.0166666666666667,0.0964187327823691,0.0139878595935603
"SPU_024546","SP-SMC2",5.33333333333333,118.666666666667,3.66666666666667,183.333333333333,20388,2271,18117,0.00533333333333333,0.00655001747897923,0.0807280199618377
"SPU_024547","SP-SLC32A1_2",52.6666666666667,86,0,81.6666666666667,6803,1563,5240,0.0526666666666667,0.016412213740458,0.0522499466837279
"SPU_024548","SP-HYPP_2742",32.3333333333333,2.66666666666667,0,47.3333333333333,1618,904,714,0.0323333333333333,0.00373482726423903,0.0523598820058997
"SPU_024552","SP-HYPP_217",22.6666666666667,0,0,0,54603,7567,47036,0.0226666666666667,0,0
"SPU_024553","SP-TINP1",9.33333333333333,76.6666666666667,0,136.666666666667,6749,2061,4688,0.00933333333333333,0.016353811149033,0.0663108523370532
"SPU_024554","SP-ABHD8",42,17,10.3333333333333,25.6666666666667,6475,4454,2021,0.042,0.00841167738743196,0.00576261038766652
"SPU_024555","SP-FKBP8",59,218.666666666667,0,69,11188,980,10208,0.059,0.0214211076280042,0.0704081632653061
"SPU_024557","SP-TRPM3_6",47,70.3333333333333,22,34.6666666666667,10791,1602,9189,0.047,0.00765407915261,0.0216396171452351
"SPU_024558","SP-HYPP_218",34.3333333333333,24.6666666666667,0,119.666666666667,6093,4005,2088,0.0343333333333333,0.0118135376756066,0.029879317519767
"SPU_024559","SP-LACL_7",6.33333333333333,22.3333333333333,0,6,8698,1579,7119,0.00633333333333333,0.00313714473006508,0.00379987333755541
"SPU_024560","SP-HDHD1A",20.6666666666667,16.6666666666667,0,10.6666666666667,8463,826,7637,0.0206666666666667,0.00218235781938807,0.0129136400322841
"SPU_024561","SP-IP3R_2",76.6666666666667,427,0,14.6666666666667,31491,845,30646,0.0766666666666667,0.0139333028780265,0.0173570019723866
"SPU_024565","SP-CD109L",10,748,0,422,18656,5090,13566,0.01,0.0551378446115288,0.0829076620825147
"SPU_024566","SP-CUB/GPCR",19,104.666666666667,0,16,14743,3251,11492,0.019,0.00910778512588467,0.00492156259612427
"SPU_024567","SP-CLVHH1",70,24.6666666666667,0,198.333333333333,2040,2040,0,0.07,0,0.0972222222222222
"SPU_024572","SP-ENDRVT108",3.33333333333333,85.3333333333333,85.3333333333333,0,14044,1492,12552,0.00333333333333333,0.00679838538347143,0
"SPU_024573","SP-PGM",35,0,0,0.666666666666667,4404,452,3952,0.035,0,0.00147492625368732
"SPU_024574","SP-LRRC29",43.3333333333333,0,0,8,1909,1909,0,0.0433333333333333,0,0.00419067574646412
"SPU_024575","SP-CRHR1_1",64.6666666666667,5622,5240.66666666667,159.333333333333,121447,1253,120194,0.0646666666666667,0.0467743814167096,0.127161479116786
"SPU_024578","SP-24578",47.6666666666667,0,0,0.333333333333333,4148,4090,58,0.0476666666666667,0,8.14995925020375e-05
"SPU_024582","SP-TMEM26_5",80.3333333333333,267.666666666667,202,341.333333333333,8902,1011,7891,0.0803333333333333,0.0339205001478478,0.337619518628421
"SPU_024583","SP-HYPP_2743",2.33333333333333,0,0,0,926,926,0,0.00233333333333333,0,0
"SPU_024584","SP-EDA2RL2",41.6666666666667,54.3333333333333,0,10.6666666666667,5610,612,4998,0.0416666666666667,0.0108710150726957,0.0174291938997821
"SPU_024587","SP-TMEM98",29.6666666666667,112.333333333333,19.6666666666667,104.666666666667,6018,778,5240,0.0296666666666667,0.0214376590330789,0.134532990574122
"SPU_024588","SP-KIF18AL3",21.6666666666667,0,0,15,2074,512,1562,0.0216666666666667,0,0.029296875
"SPU_024591","SP-HYPP_1117",82.3333333333333,0,0,77.3333333333333,7627,5946,1681,0.0823333333333333,0,0.0130059423702209
"SPU_024592","SP-ENDRVT9",2.66666666666667,0,0,0,3384,3177,207,0.00266666666666667,0,0
