"geneid","pr_meth_logFC","pr_meth_logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_021136",1.46025705589448,6.17517787632611,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021153",-1.13759905484342,6.68169657890871,"SP-DYRK1A",46.3333333333333,599.666666666667,599.666666666667,1.66666666666667,20497,1419,19078,46.3333333333333,0.0314323653772233,0.00117453605825699
"SPU_021154",-0.255089526054206,9.27784936807124,"SP-HSP40F",96.6666666666667,314.333333333333,0,101.666666666667,10536,1067,9469,96.6666666666667,0.0331960432287816,0.0952827241487035
"SPU_021165",0.314271210752442,5.19396730952117,"SP-LAML",9.66666666666667,343.666666666667,0,251.333333333333,26272,3034,23238,9.66666666666667,0.0147889950368649,0.0828389364974731
"SPU_021166",-0.122465624271351,9.23044751446758,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021180",-0.541783943483305,7.44203081586865,"SP-ENDRVT42",4.66666666666667,0,0,0,2636,2636,0,4.66666666666667,0,0
"SPU_021185",0.804181551785171,8.00213373197288,"SP-CYP17R3",36.3333333333333,255.333333333333,0,135,10126,1097,9029,36.3333333333333,0.028279248347916,0.12306289881495
"SPU_021217",0.024293791048149,7.18376969713138,"SP-DYSF2",28.3333333333333,0,0,0,42590,3297,39293,28.3333333333333,0,0
"SPU_021220",-0.38081498597025,7.32776276938801,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021229",0.103420941393325,9.01624830302875,"SP-CF5/8L2",73,835.333333333333,0,714.666666666667,23853,5413,18440,73,0.0453000723065799,0.132027834226245
"SPU_021252",-0.30914034399216,7.75125478485525,"SP-FN3_6",49.3333333333333,168.666666666667,0,195.333333333333,14514,3732,10782,49.3333333333333,0.0156433562109689,0.0523401214719543
"SPU_021262",-0.101602570340348,8.65880718088192,"SP-FN3_7",3.66666666666667,617.666666666667,0,515.666666666667,29966,6891,23075,3.66666666666667,0.0267677862044059,0.0748319063512794
"SPU_021304",0.694665298194969,8.76665258430381,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021306",0.992798065064027,7.41374142891358,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021309",-0.792268568199024,7.18469596915671,"SP-HOX8",165.666666666667,472.333333333333,472.333333333333,5,13227,916,12311,165.666666666667,0.0383667722632876,0.00545851528384279
"SPU_021351",0.714892836852745,6.95250569396334,"SP-ACEL_4",63.6666666666667,374.333333333333,0,177,13000,1898,11102,63.6666666666667,0.0337176484717468,0.0932560590094837
"SPU_021354",4.99728881732243,6.21945054224549,"SP-ACEL_3",51.6666666666667,234.666666666667,2,171.666666666667,5254,1054,4200,51.6666666666667,0.0558730158730159,0.162871600253004
"SPU_021357",0.201369986666112,7.47122977727286,"SP-ACEL_5",62.6666666666667,237,0,218.333333333333,7909,1815,6094,62.6666666666667,0.0388907121759107,0.120293847566575
"SPU_021359",-1.31415419247393,7.38438957940452,"SP-B4GALT5_2",80,22.6666666666667,0,10.6666666666667,7559,1202,6357,80,0.00356562319752504,0.00887409872434831
"SPU_021385",-0.904721686565991,7.66741863505798,"SP-APL",89,50,50,32.3333333333333,11813,1371,10442,89,0.00478835472131776,0.0235837588135181
"SPU_021411",1.50144003648928,5.88074896777884,"SP-NDC80L",33.3333333333333,126.666666666667,0,43.3333333333333,32762,3461,29301,33.3333333333333,0.0043229468846342,0.0125204661465858
"SPU_021412",-0.0705160102022458,8.34532675105431,"SP-BAG1",74,380.333333333333,123.666666666667,136.666666666667,9671,2673,6998,74,0.0543488615794989,0.0511285696470882
"SPU_021428",-0.453248326452541,6.55987937515146,"SP-L1",9.33333333333333,0,0,0,270144,5480,264664,9.33333333333333,0,0
"SPU_021439",0.0245774538521054,9.04074663889275,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021442",3.66820326077019,6.3192729769233,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021458",-0.735380032117849,7.59289382979354,"SP-HSP70L_3",3.66666666666667,0.333333333333333,0,7.33333333333333,1894,1209,685,3.66666666666667,0.00048661800486618,0.00606561896884478
"SPU_021512",-0.508544750903051,7.13540360288392,"SP-PAPOL",75.3333333333333,784.333333333333,252.666666666667,293,16989,3208,13781,75.3333333333333,0.0569141087971362,0.0913341645885287
"SPU_021527",0.615637285878184,7.96575761431488,"SP-MPPE1L",95.3333333333333,858.333333333333,215.666666666667,45.6666666666667,28788,1063,27725,95.3333333333333,0.0309588217613466,0.0429601756036375
"SPU_021553",-1.45422965113832,7.99852228932265,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021556",0.765498756258274,7.10646497246837,"SP-HYPP_3033",132,85.6666666666667,13.3333333333333,23,7641,4083,3558,132,0.0240771969271126,0.0056331129071761
"SPU_021567",0.934915129703235,7.80694163441256,"SP-KCTD1L_6",61.6666666666667,62,0,28.6666666666667,3927,1589,2338,61.6666666666667,0.0265183917878529,0.0180406964547934
"SPU_021572",-0.0262851896335689,9.23537618694542,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021578",1.02940092714557,8.51254830464962,"SP-ADRA1DL_1",34.6666666666667,144.333333333333,63.6666666666667,84.3333333333333,1046,1046,0,34.6666666666667,0,0.0806246016571064
"SPU_021588",-0.322386301897119,7.05260539808751,"SP-ADRA1A",96.6666666666667,129,24.3333333333333,195.333333333333,4194,1864,2330,96.6666666666667,0.0553648068669528,0.104792560801144
"SPU_021618",-0.104738900949966,8.32914913096201,"SP-CEP164L",111.666666666667,373.666666666667,0,120,14250,2052,12198,111.666666666667,0.0306334371754933,0.0584795321637427
"SPU_021620",0.229024232944621,9.25395110614134,"SP-STUB1",51.3333333333333,313.333333333333,0,19.3333333333333,1743,726,1017,51.3333333333333,0.308095706325795,0.0266299357208448
"SPU_021637",0.0208330180102845,10.2072106271538,"SP-HYPP_2567",125.333333333333,0,0,0,1537,1537,0,125.333333333333,0,0
"SPU_021638",0.89828096968734,5.32603455041304,"SP-BETADXLL",56,475.333333333333,0,143,32892,2070,30822,56,0.0154218848008998,0.0690821256038647
"SPU_021641",-0.00417039886722693,11.2500439064702,"SP-HYPP_2570",10,325.333333333333,31,33.3333333333333,14678,995,13683,10,0.0237764622767912,0.033500837520938
"SPU_021647",-1.36332177196575,6.52369740640231,"SP-PSMD10",53.6666666666667,12.3333333333333,0,34,4646,770,3876,53.6666666666667,0.00318197454420365,0.0441558441558442
"SPU_021649",1.25272565355898,5.50230499469264,"SP-RASA3",50.3333333333333,454.666666666667,165.333333333333,95.3333333333333,40465,1251,39214,50.3333333333333,0.0115944985634382,0.0762057021049827
"SPU_021652",-0.63562372490183,7.40596738333339,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021671",-1.27296753394903,8.49300246548452,"SP-TMPRSS9_2",26,0,0,0,8154,1752,6402,26,0,0
"SPU_021679",0.121827059273664,8.11849942236776,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021689",-0.787320851986127,7.00815230687527,"SP-EIF2BA",40.6666666666667,76.6666666666667,0,94.6666666666667,9553,3203,6350,40.6666666666667,0.0120734908136483,0.0295556249349568
"SPU_021735",0.229582050331958,8.31964378165614,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021740",-0.508184173410191,9.41838273066213,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021768",0.237838939661166,7.7844265869985,"SP-HYPP_2577",132,205.666666666667,73,135,10058,1970,8088,132,0.0254286185295087,0.0685279187817259
"SPU_021769",0.325841009614303,7.46596336451402,"SP-RT41",13.3333333333333,0,0,2.66666666666667,1256,1256,0,13.3333333333333,0,0.00212314225053079
"SPU_021781",0.0493685601775093,5.51781592482639,"SP-SLC5A5_1",57.3333333333333,297,0,98.3333333333333,13931,1281,12650,57.3333333333333,0.0234782608695652,0.0767629456154046
"SPU_021791",-0.483982327322522,7.34392945461997,"SP-ADRA1AL",114,422.666666666667,422.666666666667,139.333333333333,10739,2275,8464,114,0.0499369880277253,0.0612454212454212
"SPU_021815",0.691364029629405,7.0208955089691,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021824",-0.73734755328083,5.95149936745381,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021838",0.108578509583067,6.54707060253646,"SP-NON/MMYIIHCPH",67,530.333333333333,236,289.333333333333,26948,5630,21318,67,0.0248772555274103,0.0513913558318532
"SPU_021852",1.64808703135873,7.36623075086641,"SP-HYPP_1031",61.6666666666667,419.666666666667,0,329,20545,2949,17596,61.6666666666667,0.0238501174509358,0.111563241776874
"SPU_021882",0.873578174475983,6.70862070856851,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021892",-0.161791348869781,6.00583703736026,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021913",-0.509727873959913,6.17753753484479,"SP-HYPP_1032",86.6666666666667,350.666666666667,15.3333333333333,338.333333333333,10731,2062,8669,86.6666666666667,0.0404506479024878,0.164080181053993
"SPU_021929",-2.65962889212712,7.5014434137818,"SP-HYPP_2588",132.333333333333,0,0,0,2256,2256,0,132.333333333333,0,0
"SPU_021938",-0.48025364530977,9.30197530858397,"SP-HYPP_2589",12,28.6666666666667,0.333333333333333,19,3039,855,2184,12,0.0131257631257631,0.0222222222222222
"SPU_021976",-0.159840158637133,7.07054616640269,"SP-GPR64L",48.3333333333333,1060.33333333333,193.666666666667,350.333333333333,44765,3683,41082,48.3333333333333,0.0258101682813235,0.095121730473346
"SPU_021989",-0.703522489453436,7.84535847443913,"SP-ACOTL",88,0,0,0,2222,959,1263,88,0,0
"SPU_021996",-1.13164702386149,7.56284305115227,"SP-LGSN",164.333333333333,0,0,0,965,965,0,164.333333333333,0,0
"SPU_022019",-1.53861363854514,6.77849232619576,"SP-CUB/SO/GPCR_1",34.3333333333333,26.6666666666667,0,256.666666666667,5389,3053,2336,34.3333333333333,0.0114155251141553,0.0840703133529861
"SPU_022021",0.186328401897533,7.84407131319052,"SP-IGF_12",10.3333333333333,1474.66666666667,0,335.666666666667,21343,10104,11239,10.3333333333333,0.131209775484177,0.0332211665347057
"SPU_022042",-0.123196728653938,5.35623423795758,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022049",0.408438858755588,4.97420405222793,"SP-MSX",209,1101.66666666667,628.666666666667,52.6666666666667,19014,1049,17965,209,0.0613229427590686,0.0502065459167461
"SPU_022091",2.30158327975511,5.64991185870193,"SP-MACPFA2",32.6666666666667,27.6666666666667,12.3333333333333,14,12179,2461,9718,32.6666666666667,0.00284695067572203,0.00568874441284031
"SPU_022094",-0.145620693495015,9.20368101259801,"SP-GAGPOL",221.666666666667,0,0,0,897,897,0,221.666666666667,0,0
"SPU_022110",0.647174717018598,8.61031550368057,"SP-CYP2L49",152.666666666667,0,0,0,14631,1520,13111,152.666666666667,0,0
"SPU_022122",-0.397131622176102,8.74202840101462,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022124",-0.41075535467209,8.87150163617304,"SP-B3GALT2_1",55,875.666666666667,0,92.3333333333333,548,548,0,55,0,0.168491484184915
"SPU_022125",-0.626220449766455,5.05230404856013,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022126",-0.274036661212341,7.29474840154917,"SP-KCTD1_3",6.66666666666667,0,0,0,1185,1185,0,6.66666666666667,0,0
"SPU_022134",1.80552758171205,7.3991028882902,"SP-GAL3ST3L_4",98.3333333333333,3,3,0,3465,3465,0,98.3333333333333,0,0
"SPU_022145",-0.146374559955049,9.59493481975162,"SP-SRCR176",66.6666666666667,200,83.3333333333333,236.333333333333,10760,1846,8914,66.6666666666667,0.022436616558223,0.128024557602022
"SPU_022147",-0.123652020783825,6.63438266993024,"SP-SRCR178",6.66666666666667,94,0,0,32023,1270,30753,6.66666666666667,0.00305661236302149,0
"SPU_022158",0.379638082229098,8.00570520788657,"SP-HSP701H",101.333333333333,301.666666666667,0,203.666666666667,17165,4166,12999,101.333333333333,0.0232069133523092,0.0488878220515282
"SPU_022159",0.769579833843746,9.2176247527686,"SP-PANK1",7.66666666666667,666,666,0,86243,642,85601,7.66666666666667,0.00778028294061985,0
"SPU_022165",0.267463379612641,7.27195939164364,"SP-HYPP_1040",53.3333333333333,0,0,0,1846,1846,0,53.3333333333333,0,0
"SPU_022168",0.199181880661071,9.0661574417769,"SP-FAM55C_4",45,1590.33333333333,0,52.6666666666667,3912,1073,2839,45,0.560173770106845,0.0490835663249456
"SPU_022179",1.0390800177504,8.40311902822509,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022180",1.07739359447182,6.42144334131608,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022191",2.36191896035648,7.00615686097125,"SP-ZYG11B",92,210,5,299.333333333333,23715,3700,20015,92,0.0104921309018236,0.0809009009009009
"SPU_022224",1.56516955312009,7.21580642887262,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022227",-1.13174569636057,8.87999110283474,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022270",-2.28108847593909,5.48792491250361,"SP-TCP1_1",88.6666666666667,0,0,0,10998,3322,7676,88.6666666666667,0,0
"SPU_022278",-0.802482745368871,6.42907139497367,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022312",0.193160318055208,7.51471976206899,"SP-SULT1B1_1",43.3333333333333,71.6666666666667,71.6666666666667,7,10803,1017,9786,43.3333333333333,0.00732338715171333,0.00688298918387414
"SPU_022334",-0.179283261459808,8.31825932114843,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022354",0.257004693024812,7.59287541523802,"SP-LDLRAP1",67.3333333333333,437.333333333333,77,120,13983,757,13226,67.3333333333333,0.033066182771309,0.158520475561427
"SPU_022374",1.32252951798333,7.52569074174644,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022376",-1.78721503955593,5.99849060266283,"SP-KPLR2",119.333333333333,398.666666666667,396,62.3333333333333,13404,1216,12188,119.333333333333,0.032709769171863,0.0512609649122807
"SPU_022400",0.200098717384573,9.18482975185217,"SP-HYPP_2607",102,168.333333333333,0,23,14777,1397,13380,102,0.0125809666168411,0.0164638511095204
"SPU_022406",-2.15139941962038,5.77617522087518,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022411",1.0792037893217,7.64326700310738,"SP-TTRSPN_17",122,2113.66666666667,0,259.666666666667,10312,2657,7655,122,0.276115828434574,0.0977292685986702
"SPU_022424",-2.78446916420173,5.31443272105012,"SP-SRCR192",112,680,39.6666666666667,635,13453,3166,10287,112,0.0661028482550792,0.20056854074542
"SPU_022439",1.04384285769007,8.22402615557275,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022442",-0.802774640167643,6.35167772173923,"SP-HYPP_1046",18.6666666666667,32.3333333333333,0,14.6666666666667,7378,2727,4651,18.6666666666667,0.00695190998351609,0.00537831560933871
"SPU_022455",1.58322180032819,7.87939203151528,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022459",0.832837376051408,9.32017123996484,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022494",0.0748115059398686,6.01891790671461,"SP-NPHS1L",79.6666666666667,337.666666666667,0,208.333333333333,11553,2771,8782,79.6666666666667,0.0384498595612237,0.0751834476121737
"SPU_022497",-0.0258000674465494,8.51238931910461,"SP-ANK8",32.3333333333333,33.3333333333333,12,35.3333333333333,11853,5679,6174,32.3333333333333,0.00539898499082173,0.00622175265598403
"SPU_022504",-0.063028548328928,9.60106996566532,"SP-RVTL/END/EXN/PP",63,0,0,0,1598,1598,0,63,0,0
"SPU_022507",1.3206303100197,6.30358963900183,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022526",-0.482774195473809,10.47569295358,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022532",-1.88154450852956,8.65410852815816,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022534",0.642297561772217,4.63270389731428,"SP-DETH1",87,352.666666666667,337.333333333333,64.6666666666667,3416,2253,1163,87,0.303238750358269,0.0287024707797011
"SPU_022560",2.51432589333853,7.40315769397872,"SP-ANUBL1",43,274,15,170.333333333333,17043,4368,12675,43,0.0216173570019724,0.0389957264957265
"SPU_022569",-0.487469559789437,8.8829643711144,"SP-SRCR196",34.3333333333333,305.666666666667,0,45.3333333333333,3793,1014,2779,34.3333333333333,0.109991603694374,0.0447074293228139
"SPU_022571",0.33273417703681,8.70653193809696,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022572",1.19774513191866,6.95472649875449,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022574",-0.898533327782018,7.01553852209604,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022576",-1.02422415015229,7.46612613025035,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022593",-0.170618137710207,5.11872075416874,"SP-CYP2L52",40.6666666666667,0,0,0,5929,1748,4181,40.6666666666667,0,0
"SPU_022599",-1.15507941454533,6.91639502549697,"SP-HYPP_1051",30.6666666666667,200.333333333333,32,85,12088,2021,10067,30.6666666666667,0.0199000033111486,0.0420583869371598
"SPU_022631",1.57201877408698,7.40481784781818,"SP-HYPP_2620",122.333333333333,653.666666666667,589,119.333333333333,12865,1224,11641,122.333333333333,0.0561521060619076,0.0974945533769063
"SPU_022637",3.12463291457476,5.31615839609948,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022646",0.248716336486569,6.30103078761026,"SP-OGT",78.3333333333333,526.666666666667,0,326.333333333333,22241,5426,16815,78.3333333333333,0.0313212409554961,0.0601425236515542
"SPU_022669",0.932219499178509,7.41882206542797,"SP-MTMR6/7/8",88.3333333333333,21.3333333333333,21.3333333333333,2,38847,2222,36625,88.3333333333333,0.000582480091012514,0.0009000900090009
"SPU_022707",2.12117227234288,6.16462484801924,"SP-MYD88L2",81.3333333333333,123.666666666667,0,78,9779,3278,6501,81.3333333333333,0.0190227144541865,0.0237949969493594
"SPU_022716",0.154193981869059,9.41453428752773,"SP-NAALAD2L_2",3.33333333333333,55.3333333333333,0,36.6666666666667,5098,673,4425,3.33333333333333,0.0125047080979284,0.0544824170381377
"SPU_022749",1.7673570781311,6.58865331504325,"SP-C9ORF128",108.333333333333,417.333333333333,0,77.3333333333333,14255,1472,12783,108.333333333333,0.032647526663016,0.052536231884058
"SPU_022753",0.855135040507997,8.52832304460359,"SP-SEA/CCP_1",95,1482.66666666667,433.333333333333,1861.33333333333,52116,20975,31141,95,0.0476114019031716,0.0887405641636869
"SPU_022816",-0.604578321996832,9.2868883578993,"SP-ALX4",31,773.333333333333,148.666666666667,185.666666666667,23707,1688,22019,31,0.035121183220552,0.109992101105845
"SPU_022820",-0.084024624984407,9.60948029389383,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022831",-0.100236855437891,8.36176309824558,"SP-PPPL_134",48.6666666666667,0,0,122.333333333333,5980,5752,228,48.6666666666667,0,0.0212679647658785
"SPU_022842",-0.344783874174204,7.28235031724166,"SP-DBT",82.6666666666667,371.666666666667,0,181.333333333333,23964,4456,19508,82.6666666666667,0.0190520128494293,0.0406941950927588
"SPU_022846",2.28585637517256,6.93219149968394,"SP-FOXABL",139.666666666667,0,0,0,1104,1104,0,139.666666666667,0,0
"SPU_022858",-3.95538258595375,5.97383986020462,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022873",-0.225347887492655,8.85433900799448,"SP-EGF/ZP_2",101.333333333333,160.333333333333,0,89.6666666666667,5469,902,4567,101.333333333333,0.0351069265017152,0.0994087213599409
"SPU_022882",-1.743540924803,5.22678127422832,"SP-COLF_7",11,769.333333333333,276.666666666667,120.333333333333,8365,2043,6322,11,0.121691447854055,0.0589003100016316
"SPU_022888",-0.117520017456724,10.4433091956168,"SP-UQCRC2",44.3333333333333,1491,148,646.333333333333,13329,2144,11185,44.3333333333333,0.133303531515422,0.30146144278607
"SPU_022891",-0.720930241057765,8.68426935279296,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022905",-0.0373408360651774,10.0860460583747,"SP-HYPP_192",63,429.333333333333,0,148,9142,3380,5762,63,0.074511165104709,0.0437869822485207
"SPU_022914",0.922859163262524,9.36028502049142,"SP-SLC17A5_8",78.6666666666667,831.666666666667,0,311.333333333333,10853,1568,9285,78.6666666666667,0.0895709926404595,0.198554421768707
"SPU_022924",0.241901239891388,8.69876088298516,"SP-GRHPR",66.3333333333333,0,0,0,13155,2653,10502,66.3333333333333,0,0
"SPU_022933",-0.246443139040259,8.91314261333361,"SP-HYPP_1062",90.6666666666667,690,39.3333333333333,83.6666666666667,27006,1840,25166,90.6666666666667,0.0274179448462211,0.0454710144927536
"SPU_022938",-0.780898103119101,7.26294805724318,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022939",-1.88794803297376,7.76701691347102,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022940",0.403421308290757,6.74148998359618,"SP-TARDBPL2",15.6666666666667,49.3333333333333,0,99.3333333333333,7950,4534,3416,15.6666666666667,0.0144418423106948,0.0219085428613439
"SPU_022946",-0.408684904487486,6.30535464616396,"SP-FAM8A1",77,75,28.3333333333333,92.3333333333333,6510,1033,5477,77,0.0136936278984846,0.0893836721523072
"SPU_022974",-1.21490940001712,5.94081486164381,"SP-POLYD",134,491.333333333333,144.333333333333,1071.33333333333,35113,9957,25156,134,0.019531457041395,0.107595996116635
"SPU_022995",-0.0101701206419433,5.79392606514944,"SP-HYPP_2641",97.3333333333333,0,0,0,1219,933,286,97.3333333333333,0,0
"SPU_023027",-0.00589617792190051,8.38770859715982,"SP-RAD9_1",70,0,0,0,8126,887,7239,70,0,0
"SPU_023059",0.367846418962397,9.5042283774851,"SP-SLC10A2_11",81.3333333333333,0,0,0,1514,1514,0,81.3333333333333,0,0
"SPU_023083",0.314949609938642,6.91742864929883,"SP-EIF4A",86.3333333333333,256.333333333333,0,156,13680,3406,10274,86.3333333333333,0.0249497112452145,0.0458015267175573
"SPU_023089",-0.0353103636759493,7.72823525701491,"SP-SLC16A4L_5",26.6666666666667,0,0,0,2929,1323,1606,26.6666666666667,0,0
"SPU_023092",-1.03625660437269,7.14386122341365,"SP-NUDT12-2",89.3333333333333,882.333333333333,0,16.3333333333333,10934,1154,9780,89.3333333333333,0.0902181322426721,0.0141536683997689
"SPU_023117",0.436204199591835,8.80798449777501,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023119",-0.90618773382936,8.54848139538352,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023130",-1.16219887617041,7.33954149981416,"SP-CLECT_91",47,4,0,6,8078,1687,6391,47,0.000625880143952433,0.003556609365738
"SPU_023132",0.135788834589886,6.08287370636352,"SP-PCS_1",123.333333333333,0,0,0,665,665,0,123.333333333333,0,0
"SPU_023136",-0.670458553313277,6.18380865913908,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023151",0.329955002932641,9.585964999937,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023157",-0.306476702917186,7.12807587353392,"SP-HYPP_1075",100,0,0,4.66666666666667,1865,1865,0,100,0,0.00250223413762288
"SPU_023179",2.47342644373033,7.28364736191687,"SP-TLRP80",14.3333333333333,0,0,0,842,842,0,14.3333333333333,0,0
"SPU_023180",0.135112914903102,6.2848569929577,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023192",1.51680061853299,5.34524939229046,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023213",-0.982972277601765,6.21186747041916,"SP-HYPP_2656",22.6666666666667,731.666666666667,0,390.666666666667,4192,1139,3053,22.6666666666667,0.239654984168577,0.342990927714369
"SPU_023216",0.172946679118095,5.57417653205555,"SP-NACHA3_1",130,1631.66666666667,1559,209.333333333333,33813,2194,31619,130,0.0516039933795081,0.0954117289577636
"SPU_023224",0.513838969367861,6.51553363650111,"SP-NME6",39.3333333333333,141.333333333333,0,42.6666666666667,8995,3281,5714,39.3333333333333,0.0247345700618364,0.0130041653967286
"SPU_023281",0.285605635776421,8.69787048374941,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023296",-0.0291900581787878,7.71840468569489,"SP-CHD3",133.333333333333,278.666666666667,0,438.333333333333,30870,6477,24393,133.333333333333,0.0114240424165403,0.0676753641088982
"SPU_023317",1.1444225051004,7.82318171861427,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023324",0.217144947418394,9.23353024563211,"SP-NOTCHL_94",71,648,0,206.666666666667,30910,3097,27813,71,0.0232984575558192,0.066731245291142
"SPU_023339",-0.576719870860464,9.38163397330388,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023356",-1.22309584663884,6.38734762345612,"SP-HYPP_1081",30.6666666666667,769.666666666667,141.666666666667,262,2433,2053,380,30.6666666666667,2.02543859649123,0.127618119824647
"SPU_023362",-0.0199586587159617,5.09371130976818,"SP-SLCO4A1_9",28,57,0,81.6666666666667,7910,2209,5701,28,0.00999824592176811,0.03696997132941
"SPU_023370",-0.448100099297588,6.04896518241197,"SP-FRMPD4",115.333333333333,1270.66666666667,0,915.666666666667,24625,6870,17755,115.333333333333,0.0715666948277481,0.133284813197477
"SPU_023372",-0.455222361444202,5.61415085610572,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023386",0.76696558154981,6.17324184961036,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023392",0.0985154802253433,5.55663422913095,"SP-HYPP_1084",4.33333333333333,119.333333333333,0,0,2498,1788,710,4.33333333333333,0.168075117370892,0
"SPU_023399",3.92284719154953,4.41374225027459,"SP-HYR_1",96.3333333333333,911.333333333333,0,500,33807,4332,29475,96.3333333333333,0.0309188577890868,0.115420129270545
"SPU_023400",1.17212111998843,7.86396360069938,"SP-FN3F_17",59.3333333333333,0,0,0,2132,1137,995,59.3333333333333,0,0
"SPU_023430",-1.52208803506731,6.69171277833902,"SP-ALOX5_9",60,696.333333333333,487.333333333333,154,10146,3381,6765,60,0.102931756590293,0.0455486542443064
"SPU_023490",-1.5833043970314,7.01618806487151,"SP-PNLIPRP1_1",70.3333333333333,497,68.3333333333333,111,8301,978,7323,70.3333333333333,0.0678683599617643,0.113496932515337
"SPU_023497",-0.602976490966249,5.8985983137638,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023499",0.423544070383536,6.28121936819984,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023501",0.825366043856629,5.83788056223059,"SP-NPFFR2L_3",15.6666666666667,0,0,0,947,947,0,15.6666666666667,0,0
"SPU_023502",0.954677678712285,6.3108871962093,"SP-FN3F_34",6.33333333333333,16,12.6666666666667,22,4935,1239,3696,6.33333333333333,0.00432900432900433,0.0177562550443906
"SPU_023508",-0.280157549547361,5.43598237285258,"SP-RABL5",35,456.666666666667,32.6666666666667,79.3333333333333,11242,754,10488,35,0.0435418255784389,0.105216622458002
"SPU_023526",1.93551300275554,7.10766459531602,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023539",0.196682647049065,7.23756389854614,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023548",0.484685533351349,5.53535879878007,"SP-FIC",129.333333333333,209.333333333333,168,113.333333333333,9291,1199,8092,129.333333333333,0.0258691711978909,0.0945232137892688
"SPU_023555",0.11405920304246,6.49164948832583,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023577",0.961231222632261,4.6493717161378,"SP-LNB/7TM/GPCRD",107.333333333333,492,0,216.333333333333,23288,4807,18481,107.333333333333,0.0266219360424219,0.0450038138825324
"SPU_023579",0.413945825397298,6.23219347236506,"SP-EHH1_30",2.66666666666667,0,0,0,278,278,0,2.66666666666667,0,0
"SPU_023581",-1.27960932149694,7.63924115393659,"SP-EHH1_31",69.6666666666667,0,0,14,939,939,0,69.6666666666667,0,0.0149094781682641
"SPU_023601",0.394635273411635,5.2143379572599,"SP-MPSK1",41.3333333333333,88.3333333333333,1.33333333333333,35,7827,902,6925,41.3333333333333,0.0127557160048135,0.0388026607538803
