"geneid","pr_meth_logFC","pr_meth_logCPM","GE_logFC","GE_logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_021527",0.615637285878184,7.96575761431488,-0.00368002051974316,3.02973715830924,"SP-MPPE1L",95.3333333333333,858.333333333333,215.666666666667,45.6666666666667,28788,1063,27725,0.0953333333333333,0.0309588217613466,0.0429601756036375
"SPU_021556",0.765498756258274,7.10646497246837,-0.126406184738822,7.10699582258092,"SP-HYPP_3033",132,85.6666666666667,13.3333333333333,23,7641,4083,3558,0.132,0.0240771969271126,0.0056331129071761
"SPU_021567",0.934915129703235,7.80694163441256,-0.211060654627958,3.04218520264593,"SP-KCTD1L_6",61.6666666666667,62,0,28.6666666666667,3927,1589,2338,0.0616666666666667,0.0265183917878529,0.0180406964547934
"SPU_021588",-0.322386301897119,7.05260539808751,0.359541829708459,2.75839227823258,"SP-ADRA1A",96.6666666666667,129,24.3333333333333,195.333333333333,4194,1864,2330,0.0966666666666667,0.0553648068669528,0.104792560801144
"SPU_021618",-0.104738900949966,8.32914913096201,0.150927188020793,4.78421688178367,"SP-CEP164L",111.666666666667,373.666666666667,0,120,14250,2052,12198,0.111666666666667,0.0306334371754933,0.0584795321637427
"SPU_021620",0.229024232944621,9.25395110614134,0.18154987156478,4.35651944428525,"SP-STUB1",51.3333333333333,313.333333333333,0,19.3333333333333,1743,726,1017,0.0513333333333333,0.308095706325795,0.0266299357208448
"SPU_021637",0.0208330180102845,10.2072106271538,0.287006998254145,4.79882640203627,"SP-HYPP_2567",125.333333333333,0,0,0,1537,1537,0,0.125333333333333,0,0
"SPU_021638",0.89828096968734,5.32603455041304,0.153644765621157,2.04907834290045,"SP-BETADXLL",56,475.333333333333,0,143,32892,2070,30822,0.056,0.0154218848008998,0.0690821256038647
"SPU_021647",-1.36332177196575,6.52369740640231,-0.254726336257372,3.11770659925026,"SP-PSMD10",53.6666666666667,12.3333333333333,0,34,4646,770,3876,0.0536666666666667,0.00318197454420365,0.0441558441558442
"SPU_021649",1.25272565355898,5.50230499469264,-0.260344794803742,2.39634385813091,"SP-RASA3",50.3333333333333,454.666666666667,165.333333333333,95.3333333333333,40465,1251,39214,0.0503333333333333,0.0115944985634382,0.0762057021049827
"SPU_021652",-0.63562372490183,7.40596738333339,0.513971293953044,5.71871810063603,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021671",-1.27296753394903,8.49300246548452,-0.48771406932223,0.0329158499443443,"SP-TMPRSS9_2",26,0,0,0,8154,1752,6402,0.026,0,0
"SPU_021679",0.121827059273664,8.11849942236776,-0.240806668367286,3.13556949251424,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021689",-0.787320851986127,7.00815230687527,-0.0465497586263385,2.60539061351388,"SP-EIF2BA",40.6666666666667,76.6666666666667,0,94.6666666666667,9553,3203,6350,0.0406666666666667,0.0120734908136483,0.0295556249349568
"SPU_021768",0.237838939661166,7.7844265869985,0.242378700933547,6.71351603064845,"SP-HYPP_2577",132,205.666666666667,73,135,10058,1970,8088,0.132,0.0254286185295087,0.0685279187817259
"SPU_021815",0.691364029629405,7.0208955089691,0.225157396710416,1.27992555562959,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021838",0.108578509583067,6.54707060253646,0.193739323242104,6.7299533524478,"SP-NON/MMYIIHCPH",67,530.333333333333,236,289.333333333333,26948,5630,21318,0.067,0.0248772555274103,0.0513913558318532
"SPU_021852",1.64808703135873,7.36623075086641,-0.178224776527788,6.55851777163483,"SP-HYPP_1031",61.6666666666667,419.666666666667,0,329,20545,2949,17596,0.0616666666666667,0.0238501174509358,0.111563241776874
"SPU_021882",0.873578174475983,6.70862070856851,-0.108421360964511,1.85599800875402,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021913",-0.509727873959913,6.17753753484479,-0.203867298826334,4.41608502452936,"SP-HYPP_1032",86.6666666666667,350.666666666667,15.3333333333333,338.333333333333,10731,2062,8669,0.0866666666666667,0.0404506479024878,0.164080181053993
"SPU_021929",-2.65962889212712,7.5014434137818,0.0435931959346387,4.10854518676176,"SP-HYPP_2588",132.333333333333,0,0,0,2256,2256,0,0.132333333333333,0,0
"SPU_022019",-1.53861363854514,6.77849232619576,0.561604196350119,1.57608096119314,"SP-CUB/SO/GPCR_1",34.3333333333333,26.6666666666667,0,256.666666666667,5389,3053,2336,0.0343333333333333,0.0114155251141553,0.0840703133529861
"SPU_022021",0.186328401897533,7.84407131319052,1.36159763488028,1.06913828369304,"SP-IGF_12",10.3333333333333,1474.66666666667,0,335.666666666667,21343,10104,11239,0.0103333333333333,0.131209775484177,0.0332211665347057
"SPU_022042",-0.123196728653938,5.35623423795758,-0.123550788676394,5.57950800150152,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022049",0.408438858755588,4.97420405222793,-0.220947433888381,3.82156049359295,"SP-MSX",209,1101.66666666667,628.666666666667,52.6666666666667,19014,1049,17965,0.209,0.0613229427590686,0.0502065459167461
"SPU_022091",2.30158327975511,5.64991185870193,0.754616406615901,2.03791883978041,"SP-MACPFA2",32.6666666666667,27.6666666666667,12.3333333333333,14,12179,2461,9718,0.0326666666666667,0.00284695067572203,0.00568874441284031
"SPU_022134",1.80552758171205,7.3991028882902,0.146187045899767,6.34204257732125,"SP-GAL3ST3L_4",98.3333333333333,3,3,0,3465,3465,0,0.0983333333333333,0,0
"SPU_022158",0.379638082229098,8.00570520788657,-0.0673799297098535,9.36005673669975,"SP-HSP701H",101.333333333333,301.666666666667,0,203.666666666667,17165,4166,12999,0.101333333333333,0.0232069133523092,0.0488878220515282
"SPU_022180",1.07739359447182,6.42144334131608,-0.0334771462116536,4.65655746225864,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022191",2.36191896035648,7.00615686097125,-0.251831578836723,5.65257345439465,"SP-ZYG11B",92,210,5,299.333333333333,23715,3700,20015,0.092,0.0104921309018236,0.0809009009009009
"SPU_022224",1.56516955312009,7.21580642887262,-0.278474191391128,4.04441782373404,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022270",-2.28108847593909,5.48792491250361,0.0797306978622802,8.5980260298373,"SP-TCP1_1",88.6666666666667,0,0,0,10998,3322,7676,0.0886666666666667,0,0
"SPU_022312",0.193160318055208,7.51471976206899,0.213635530259819,7.04230697499937,"SP-SULT1B1_1",43.3333333333333,71.6666666666667,71.6666666666667,7,10803,1017,9786,0.0433333333333333,0.00732338715171333,0.00688298918387414
"SPU_022334",-0.179283261459808,8.31825932114843,0.141481018080959,6.26274968410079,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022354",0.257004693024812,7.59287541523802,-0.333059287560454,3.16492648084066,"SP-LDLRAP1",67.3333333333333,437.333333333333,77,120,13983,757,13226,0.0673333333333333,0.033066182771309,0.158520475561427
"SPU_022374",1.32252951798333,7.52569074174644,-0.127138264670124,6.56513468932924,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022400",0.200098717384573,9.18482975185217,0.0917315612169717,0.308479501449654,"SP-HYPP_2607",102,168.333333333333,0,23,14777,1397,13380,0.102,0.0125809666168411,0.0164638511095204
"SPU_022424",-2.78446916420173,5.31443272105012,-0.0823994599332017,5.38698057259121,"SP-SRCR192",112,680,39.6666666666667,635,13453,3166,10287,0.112,0.0661028482550792,0.20056854074542
"SPU_022439",1.04384285769007,8.22402615557275,0.128677874381044,2.14500594744175,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022526",-0.482774195473809,10.47569295358,0.452356862537565,2.30911367612665,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022532",-1.88154450852956,8.65410852815816,-0.114992392073478,6.95269062249334,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022534",0.642297561772217,4.63270389731428,-0.123467034956426,2.57975490634803,"SP-DETH1",87,352.666666666667,337.333333333333,64.6666666666667,3416,2253,1163,0.087,0.303238750358269,0.0287024707797011
"SPU_022560",2.51432589333853,7.40315769397872,0.171089792823662,6.05274999058994,"SP-ANUBL1",43,274,15,170.333333333333,17043,4368,12675,0.043,0.0216173570019724,0.0389957264957265
"SPU_022571",0.33273417703681,8.70653193809696,-0.0206079943047895,0.408691113447472,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022576",-1.02422415015229,7.46612613025035,-0.282946802314228,6.42224773596185,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022593",-0.170618137710207,5.11872075416874,0.0894084501218407,3.09945625975028,"SP-CYP2L52",40.6666666666667,0,0,0,5929,1748,4181,0.0406666666666667,0,0
"SPU_022631",1.57201877408698,7.40481784781818,0.0674773235855985,2.80035268492377,"SP-HYPP_2620",122.333333333333,653.666666666667,589,119.333333333333,12865,1224,11641,0.122333333333333,0.0561521060619076,0.0974945533769063
"SPU_022646",0.248716336486569,6.30103078761026,0.195686030051337,9.21142228835881,"SP-OGT",78.3333333333333,526.666666666667,0,326.333333333333,22241,5426,16815,0.0783333333333333,0.0313212409554961,0.0601425236515542
"SPU_022669",0.932219499178509,7.41882206542797,0.0267098924655876,4.63896918988263,"SP-MTMR6/7/8",88.3333333333333,21.3333333333333,21.3333333333333,2,38847,2222,36625,0.0883333333333333,0.000582480091012514,0.0009000900090009
"SPU_022707",2.12117227234288,6.16462484801924,0.300882206556078,5.26394223680107,"SP-MYD88L2",81.3333333333333,123.666666666667,0,78,9779,3278,6501,0.0813333333333333,0.0190227144541865,0.0237949969493594
"SPU_022749",1.7673570781311,6.58865331504325,0.280719539569145,4.35304996802718,"SP-C9ORF128",108.333333333333,417.333333333333,0,77.3333333333333,14255,1472,12783,0.108333333333333,0.032647526663016,0.052536231884058
"SPU_022753",0.855135040507997,8.52832304460359,0.862454633633766,5.50992964508848,"SP-SEA/CCP_1",95,1482.66666666667,433.333333333333,1861.33333333333,52116,20975,31141,0.095,0.0476114019031716,0.0887405641636869
"SPU_022816",-0.604578321996832,9.2868883578993,-0.246837341569354,1.92848884310025,"SP-ALX4",31,773.333333333333,148.666666666667,185.666666666667,23707,1688,22019,0.031,0.035121183220552,0.109992101105845
"SPU_022820",-0.084024624984407,9.60948029389383,-0.134046055306531,9.58947364847859,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022831",-0.100236855437891,8.36176309824558,-0.622817189655461,4.98087585426755,"SP-PPPL_134",48.6666666666667,0,0,122.333333333333,5980,5752,228,0.0486666666666667,0,0.0212679647658785
"SPU_022842",-0.344783874174204,7.28235031724166,0.115099540566589,6.33495665568795,"SP-DBT",82.6666666666667,371.666666666667,0,181.333333333333,23964,4456,19508,0.0826666666666667,0.0190520128494293,0.0406941950927588
"SPU_022846",2.28585637517256,6.93219149968394,-0.0819857896537019,3.94568667870941,"SP-FOXABL",139.666666666667,0,0,0,1104,1104,0,0.139666666666667,0,0
"SPU_022858",-3.95538258595375,5.97383986020462,-0.059241008841946,1.34947436607739,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022882",-1.743540924803,5.22678127422832,0.361963666421553,2.7713034265551,"SP-COLF_7",11,769.333333333333,276.666666666667,120.333333333333,8365,2043,6322,0.011,0.121691447854055,0.0589003100016316
"SPU_022888",-0.117520017456724,10.4433091956168,0.100740227884245,6.84254011915208,"SP-UQCRC2",44.3333333333333,1491,148,646.333333333333,13329,2144,11185,0.0443333333333333,0.133303531515422,0.30146144278607
"SPU_022891",-0.720930241057765,8.68426935279296,0.0572943585124943,3.31230388956794,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022924",0.241901239891388,8.69876088298516,-0.103063557794843,6.20970159144145,"SP-GRHPR",66.3333333333333,0,0,0,13155,2653,10502,0.0663333333333333,0,0
"SPU_022939",-1.88794803297376,7.76701691347102,0.00644917356577232,4.68438000430605,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022940",0.403421308290757,6.74148998359618,0.0549971749056279,9.919548213426,"SP-TARDBPL2",15.6666666666667,49.3333333333333,0,99.3333333333333,7950,4534,3416,0.0156666666666667,0.0144418423106948,0.0219085428613439
"SPU_022946",-0.408684904487486,6.30535464616396,-0.0752793534187773,2.30441464544362,"SP-FAM8A1",77,75,28.3333333333333,92.3333333333333,6510,1033,5477,0.077,0.0136936278984846,0.0893836721523072
"SPU_022974",-1.21490940001712,5.94081486164381,-0.243944904068836,4.13434152387603,"SP-POLYD",134,491.333333333333,144.333333333333,1071.33333333333,35113,9957,25156,0.134,0.019531457041395,0.107595996116635
"SPU_023027",-0.00589617792190051,8.38770859715982,0.0636021617504906,0.629756908967223,"SP-RAD9_1",70,0,0,0,8126,887,7239,0.07,0,0
"SPU_023083",0.314949609938642,6.91742864929883,0.138888917686762,11.1209871642262,"SP-EIF4A",86.3333333333333,256.333333333333,0,156,13680,3406,10274,0.0863333333333333,0.0249497112452145,0.0458015267175573
"SPU_023089",-0.0353103636759493,7.72823525701491,-0.108344488068884,1.10029769042918,"SP-SLC16A4L_5",26.6666666666667,0,0,0,2929,1323,1606,0.0266666666666667,0,0
"SPU_023092",-1.03625660437269,7.14386122341365,0.229808017395987,1.91551565701088,"SP-NUDT12-2",89.3333333333333,882.333333333333,0,16.3333333333333,10934,1154,9780,0.0893333333333333,0.0902181322426721,0.0141536683997689
"SPU_023132",0.135788834589886,6.08287370636352,0.139065262281659,1.52061343071113,"SP-PCS_1",123.333333333333,0,0,0,665,665,0,0.123333333333333,0,0
"SPU_023180",0.135112914903102,6.2848569929577,0.147496027385926,4.07173920302804,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023192",1.51680061853299,5.34524939229046,0.0981135911560216,2.63024927507313,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023213",-0.982972277601765,6.21186747041916,0.13266215397027,2.97398638319121,"SP-HYPP_2656",22.6666666666667,731.666666666667,0,390.666666666667,4192,1139,3053,0.0226666666666667,0.239654984168577,0.342990927714369
"SPU_023216",0.172946679118095,5.57417653205555,-0.133573452294616,6.43518575865761,"SP-NACHA3_1",130,1631.66666666667,1559,209.333333333333,33813,2194,31619,0.13,0.0516039933795081,0.0954117289577636
"SPU_023224",0.513838969367861,6.51553363650111,0.0857430708237284,5.20131110544041,"SP-NME6",39.3333333333333,141.333333333333,0,42.6666666666667,8995,3281,5714,0.0393333333333333,0.0247345700618364,0.0130041653967286
"SPU_023281",0.285605635776421,8.69787048374941,0.440808917918017,2.95295382792331,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023296",-0.0291900581787878,7.71840468569489,0.0815741620667886,9.49528617885078,"SP-CHD3",133.333333333333,278.666666666667,0,438.333333333333,30870,6477,24393,0.133333333333333,0.0114240424165403,0.0676753641088982
"SPU_023317",1.1444225051004,7.82318171861427,-0.294798671145293,2.58085731069531,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023324",0.217144947418394,9.23353024563211,-0.213156317083297,7.50592150392024,"SP-NOTCHL_94",71,648,0,206.666666666667,30910,3097,27813,0.071,0.0232984575558192,0.066731245291142
"SPU_023362",-0.0199586587159617,5.09371130976818,-0.15373316314491,3.0890907575947,"SP-SLCO4A1_9",28,57,0,81.6666666666667,7910,2209,5701,0.028,0.00999824592176811,0.03696997132941
"SPU_023370",-0.448100099297588,6.04896518241197,-0.228747331597428,6.82428186971435,"SP-FRMPD4",115.333333333333,1270.66666666667,0,915.666666666667,24625,6870,17755,0.115333333333333,0.0715666948277481,0.133284813197477
"SPU_023372",-0.455222361444202,5.61415085610572,-0.140691380447107,2.99601897621917,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023386",0.76696558154981,6.17324184961036,-0.0156766140901489,7.39791205553394,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023430",-1.52208803506731,6.69171277833902,0.0753353705126198,9.28213171339674,"SP-ALOX5_9",60,696.333333333333,487.333333333333,154,10146,3381,6765,0.06,0.102931756590293,0.0455486542443064
"SPU_023499",0.423544070383536,6.28121936819984,-0.634188756644196,0.350019309911806,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023508",-0.280157549547361,5.43598237285258,-0.0233739032252399,5.27764048549303,"SP-RABL5",35,456.666666666667,32.6666666666667,79.3333333333333,11242,754,10488,0.035,0.0435418255784389,0.105216622458002
"SPU_023526",1.93551300275554,7.10766459531602,0.207146227333587,3.48568710700184,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023539",0.196682647049065,7.23756389854614,-0.113597424562613,1.91795644480012,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023548",0.484685533351349,5.53535879878007,0.301265000704237,2.19513949409148,"SP-FIC",129.333333333333,209.333333333333,168,113.333333333333,9291,1199,8092,0.129333333333333,0.0258691711978909,0.0945232137892688
"SPU_023601",0.394635273411635,5.2143379572599,0.140409920211277,3.13485164218702,"SP-MPSK1",41.3333333333333,88.3333333333333,1.33333333333333,35,7827,902,6925,0.0413333333333333,0.0127557160048135,0.0388026607538803
"SPU_023602",1.72033120126222,7.6500584427669,-0.142468269008247,3.48438150606629,"SP-HYPP_2678",6.33333333333333,113.666666666667,2.66666666666667,66,8433,1179,7254,0.00633333333333333,0.0156695156695157,0.0559796437659033
"SPU_023613",-3.85977695407252,4.55093891594171,-0.0603153089141845,4.94884745340654,"SP-UBC",103,1127.66666666667,517.333333333333,139,4007,417,3590,0.103,0.314113277623027,0.333333333333333
"SPU_023632",0.0837307846828411,7.73041680742851,-0.855495366397692,0.60250931160796,"SP-MFSD10",52.3333333333333,72.6666666666667,0.666666666666667,19.3333333333333,24238,1236,23002,0.0523333333333333,0.00315914558154363,0.0156418554476807
"SPU_023639",-0.524713831425557,6.46979177633082,-0.164819241922558,4.34005082886478,"SP-HYPP_2679",97.3333333333333,159,49,164.333333333333,8269,2790,5479,0.0973333333333333,0.0290198941412667,0.0589008363201912
"SPU_023685",-0.45413468803368,9.65333913452123,-0.0264605601098843,3.87135771581018,"SP-TAF7",54.6666666666667,283.666666666667,0,276.333333333333,8403,1051,7352,0.0546666666666667,0.0385836053681538,0.262924199175389
"SPU_023723",1.16152741974798,8.87114968346768,0.0400348568461893,3.53447217502599,"SP-ABCC5A",64.6666666666667,13,0,12.3333333333333,10747,4978,5769,0.0646666666666667,0.00225342347027214,0.00247756796571582
"SPU_023744",1.32913654972918,7.52889908785465,0.508650993729534,1.06768149357265,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023779",-0.843655681327836,6.05925622326875,-0.304834957116369,3.60886481667676,"SP-SEC31A_1",31.3333333333333,0,0,0,8923,1748,7175,0.0313333333333333,0,0
"SPU_023789",-0.104628180155332,7.50004440338936,0.0111907138292877,7.28477256967451,"SP-SFRS11",12.3333333333333,329.666666666667,23.6666666666667,275.666666666667,20854,2033,18821,0.0123333333333333,0.0175158953651064,0.135595999344155
"SPU_023841",0.463507471800592,5.21670126966759,-0.436905029017477,3.37931958437533,"SP-BBOX1_7",131.333333333333,0,0,73.6666666666667,3068,2313,755,0.131333333333333,0,0.0318489695921603
"SPU_023860",0.0876959866188164,4.80110565278462,-0.14178783842056,3.58895163634531,"SP-KIAA1095",238.666666666667,3586.66666666667,3586.66666666667,87.3333333333333,13446,1272,12174,0.238666666666667,0.29461694321231,0.0686582809224319
"SPU_023866",2.28675509332319,5.65402973311122,-0.0668746754139572,2.21313052850179,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023894",0.686952145846629,6.63091765400398,0.358131943322253,3.26157404986931,"SP-FOXI",135.666666666667,100,83,121.333333333333,1067,1067,0,0.135666666666667,0,0.113714464229928
"SPU_023917",-1.08493297100318,6.84369821921142,0.737222962691518,0.567285742771805,"SP-SLC46A1L_7",96.6666666666667,74,0,49.6666666666667,6476,1561,4915,0.0966666666666667,0.0150559511698881,0.0318172111894085
"SPU_023963",0.538027058287429,8.1429642509223,0.114520651558326,0.819686148350696,"SP-SRD5A1_1",12,30,0,25,4348,914,3434,0.012,0.0087361677344205,0.0273522975929978
"SPU_024010",-0.046542960001563,6.53847561696966,0.394440891701057,6.58851674821305,"SP-C1QL_9",56,49.3333333333333,49.3333333333333,31.3333333333333,5479,2670,2809,0.056,0.017562596416281,0.0117353308364544
"SPU_024044",0.393053105808832,7.60766953687311,-0.3903079910521,2.5388319917997,"SP-TIE1/2",13,498,0,73,50474,3948,46526,0.013,0.0107036925589993,0.0184903748733536
"SPU_024051",0.710963606287049,7.96708238514986,-0.199411069792428,0.66912529567021,"SP-HYPP_2705",77.3333333333333,0,0,0,1589,1589,0,0.0773333333333333,0,0
"SPU_024087",1.47434734334898,8.80341334480244,-0.318961389586079,2.29912855497861,"SP-REELER/RING",114.666666666667,874,0,140.333333333333,23977,1515,22462,0.114666666666667,0.0389101593802867,0.0926292629262926
"SPU_024093",-0.0170689157606608,7.64172755722522,-0.0774077060517286,2.71198541109627,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024112",1.23247299477111,5.97211368575575,-0.0833411582735017,3.68646236683213,"SP-XDH_2",48.6666666666667,769.333333333333,0,212.666666666667,35326,3488,31838,0.0486666666666667,0.0241639969009779,0.0609709480122324
"SPU_024179",-0.245987427311088,6.78291944607254,-1.39714416621705,0.762848781349988,"SP-MMR2L",96.3333333333333,618.333333333333,267,707.333333333333,12673,2501,10172,0.0963333333333333,0.0607877834578582,0.282820205251233
"SPU_024181",0.323618539028418,7.86690549389143,-0.27906434574094,2.23160383961341,"SP-NELL1L",25.3333333333333,687,397.333333333333,17.6666666666667,40191,1634,38557,0.0253333333333333,0.0178177762792748,0.010811913504692
"SPU_024189",-1.54093893002962,8.80706954966918,0.10843709193592,7.05292336446498,"SP-SP5",151.666666666667,4.66666666666667,4.66666666666667,26.3333333333333,6276,4254,2022,0.151666666666667,0.00230794592812397,0.00619025231154991
"SPU_024191",-0.249889280747803,7.44140874971876,0.0982026819588375,5.47682858832835,"SP-ABCC4B",81.3333333333333,755.333333333333,0,110.333333333333,21752,2394,19358,0.0813333333333333,0.0390191824224266,0.0460874408242829
"SPU_024192",0.0862154186407376,9.38689547623611,0.294802256686929,10.879867832872,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024195",0.0311469318453036,9.17051668714216,0.277461804760528,2.84834413595928,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024227",-0.0173537186966887,8.4508858369355,-0.518233856698824,0.180501770441484,"SP-FMO5_6",124.333333333333,0,0,0,1364,280,1084,0.124333333333333,0,0
"SPU_024241",2.80452450469621,7.13268836599092,-0.0529932167018604,4.72418392037042,"SP-CDC37",70.3333333333333,20,0,17.6666666666667,8971,1460,7511,0.0703333333333333,0.00266276128345094,0.0121004566210046
"SPU_024256",1.14851394328203,6.35392404232412,-0.172517972174051,4.47056763976533,"SP-HPRP8BP",60,507,0,261,8260,1041,7219,0.06,0.0702313339797756,0.250720461095101
"SPU_024312",0.187299713762849,6.71792380952628,0.0929937977105611,2.20481748453498,"SP-GNS",76,42.3333333333333,0,0.333333333333333,6616,876,5740,0.076,0.00737514518002323,0.000380517503805175
"SPU_024327",0.051319397271266,6.77478563936332,2.57954865410381,1.19509114949829,"SP-PPPL_221",165,74,0,0,2631,2538,93,0.165,0.795698924731183,0
"SPU_024328",0.741215287993853,6.75718966344575,-0.186386228312612,1.54546513894004,"SP-RDH7",44,141.333333333333,0,30,4934,1188,3746,0.044,0.0377291332977398,0.0252525252525253
"SPU_024341",-0.613845095934816,8.14835564993534,-0.0389772671972746,4.06711616676566,"SP-ANKRD54",142,616.333333333333,360.333333333333,37,20882,1665,19217,0.142,0.0320722970980555,0.0222222222222222
"SPU_024348",0.738129510734669,6.09299937170477,-0.00180701301722694,7.22291981340698,"SP-SRP68",107.666666666667,362,0,240,12478,3843,8635,0.107666666666667,0.0419224088013897,0.0624512099921936
"SPU_024500",-0.492886076569942,7.48191807243156,-0.155371274772824,9.25553291853916,"SP-DYNLC2-5D",91,0,0,0,2216,2216,0,0.091,0,0
"SPU_024503",-0.0483202614580848,8.31302330151103,-0.191251232658659,1.71303704555345,"SP-HYPP_2737",87,0,0,0,1058,1058,0,0.087,0,0
"SPU_024617",1.34477456107304,4.59699663975396,-0.0835535682053709,9.09429993876221,"SP-TUBA1C_1",69.6666666666667,198,126.666666666667,135.333333333333,1946,1384,562,0.0696666666666667,0.352313167259786,0.0977842003853565
"SPU_024680",-1.32801867604379,5.65107987173095,1.16810837149832,2.5326056029832,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024725",-0.140676596833219,7.15232199668484,-0.218286791320945,3.53002894861519,"SP-EXOC5",65.3333333333333,196,0,71.3333333333333,16421,2088,14333,0.0653333333333333,0.0136747366217819,0.0341634738186462
"SPU_024755",-0.654052233130942,6.60088236187746,-0.066018942621318,7.93413610536518,"SP-MAOA_2",54,1107.66666666667,499.333333333333,193,31909,1680,30229,0.054,0.0366425176706694,0.114880952380952
"SPU_024768",0.402359961160472,6.85494416406849,0.246790724315969,4.07071346986474,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024791",-1.57800954878331,4.97307925549526,-0.231862024964389,1.21992496834066,"SP-DHX33_1",2.33333333333333,15,0,14,13445,1320,12125,0.00233333333333333,0.00123711340206186,0.0106060606060606
"SPU_024803",-0.259625623530498,6.26749435367194,0.571494047910495,0.670919223261585,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024919",0.273771116340052,8.3638065770573,0.119637546243084,2.42053689712453,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024936",0.572416533575821,7.20621019526046,-0.0953061967897167,1.15302855822039,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024946",0.43194286550049,9.71047555490707,0.21065412517263,1.33164974472652,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024953",0.70262240119331,5.90600371586877,-0.131206638620779,4.12386286698248,"SP-Z34",56.3333333333333,0,0,0.666666666666667,2163,1192,971,0.0563333333333333,0,0.000559284116331096
"SPU_024990",-0.0195345581581591,8.04491398638388,0.450778449883253,6.92898661172623,"SP-DNAJB9",51,4,4,0,17846,3865,13981,0.051,0.000286102567770546,0
"SPU_024993",-2.72266591152788,6.32302207285033,0.167495095908624,3.21128839375606,"SP-CAV3",116.666666666667,127,0,90.6666666666667,6015,991,5024,0.116666666666667,0.0252786624203822,0.0914900773629331
"SPU_024995",0.485036631736501,8.26925718089171,-0.0300074831820426,3.65627011642165,"SP-KIRRELL",100,0,0,0,1634,1634,0,0.1,0,0
"SPU_025007",-0.0882626426510525,7.93964797372184,-0.682737970092413,0.915184472523973,"SP-HYPP_2762",64.3333333333333,37.6666666666667,0,17,5252,1703,3549,0.0643333333333333,0.010613318305626,0.00998238402818555
"SPU_025107",0.495229411219826,8.67313941138719,0.0172974710904308,4.15018990635586,"SP-CCDC123",16.3333333333333,272.333333333333,37,182.333333333333,11527,2484,9043,0.0163333333333333,0.0301153746912898,0.0734031132581857
"SPU_025128",-0.18044639146729,9.46254514286691,0.105139941227437,3.87385791848098,"SP-ST14L_4",86.3333333333333,126.333333333333,18.6666666666667,190,10743,1748,8995,0.0863333333333333,0.0140448397257736,0.108695652173913
"SPU_025163",0.175283214002273,5.52708130840653,-0.0293773445145904,4.24170545099704,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025191",0.329365614039565,9.41941545829948,-0.102656255988188,5.47967609181966,"SP-HYPP_1142",95,292.666666666667,292.666666666667,212,11518,3499,8019,0.095,0.0364966537806044,0.0605887396398971
"SPU_025193",0.780018782035543,8.56387194463358,-0.0972221981184421,6.60750478547961,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025195",1.22057711535933,7.60709423551608,1.33557348742798,1.34850081999173,"SP-PRSS12L_3",142.666666666667,754,206.333333333333,117,12695,972,11723,0.142666666666667,0.0643180073360061,0.12037037037037
"SPU_025229",1.23057712209513,7.79417829797018,-0.181767719241877,2.8328335825331,NA,0,0,0,0,0,0,0,0,0,0
