"geneid","exonid","exon_coeff","exon_num","exon_DM_logFC","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_021566","SPU_021566-tr-E6",-0.0836940196439173,6,-0.496680507796847,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021581","SPU_021581-tr-E12",-0.15786486747551,12,-0.0977180799172818,"SP-DYSPPH2",44,2527.33333333333,1012.33333333333,461.666666666667,24948,3907,21041,44,0.120114696703262,0.118163979182664
"SPU_021602","SPU_021602-tr-E8",0.480305260959253,8,1.18720264985987,"SP-EGAS",26.6666666666667,299.333333333333,22,89.3333333333333,7944,1407,6537,26.6666666666667,0.0457906277089389,0.0634920634920635
"SPU_021618","SPU_021618-tr-E4",0.0605130656139469,4,0.426151568995854,"SP-CEP164L",111.666666666667,373.666666666667,0,120,14250,2052,12198,111.666666666667,0.0306334371754933,0.0584795321637427
"SPU_021618","SPU_021618-tr-E6",-0.349335041944208,6,-2.35471681907792,"SP-CEP164L",111.666666666667,373.666666666667,0,120,14250,2052,12198,111.666666666667,0.0306334371754933,0.0584795321637427
"SPU_021620","SPU_021620-tr-E1",0.401246105967808,1,-1.2120350161578,"SP-STUB1",51.3333333333333,313.333333333333,0,19.3333333333333,1743,726,1017,51.3333333333333,0.308095706325795,0.0266299357208448
"SPU_021656","SPU_021656-tr-E1",0.858092028873544,1,0.686979619332906,"SP-KHC",32.6666666666667,608.666666666667,1.33333333333333,313.666666666667,24841,3129,21712,32.6666666666667,0.0280336526651928,0.100245019708107
"SPU_021656","SPU_021656-tr-E6",-0.528101879519635,6,1.11653640141944,"SP-KHC",32.6666666666667,608.666666666667,1.33333333333333,313.666666666667,24841,3129,21712,32.6666666666667,0.0280336526651928,0.100245019708107
"SPU_021662","SPU_021662-tr-E4",-0.138982628609538,4,0.856398006186044,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021679","SPU_021679-tr-E1",0.0448944499468464,1,1.31023703406786,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021709","SPU_021709-tr-E4",-0.034871413613733,4,-0.127311736919627,"SP-CLECT/PAN_12",30.3333333333333,191.333333333333,25,173,4807,1055,3752,30.3333333333333,0.0509950248756219,0.163981042654028
"SPU_021723","SPU_021723-tr-E2",0.124564414553636,2,0.0977233543132677,"SP-MPHOSPH8",17.6666666666667,742.333333333333,567.666666666667,395,18945,6266,12679,17.6666666666667,0.0585482556458185,0.0630386211299074
"SPU_021736","SPU_021736-tr-E5",-0.0611744500224326,5,1.52736558635715,"SP-NXN",39,109.666666666667,54,43.3333333333333,8642,840,7802,39,0.0140562248995984,0.0515873015873016
"SPU_021749","SPU_021749-tr-E2",-0.0609145201423842,2,1.73641176776979,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021761","SPU_021761-tr-E5",-0.897142335624384,5,0.560935911160957,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021768","SPU_021768-tr-E4",0.214455823238231,4,-0.12025677296465,"SP-HYPP_2577",132,205.666666666667,73,135,10058,1970,8088,132,0.0254286185295087,0.0685279187817259
"SPU_021773","SPU_021773-tr-E8",0.00528054332487476,8,-0.166891131891942,"SP-ASNS_1",30,140.333333333333,2.33333333333333,30.6666666666667,12394,1576,10818,30,0.0129722068158008,0.0194585448392555
"SPU_021774","SPU_021774-tr-E6",0.365692063960685,6,-0.526894804899575,"SP-SNF8",5.66666666666667,174.333333333333,0,113,8204,732,7472,5.66666666666667,0.0233315488936474,0.154371584699454
"SPU_021784","SPU_021784-tr-E3",0.200611639866835,3,1.23242282227047,NA,0,0,0,0,0,0,0,0,0,0
"SPU_021830","SPU_021830-tr-E7",0.0587437671158701,7,-0.108731175100524,"SP-HYPP_2578",41.3333333333333,131,0,37.3333333333333,12130,3496,8634,41.3333333333333,0.0151725735464443,0.0106788710907704
"SPU_021837","SPU_021837-tr-E5",0.00625442338023723,5,-0.156035597106731,"SP-CTDSPL2",53,299.666666666667,19,122.666666666667,14037,1533,12504,53,0.0239656643207507,0.0800173950858882
"SPU_021837","SPU_021837-tr-E3",0.0770475855832706,3,-2.43337322087263,"SP-CTDSPL2",53,299.666666666667,19,122.666666666667,14037,1533,12504,53,0.0239656643207507,0.0800173950858882
"SPU_021842","SPU_021842-tr-E5",-0.347065295053167,5,1.39409715198354,"SP-HYPP_1030",11,202.333333333333,0,21.6666666666667,20812,1424,19388,11,0.0104360085276116,0.0152153558052434
"SPU_021846","SPU_021846-tr-E4",0.16609790316823,4,-0.501783760340769,"SP-GHDCL",73.3333333333333,177.666666666667,0,176,6707,1964,4743,73.3333333333333,0.0374587110829995,0.0896130346232179
"SPU_021874","SPU_021874-tr-E2",-0.336145440626759,2,-2.27147950206864,"SP-DENND1A",81.6666666666667,289.666666666667,11.6666666666667,88.3333333333333,5833,707,5126,81.6666666666667,0.0565092989985694,0.124941065535125
"SPU_021891","SPU_021891-tr-E2",0.0443769372780596,2,-0.959374245569661,"SP-PPPL_218",75.6666666666667,0,0,59.6666666666667,1994,1915,79,75.6666666666667,0,0.0311575282854656
"SPU_021896","SPU_021896-tr-E4",0.173339306560567,4,-1.60595228157607,"SP-UBP24",66.6666666666667,629.333333333333,240.333333333333,250.666666666667,17655,2979,14676,66.6666666666667,0.042881802489325,0.0841445675282533
"SPU_021936","SPU_021936-tr-E2",-0.520582880742661,2,0.237957462864494,"SP-TLR114",29.6666666666667,0,0,0,2678,2437,241,29.6666666666667,0,0
"SPU_021936","SPU_021936-tr-E1",2.37944970051479,1,0.280843757006051,"SP-TLR114",29.6666666666667,0,0,0,2678,2437,241,29.6666666666667,0,0
"SPU_021966","SPU_021966-tr-E4",-0.872308131611673,4,0.711862767297348,"SP-HSD17B2_1",27.3333333333333,137.666666666667,36.6666666666667,86,7025,2102,4923,27.3333333333333,0.0279639786038323,0.0409134157944814
"SPU_021973","SPU_021973-tr-E50",-0.246381713549365,50,-0.417251107624543,"SP-HYPP_178",52.6666666666667,576.333333333333,576.333333333333,582,49734,11236,38498,52.6666666666667,0.0149704746566921,0.0517977928088288
"SPU_021973","SPU_021973-tr-E15",0.287317282957163,15,-0.486636800298796,"SP-HYPP_178",52.6666666666667,576.333333333333,576.333333333333,582,49734,11236,38498,52.6666666666667,0.0149704746566921,0.0517977928088288
"SPU_021976","SPU_021976-tr-E1",-1.97532706126725,1,1.19319716335766,"SP-GPR64L",48.3333333333333,1060.33333333333,193.666666666667,350.333333333333,44765,3683,41082,48.3333333333333,0.0258101682813235,0.095121730473346
"SPU_021976","SPU_021976-tr-E16",-1.37049323546088,16,-1.58214696708556,"SP-GPR64L",48.3333333333333,1060.33333333333,193.666666666667,350.333333333333,44765,3683,41082,48.3333333333333,0.0258101682813235,0.095121730473346
"SPU_021999","SPU_021999-tr-E2",0.821335953282087,2,-2.06287775290389,"SP-HYPP_1035",92,28.3333333333333,13.3333333333333,211,7760,2945,4815,92,0.00588438906195916,0.0716468590831918
"SPU_022013","SPU_022013-tr-E9",0.155466187316155,9,0.0566686132770984,"SP-HYPP_179",126.333333333333,1107.33333333333,0,1038.66666666667,47714,8891,38823,126.333333333333,0.0285226111669199,0.116822254714505
"SPU_022013","SPU_022013-tr-E6",0.000472867434221216,6,-0.575790222598401,"SP-HYPP_179",126.333333333333,1107.33333333333,0,1038.66666666667,47714,8891,38823,126.333333333333,0.0285226111669199,0.116822254714505
"SPU_022013","SPU_022013-tr-E1",-0.115064264942175,1,-0.338571425785924,"SP-HYPP_179",126.333333333333,1107.33333333333,0,1038.66666666667,47714,8891,38823,126.333333333333,0.0285226111669199,0.116822254714505
"SPU_022013","SPU_022013-tr-E2",-0.0621682104621998,2,0.434186312130747,"SP-HYPP_179",126.333333333333,1107.33333333333,0,1038.66666666667,47714,8891,38823,126.333333333333,0.0285226111669199,0.116822254714505
"SPU_022013","SPU_022013-tr-E14",-1.09511321950653,14,-1.2338668579308,"SP-HYPP_179",126.333333333333,1107.33333333333,0,1038.66666666667,47714,8891,38823,126.333333333333,0.0285226111669199,0.116822254714505
"SPU_022021","SPU_022021-tr-E3",-0.665349868354344,3,2.60400361208411,"SP-IGF_12",10.3333333333333,1474.66666666667,0,335.666666666667,21343,10104,11239,10.3333333333333,0.131209775484177,0.0332211665347057
"SPU_022040","SPU_022040-tr-E12",-0.369547518327333,12,-1.0769146242123,"SP-MY7A",29,253.333333333333,0,328.333333333333,18835,5094,13741,29,0.0184363098270383,0.0644549142782358
"SPU_022049","SPU_022049-tr-E1",-0.0674123150255798,1,-0.400288319370459,"SP-MSX",209,1101.66666666667,628.666666666667,52.6666666666667,19014,1049,17965,209,0.0613229427590686,0.0502065459167461
"SPU_022107","SPU_022107-tr-E1",-0.129105704413091,1,0.228535225111756,"SP-AMOTL",15,1051.66666666667,740,128,33291,3983,29308,15,0.0358832628178882,0.0321365804669847
"SPU_022107","SPU_022107-tr-E12",0.102241101856918,12,0.408104610140488,"SP-AMOTL",15,1051.66666666667,740,128,33291,3983,29308,15,0.0358832628178882,0.0321365804669847
"SPU_022108","SPU_022108-tr-E2",1.78005121182826,2,-0.0216881965398817,"SP-SLC39A12_2",53.3333333333333,201,0,73.3333333333333,9172,2625,6547,53.3333333333333,0.0307010844661677,0.0279365079365079
"SPU_022141","SPU_022141-tr-E1",-0.0119888136775348,1,-0.338713375020902,"SP-NUFIL1L",75.6666666666667,29,7.66666666666667,3.33333333333333,6377,1162,5215,75.6666666666667,0.00556088207094919,0.00286861732644865
"SPU_022144","SPU_022144-tr-E9",0.035358178194245,9,4.03250847219758,"SP-HYPP_2600",34.6666666666667,90.3333333333333,0,112.666666666667,6915,3206,3709,34.6666666666667,0.0243551721038914,0.0351424412559784
"SPU_022148","SPU_022148-tr-E1",-0.577192509427302,1,1.78817394356146,"SP-SRCR179",125.333333333333,58,0,10.6666666666667,6578,2431,4147,125.333333333333,0.013986013986014,0.00438776909365145
"SPU_022154","SPU_022154-tr-E5",0.279253596459466,5,-0.0929647041734372,"SP-RAB22L3",48,156.666666666667,0,33,7306,654,6652,48,0.0235518139907797,0.0504587155963303
"SPU_022242","SPU_022242-tr-E7",0.075556427875058,7,0.246332109818329,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022242","SPU_022242-tr-E2",1.27873518752071,2,1.00956091923519,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022242","SPU_022242-tr-E4",-0.199142251927161,4,-0.256426347365864,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022264","SPU_022264-tr-E1",-0.0662827606334655,1,0.499772273757996,"SP-HNRPUL1",81,182.666666666667,0.666666666666667,78.6666666666667,12056,3514,8542,81,0.0213845313353625,0.0223866439005881
"SPU_022303","SPU_022303-tr-E4",-0.0652180186785761,4,0.276298839295493,"SP-SULT1D1",33,191.666666666667,0,61.3333333333333,9992,918,9074,33,0.0211226214091544,0.0668119099491649
"SPU_022305","SPU_022305-tr-E14",-0.276669351615339,14,-0.524457402368452,"SP-THOC2",93.6666666666667,2684.66666666667,519.333333333333,938.333333333333,57832,4880,52952,93.6666666666667,0.0507000050360075,0.192281420765027
"SPU_022305","SPU_022305-tr-E20",-0.726501975412548,20,1.8597246739842,"SP-THOC2",93.6666666666667,2684.66666666667,519.333333333333,938.333333333333,57832,4880,52952,93.6666666666667,0.0507000050360075,0.192281420765027
"SPU_022309","SPU_022309-tr-E26",0.00337810678781211,26,1.10705449742882,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022334","SPU_022334-tr-E1",0.00334038279562954,1,-0.036868782871632,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022350","SPU_022350-tr-E2",-0.0870414948781933,2,0.532898894600087,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022354","SPU_022354-tr-E1",-0.674623806569255,1,1.82595912572871,"SP-LDLRAP1",67.3333333333333,437.333333333333,77,120,13983,757,13226,67.3333333333333,0.033066182771309,0.158520475561427
"SPU_022357","SPU_022357-tr-E1",0.759869187789602,1,0.450548659347134,"SP-XPO7",31.6666666666667,237.333333333333,48,94.6666666666667,27357,4065,23292,31.6666666666667,0.0101894785047799,0.0232882328823288
"SPU_022366","SPU_022366-tr-E13",-0.378068342771068,13,1.28260130269752,"SP-CUBNL_6",2,1222,622,348,33462,2600,30862,2,0.0395956192080876,0.133846153846154
"SPU_022367","SPU_022367-tr-E2",-0.156419010558662,2,-0.0766129209947499,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022367","SPU_022367-tr-E3",0.503839755595697,3,0.234485874762054,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022371","SPU_022371-tr-E17",0.0893972639879744,17,-0.1130062719201,"SP-REJ6",61,1190.66666666667,462.333333333333,1109.66666666667,52649,10145,42504,61,0.0280130497521802,0.109380647281091
"SPU_022371","SPU_022371-tr-E4",0.289243737376932,4,-1.16855308252217,"SP-REJ6",61,1190.66666666667,462.333333333333,1109.66666666667,52649,10145,42504,61,0.0280130497521802,0.109380647281091
"SPU_022372","SPU_022372-tr-E15",0.102698988114323,15,0.398784472105581,"SP-JMJD1B",56.6666666666667,2905,552.666666666667,1048.66666666667,33003,7255,25748,56.6666666666667,0.112824297032779,0.144543992648748
"SPU_022372","SPU_022372-tr-E4",-0.0560122002917771,4,-0.715786284300622,"SP-JMJD1B",56.6666666666667,2905,552.666666666667,1048.66666666667,33003,7255,25748,56.6666666666667,0.112824297032779,0.144543992648748
"SPU_022372","SPU_022372-tr-E8",-0.0531321075216964,8,-0.260959599507458,"SP-JMJD1B",56.6666666666667,2905,552.666666666667,1048.66666666667,33003,7255,25748,56.6666666666667,0.112824297032779,0.144543992648748
"SPU_022393","SPU_022393-tr-E1",0.00503359396439151,1,-1.32693880039881,"SP-HYPP_182",30.3333333333333,0,0,0,3090,3028,62,30.3333333333333,0,0
"SPU_022395","SPU_022395-tr-E5",0.0879119633306935,5,-0.0442898193690151,"SP-STK2M829",13.6666666666667,107.666666666667,100.666666666667,24,5309,1249,4060,13.6666666666667,0.0265188834154351,0.0192153722978383
"SPU_022429","SPU_022429-tr-E1",0.0369293783144318,1,-0.622573649717142,"SP-CDK5RAP3",31.6666666666667,104.666666666667,0,53.6666666666667,15294,1637,13657,31.6666666666667,0.00766395743330649,0.0327835471390755
"SPU_022432","SPU_022432-tr-E1",0.402888952381377,1,0.185686173659221,"SP-CYP2L50",69.6666666666667,594,0,191.333333333333,7454,1487,5967,69.6666666666667,0.0995475113122172,0.128670701636404
"SPU_022469","SPU_022469-tr-E9",0.00571344013866813,9,-0.428076811385298,"SP-RNF126",23,566,303.333333333333,152.333333333333,17357,3899,13458,23,0.0420567692079061,0.0390698469693084
"SPU_022471","SPU_022471-tr-E2",-0.365421453679239,2,-0.43107901217419,"SP-HYPP_1047",94,0,0,85.6666666666667,3432,2716,716,94,0,0.0315414825724104
"SPU_022485","SPU_022485-tr-E6",-0.0499706988031912,6,0.141766699463894,"SP-MLL1L",11.6666666666667,149.333333333333,0,858,25526,11644,13882,11.6666666666667,0.0107573356384767,0.0736860185503263
"SPU_022495","SPU_022495-tr-E9",0.257080375691008,9,-2.49137252665958,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022495","SPU_022495-tr-E10",-1.46209571719457,10,1.25938428958695,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022499","SPU_022499-tr-E6",-0.0127210113854793,6,-0.261935898306571,"SP-PTPN13L",45.6666666666667,4.33333333333333,0,17.3333333333333,4841,1365,3476,45.6666666666667,0.00124664365170694,0.0126984126984127
"SPU_022502","SPU_022502-tr-E5",0.00640028483280508,5,-0.0577494832515794,"SP-NFU1",35.3333333333333,244,149,64,7408,3673,3735,35.3333333333333,0.0653279785809906,0.0174244486795535
"SPU_022531","SPU_022531-tr-E3",-0.137693563270984,3,0.524117682713763,"SP-PPPL_275",28.3333333333333,0,0,0,2960,1002,1958,28.3333333333333,0,0
"SPU_022532","SPU_022532-tr-E4",0.045519238900612,4,-0.300113233235756,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022532","SPU_022532-tr-E3",0.240271111173437,3,-0.351857327889472,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022549","SPU_022549-tr-E13",0.00892603884585105,13,2.6839709127768,"SP-IVD_2",5.33333333333333,81.3333333333333,0,73,12905,4491,8414,5.33333333333333,0.00966642896759369,0.0162547316855934
"SPU_022560","SPU_022560-tr-E2",-0.323214396139796,2,-0.374424459335998,"SP-ANUBL1",43,274,15,170.333333333333,17043,4368,12675,43,0.0216173570019724,0.0389957264957265
"SPU_022609","SPU_022609-tr-E2",0.468654206183955,2,-0.0958590514021037,"SP-TXLNA",6.66666666666667,92.3333333333333,0,75.6666666666667,10935,2043,8892,6.66666666666667,0.0103838656470235,0.037037037037037
"SPU_022609","SPU_022609-tr-E13",-0.0015033476767112,13,-3.85258536332946,"SP-TXLNA",6.66666666666667,92.3333333333333,0,75.6666666666667,10935,2043,8892,6.66666666666667,0.0103838656470235,0.037037037037037
"SPU_022646","SPU_022646-tr-E1",-0.395385308396335,1,2.15890417439148,"SP-OGT",78.3333333333333,526.666666666667,0,326.333333333333,22241,5426,16815,78.3333333333333,0.0313212409554961,0.0601425236515542
"SPU_022652","SPU_022652-tr-E1",-0.0759356675827548,1,1.95448231430736,"SP-AGPAT1_2",143.666666666667,248.666666666667,0,106.666666666667,12154,3593,8561,143.666666666667,0.0290464509597788,0.0296873550422117
"SPU_022652","SPU_022652-tr-E6",0.0038227341144096,6,0.0151515206141115,"SP-AGPAT1_2",143.666666666667,248.666666666667,0,106.666666666667,12154,3593,8561,143.666666666667,0.0290464509597788,0.0296873550422117
"SPU_022658","SPU_022658-tr-E2",0.028474477988854,2,-0.48168224777809,"SP-CHST12_1",13.3333333333333,417.333333333333,144.333333333333,294.666666666667,15943,933,15010,13.3333333333333,0.027803686431268,0.315827081100393
"SPU_022667","SPU_022667-tr-E11",0.209931246781613,11,0.558327637624163,"SP-THROMBB2",11,28.6666666666667,0,31,10907,1978,8929,11,0.00321051256206369,0.0156723963599596
"SPU_022667","SPU_022667-tr-E1",0.5269810247104,1,0.397389165642642,"SP-THROMBB2",11,28.6666666666667,0,31,10907,1978,8929,11,0.00321051256206369,0.0156723963599596
"SPU_022668","SPU_022668-tr-E5",-0.257957700968575,5,0.152451112898037,"SP-HYPP_1053",42,38,14.3333333333333,81.6666666666667,10773,2899,7874,42,0.0048260096520193,0.0281706335517995
"SPU_022669","SPU_022669-tr-E2",-0.135851513743997,2,-1.33813240752379,"SP-MTMR6/7/8",88.3333333333333,21.3333333333333,21.3333333333333,2,38847,2222,36625,88.3333333333333,0.000582480091012514,0.0009000900090009
"SPU_022672","SPU_022672-tr-E4",-0.00974510125257297,4,-0.206316617740721,"SP-GNSL",31.6666666666667,1408.33333333333,0,275.333333333333,21422,1793,19629,31.6666666666667,0.0717475843564793,0.153560141290203
"SPU_022682","SPU_022682-tr-E6",0.0714863606734441,6,1.70978230968997,"SP-RPS11",0.333333333333333,123.666666666667,0,23.6666666666667,12268,846,11422,0.333333333333333,0.0108270588921963,0.0279747832939322
"SPU_022689","SPU_022689-tr-E5",-0.560238955586941,5,1.34509515653117,"SP-SUSD2_5",77.6666666666667,395,0,103,8073,1258,6815,77.6666666666667,0.057960381511372,0.0818759936406995
"SPU_022694","SPU_022694-tr-E6",-0.281935188638086,6,0.987841048521329,"SP-NAALAD2_1",4.66666666666667,154.666666666667,0,50,9047,998,8049,4.66666666666667,0.0192156375533193,0.0501002004008016
"SPU_022706","SPU_022706-tr-E20",-0.295740251260067,20,-0.212097760907831,"SP-VWD/EGF/FN3_1",1,1220,2,533.666666666667,59459,9058,50401,1,0.024205868931172,0.0589166114668433
"SPU_022711","SPU_022711-tr-E2",-0.113599308453061,2,0.557633424412585,"SP-RTL_58",9.66666666666667,0,0,0,126001,3933,122068,9.66666666666667,0,0
"SPU_022717","SPU_022717-tr-E16",0.0282904226955662,16,0.617009669113841,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022718","SPU_022718-tr-E6",0.0896860261878381,6,-0.916261305739966,"SP-GAL/LEC/EGFL/TM",4.66666666666667,39.3333333333333,0,75,6766,2226,4540,4.66666666666667,0.00866372980910426,0.0336927223719677
"SPU_022759","SPU_022759-tr-E2",-0.0760333122649838,2,-0.00618565954496452,"SP-SACSL_10",46.6666666666667,72.3333333333333,63.3333333333333,229.333333333333,7491,5884,1607,46.6666666666667,0.0450114084214893,0.0389757534556991
"SPU_022763","SPU_022763-tr-E6",-1.7741888154324,6,-0.322757616631634,"SP-ACHE_7",96,150,53.6666666666667,137,6841,1665,5176,96,0.0289799072642968,0.0822822822822823
"SPU_022763","SPU_022763-tr-E2",0.697893981656036,2,-0.00810280176423745,"SP-ACHE_7",96,150,53.6666666666667,137,6841,1665,5176,96,0.0289799072642968,0.0822822822822823
"SPU_022825","SPU_022825-tr-E10",-0.252661410143306,10,-0.483064568445027,"SP-HYPP_191",13.3333333333333,292.333333333333,0,197,15792,3741,12051,13.3333333333333,0.0242580145492767,0.0526597166533013
"SPU_022825","SPU_022825-tr-E2",-0.255379181467653,2,-1.01810427612241,"SP-HYPP_191",13.3333333333333,292.333333333333,0,197,15792,3741,12051,13.3333333333333,0.0242580145492767,0.0526597166533013
"SPU_022830","SPU_022830-tr-E2",-0.00395254993698466,2,-0.190273390773633,"SP-HYPP_2634",8.33333333333333,0,0,0,6155,4308,1847,8.33333333333333,0,0
"SPU_022831","SPU_022831-tr-E2",-0.00642231157810169,2,0.817433729222522,"SP-PPPL_134",48.6666666666667,0,0,122.333333333333,5980,5752,228,48.6666666666667,0,0.0212679647658785
"SPU_022840","SPU_022840-tr-E1",0.00347419052335929,1,0.00779628813365106,"SP-KIF12",79,210.666666666667,46,96,30093,2023,28070,79,0.00750504690654317,0.0474542758279783
"SPU_022842","SPU_022842-tr-E7",-0.240257466520111,7,-1.07636622657548,"SP-DBT",82.6666666666667,371.666666666667,0,181.333333333333,23964,4456,19508,82.6666666666667,0.0190520128494293,0.0406941950927588
"SPU_022862","SPU_022862-tr-E4",0.470780653097819,4,-1.06011321766232,"SP-HYPP_2635",24,138.666666666667,0,95.3333333333333,7200,1463,5737,24,0.0241705885770728,0.0651629072681704
"SPU_022875","SPU_022875-tr-E2",-0.0403882115367549,2,0.560457655480345,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022879","SPU_022879-tr-E1",-0.104534498078974,1,1.73853645160833,"SP-ICMT",56.3333333333333,106.666666666667,0,36.3333333333333,4251,1531,2720,56.3333333333333,0.0392156862745098,0.0237317657304594
"SPU_022887","SPU_022887-tr-E2",-0.246574590549056,2,-0.648148777922957,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022894","SPU_022894-tr-E3",-0.0308570283390363,3,-0.133829811370041,"SP-HYPP_2636",32,34.6666666666667,0,65.6666666666667,4406,953,3453,32,0.0100395791099527,0.0689052116124519
"SPU_022899","SPU_022899-tr-E6",0.0107167265243617,6,-0.695332099221706,"SP-ABHD7_1",50.3333333333333,32.3333333333333,0,0,4664,1760,2904,50.3333333333333,0.0111340679522498,0
"SPU_022913","SPU_022913-tr-E9",-1.0858635606225,9,-2.14821190561145,"SP-HYPP_1061",48.6666666666667,196.333333333333,0,59.6666666666667,18615,1890,16725,48.6666666666667,0.0117389138016941,0.0315696649029982
"SPU_022939","SPU_022939-tr-E1",0.116001693411097,1,0.213964436535219,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022954","SPU_022954-tr-E2",0.0188971060440711,2,-1.15150847910498,NA,0,0,0,0,0,0,0,0,0,0
"SPU_022955","SPU_022955-tr-E3",-0.0220401537824278,3,0.811211785202258,"SP-Z76",3.33333333333333,52,35.6666666666667,247.666666666667,7275,3774,3501,3.33333333333333,0.0148528991716652,0.0656244479773892
"SPU_022974","SPU_022974-tr-E7",-1.59774352093952,7,-0.0980103885369492,"SP-POLYD",134,491.333333333333,144.333333333333,1071.33333333333,35113,9957,25156,134,0.019531457041395,0.107595996116635
"SPU_022974","SPU_022974-tr-E14",-2.58005035010214,14,-0.0650268219594094,"SP-POLYD",134,491.333333333333,144.333333333333,1071.33333333333,35113,9957,25156,134,0.019531457041395,0.107595996116635
"SPU_023029","SPU_023029-tr-E4",-0.000428869279185388,4,-0.0864445016707486,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023052","SPU_023052-tr-E3",0.00707676998714296,3,0.58176898748736,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023069","SPU_023069-tr-E1",0.141199379210138,1,-0.26040281064656,"SP-TRAFB",73.3333333333333,654,214.333333333333,235.333333333333,13999,1438,12561,73.3333333333333,0.0520659183186052,0.163653222067687
"SPU_023077","SPU_023077-tr-E1",0.993196167777715,1,0.378265370341033,"SP-HYPP_1069",143.666666666667,20.3333333333333,2,4.66666666666667,3944,1927,2017,143.666666666667,0.0100809783506858,0.00242172634492302
"SPU_023084","SPU_023084-tr-E2",0.461161900622181,2,-0.827973057217858,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023093","SPU_023093-tr-E8",0.0222640232776495,8,-0.846154165006401,"SP-HYPP_193",19,1421,406,1177.66666666667,16415,6761,9654,19,0.147192873420344,0.174185278311887
"SPU_023101","SPU_023101-tr-E7",-1.30885972546432,7,0.67674659510495,"SP-SLSP_15",11.3333333333333,165.666666666667,0,82.6666666666667,8773,986,7787,11.3333333333333,0.0212747741963101,0.0838404327248141
"SPU_023102","SPU_023102-tr-E10",-0.293431828070486,10,-2.65454705444529,"SP-HYPP_194",36.3333333333333,1601.33333333333,0,1474.66666666667,32400,9998,22402,36.3333333333333,0.0714817129422968,0.147496165899847
"SPU_023124","SPU_023124-tr-E6",0.0049704959637104,6,-0.69742546934161,"SP-AGPAT1_3",94.6666666666667,114.666666666667,10,81.6666666666667,7959,3641,4318,94.6666666666667,0.0265555040914003,0.022429735420672
"SPU_023126","SPU_023126-tr-E8",-0.422827847310876,8,-0.0175287779209023,"SP-CENPE",11,126.333333333333,0,75,34364,7578,26786,11,0.00471639413624032,0.00989707046714173
"SPU_023134","SPU_023134-tr-E5",0.0361005193149245,5,-0.548994596743542,"SP-ADA_1",74,305,152,102,13828,2506,11322,74,0.0269387034092916,0.0407023144453312
"SPU_023142","SPU_023142-tr-E36",0.496018823064196,36,1.27646173321937,"SP-TTN2",75.3333333333333,469,38.3333333333333,208.666666666667,270701,11079,259622,75.3333333333333,0.0018064724869233,0.0188344315070554
"SPU_023162","SPU_023162-tr-E10",-0.306487794097489,10,0.271097869025206,"SP-PTPRLEC5(NOVEL)",1.66666666666667,82,0,103.333333333333,26007,4045,21962,1.66666666666667,0.00373372188325289,0.0255459414915534
"SPU_023177","SPU_023177-tr-E1",-0.00618241549602964,1,1.11237538388965,"SP-HBN",149,73,0,134,6611,1338,5273,149,0.0138441115114735,0.100149476831091
"SPU_023180","SPU_023180-tr-E1",0.0631033790674855,1,4.39451300627895,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023180","SPU_023180-tr-E2",-0.0137149906011331,2,0.266301465207278,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023190","SPU_023190-tr-E5",0.209038172412288,5,-0.669070023412887,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023212","SPU_023212-tr-E5",-0.181038980413952,5,-0.120042848356461,"SP-HYPP_1077",13,770.333333333333,383.666666666667,107,45443,2968,42475,13,0.0181361585246223,0.0360512129380054
"SPU_023215","SPU_023215-tr-E1",0.968569122632759,1,-0.150157350943819,NA,0,0,0,0,0,0,0,0,0,0
"SPU_023215","SPU_023215-tr-E4",1.16468013444471,4,1.86908923309144,NA,0,0,0,0,0,0,0,0,0,0
