"","exonid","N","median","sd","se","ci","exon_length","peak_density_ind_exons","spu_id","peak_dens_norm_ind_exon"
"3457","SPU_019924-tr-E1",13,0.986944679252372,2.57006900190831,0.712808889835459,1.55307715427435,1091,41,"SPU_019924",0.0375802016498625
"3458","SPU_019949-tr-E3",6,1.56456456456456,3.83238485282293,1.56456456456457,4.02184125034991,190,0,"SPU_019949",0
"3459","SPU_019955-tr-E1",3,0,0,0,0,152,0,"SPU_019955",0
"3460","SPU_019956-tr-E5",4,3.76891664926203,6.94980076237911,3.47490038118955,11.0586838793456,259,0,"SPU_019956",0
"3461","SPU_019957-tr-E2",3,100,0,0,0,158,23,"SPU_019957",0.145569620253165
"3462","SPU_019970-tr-E1",23,0.764905751566833,2.03476117530672,0.424277034215165,0.879896714589027,216,0,"SPU_019970",0
"3463","SPU_019970-tr-E5",6,0.416666666666667,1.02062072615966,0.416666666666667,1.07107576484846,348,143,"SPU_019970",0.410919540229885
"3464","SPU_019971-tr-E2",3,2.47844827586207,4.29279833772459,2.47844827586207,10.6639022396808,173,0,"SPU_019971",0
"3465","SPU_019979-tr-E5",7,1.02529049897471,2.71266368188441,1.02529049897471,2.50879547280756,244,0,"SPU_019979",0
"3466","SPU_019981-tr-E14",4,3.84830654420205,5.64989898863429,2.82494949431714,8.99025008080268,124,0,"SPU_019981",0
"3467","SPU_019981-tr-E8",4,0.40754106520657,0.81508213041314,0.40754106520657,1.29697755721804,134,0,"SPU_019981",0
"3468","SPU_019995-tr-E1",7,0,0,0,0,241,220,"SPU_019995",0.912863070539419
"3469","SPU_019996-tr-E13",5,86.6711556836337,9.75075296594967,4.36066929273423,12.1071589131983,689,0,"SPU_019996",0
"3470","SPU_019996-tr-E6",6,93.2820048309179,16.4556602587336,6.71799516908213,17.269156353535,213,0,"SPU_019996",0
"3471","SPU_020026-tr-E6",3,2.25468975468975,3.90523721042766,2.25468975468975,9.70114702775401,153,0,"SPU_020026",0
"3472","SPU_020031-tr-E4",5,96.9964349376114,5.90573594813585,2.64112540743919,7.33293970969806,529,156,"SPU_020031",0.294896030245747
"3473","SPU_020031-tr-E4",5,96.9964349376114,5.90573594813585,2.64112540743919,7.33293970969806,529,155,"SPU_020031",0.293005671077505
"3474","SPU_020035-tr-E2",6,0.333333333333333,0.816496580927726,0.333333333333333,0.856860611878771,178,0,"SPU_020035",0
"3475","SPU_020041-tr-E1",5,1.87707641196013,3.58280656864928,1.60227980754651,4.44864192881978,715,0,"SPU_020041",0
"3476","SPU_020048-tr-E1",4,19.4627358499616,2.57766854993759,1.28883427496879,4.10164587649745,1113,0,"SPU_020048",0
"3477","SPU_020072-tr-E2",3,0,0,0,0,1911,0,"SPU_020072",0
"3478","SPU_020096-tr-E1",9,0.838873061095283,2.51661918328585,0.838873061095283,1.9344447477971,1453,51,"SPU_020096",0.0350997935306263
"3479","SPU_020107-tr-E5",3,2.22549019607843,3.85466209135426,2.22549019607843,9.57551146718752,430,0,"SPU_020107",0
"3480","SPU_020110-tr-E2",10,0.701970443349754,2.21982545110342,0.701970443349754,1.58796746649628,952,0,"SPU_020110",0
"3481","SPU_020122-tr-E10",6,1.72495633021949,3.53532901142265,1.4432920251406,3.71010026334517,113,0,"SPU_020122",0
"3482","SPU_020122-tr-E8",10,3.59983691330424,6.18796186965528,1.95680535823846,4.42660125734105,248,0,"SPU_020122",0
"3483","SPU_020124-tr-E4",5,98.1026796404076,1.93506280608659,0.865386395028224,2.40269782058088,2924,36,"SPU_020124",0.012311901504788
"3484","SPU_020125-tr-E3",3,92.4738874816274,7.74372399686781,4.4708411341218,19.2364768100053,261,119,"SPU_020125",0.455938697318008
"3485","SPU_020139-tr-E1",12,1.50736961451247,3.39735476687951,0.980731844595271,2.15857623598349,459,0,"SPU_020139",0
"3486","SPU_020139-tr-E3",4,0.595238095238095,1.19047619047619,0.595238095238095,1.89431327695459,446,0,"SPU_020139",0
"3487","SPU_020141-tr-E1",5,0.087719298245614,0.196146313815771,0.087719298245614,0.24354781624542,335,0,"SPU_020141",0
"3488","SPU_020146-tr-E1",7,11.2398292650394,1.17635281036332,0.444619570041895,1.08794489518649,710,0,"SPU_020146",0
"3489","SPU_020148-tr-E9",8,99.7171945701357,0.799894548853553,0.282805429864251,0.668728577939129,318,54,"SPU_020148",0.169811320754717
"3490","SPU_020154-tr-E1",4,12.5819756102202,9.50186991355408,4.75093495677704,15.1195953998383,1891,0,"SPU_020154",0
"3491","SPU_020171-tr-E7",4,0,0,0,0,1773,0,"SPU_020171",0
"3492","SPU_020172-tr-E2",6,94.8603311268996,12.0965584237643,4.93839929699803,12.6945595299823,330,0,"SPU_020172",0
"3493","SPU_020176-tr-E3",6,99.1355320483892,1.14047255638895,0.46559597146674,1.19685254699785,140,0,"SPU_020176",0
"3494","SPU_020180-tr-E6",6,94.8153329632973,5.41282840497662,2.20977794290594,5.6804150408238,1550,731,"SPU_020180",0.471612903225806
"3495","SPU_020200-tr-E2",4,0.8645795413178,1.7291590826356,0.8645795413178,2.75147796689072,1333,0,"SPU_020200",0
"3496","SPU_020202-tr-E1",5,0,0,0,0,128,0,"SPU_020202",0
"3497","SPU_020211-tr-E2",3,0,0,0,0,108,0,"SPU_020211",0
"3498","SPU_020216-tr-E2",9,39.3749102320822,14.4837893791758,4.82792979305861,11.1332260672685,4208,0,"SPU_020216",0
"3499","SPU_020224-tr-E8",4,100,0,0,0,425,0,"SPU_020224",0
"3500","SPU_020225-tr-E2",6,0.604381537561262,1.48042637698384,0.604381537561262,1.55361220224893,122,0,"SPU_020225",0
"3501","SPU_020234-tr-E3",10,0.923295454545455,2.9197165896441,0.923295454545455,2.08863942587903,343,0,"SPU_020234",0
"3502","SPU_020247-tr-E15",15,73.708994531038,10.2750406332766,2.65300408361897,5.69012784153755,216,31,"SPU_020247",0.143518518518519
"3503","SPU_020247-tr-E2",6,57.1189842734216,6.35145629288373,2.59297117352573,6.66544459899382,218,0,"SPU_020247",0
"3504","SPU_020257-tr-E2",20,0.369130291005291,1.17623854048046,0.263014933426944,0.550496582331194,1789,0,"SPU_020257",0
"3505","SPU_020258-tr-E1",3,3.00010714668381,5.19633800620685,3.00010714668381,12.90841920422,497,177,"SPU_020258",0.356136820925553
"3506","SPU_020266-tr-E4",17,99.5417639672502,1.39993753826407,0.339534725854702,0.719781464609018,3665,596,"SPU_020266",0.162619372442019
"3507","SPU_020324-tr-E13",4,0,0,0,0,656,0,"SPU_020324",0
"3508","SPU_020327-tr-E7",8,93.3390827922078,12.4566379618122,4.4040865867916,10.4140099492419,395,0,"SPU_020327",0
"3509","SPU_020332-tr-E12",4,2.35326688815061,4.70653377630122,2.35326688815061,7.4891455135414,124,0,"SPU_020332",0
"3510","SPU_020332-tr-E17",3,1.39112131649445,2.40949279966049,1.39112131649445,5.98551192982751,981,0,"SPU_020332",0
"3511","SPU_020355-tr-E1",4,0,0,0,0,1061,0,"SPU_020355",0
"3512","SPU_020366-tr-E11",4,81.6191772534785,21.2748622178941,10.6374311089471,33.8530533303786,1160,0,"SPU_020366",0
"3513","SPU_020376-tr-E1",5,0.5,1.11803398874989,0.5,1.3882225525989,1346,0,"SPU_020376",0
"3514","SPU_020390-tr-E2",4,100,0,0,0,343,0,"SPU_020390",0
"3515","SPU_020395-tr-E2",13,1.14529509266351,3.04578263535018,0.84474811274407,1.84054802588396,310,2,"SPU_020395",0.00645161290322581
"3516","SPU_020397-tr-E6",7,0,0,0,0,176,27,"SPU_020397",0.153409090909091
"3517","SPU_020398-tr-E1",3,97.2214755077658,4.8125455906241,2.77852449223417,11.9550259911871,232,0,"SPU_020398",0
"3518","SPU_020408-tr-E6",6,0,0,0,0,298,0,"SPU_020408",0
"3519","SPU_020410-tr-E1",10,0,0,0,0,614,15,"SPU_020410",0.0244299674267101
"3520","SPU_020413-tr-E7",23,0.450464702713578,1.35820405416765,0.283205122524711,0.587331476296459,1169,0,"SPU_020413",0
"3521","SPU_020418-tr-E1",3,0,0,0,0,1295,0,"SPU_020418",0
"3522","SPU_020421-tr-E1",7,0.956632653061224,2.53101209604393,0.956632653061224,2.34079577596776,2066,0,"SPU_020421",0
"3523","SPU_020423-tr-E4",3,0,0,0,0,195,0,"SPU_020423",0
"3524","SPU_020426-tr-E5",4,100,0,0,0,193,0,"SPU_020426",0
"3525","SPU_020453-tr-E1",5,27.4594098154866,5.34006027469963,2.38814755563491,6.63056059133263,2933,0,"SPU_020453",0
"3526","SPU_020459-tr-E4",6,0,0,0,0,2614,0,"SPU_020459",0
"3527","SPU_020480-tr-E5",7,99.4113277617774,1.2077295103432,0.456478847914561,1.11696350275914,631,28,"SPU_020480",0.0443740095087163
"3528","SPU_020480-tr-E7",8,94.6472270997672,12.5319787219463,4.43072356798688,10.4769964009655,1400,0,"SPU_020480",0
"3529","SPU_020486-tr-E1",12,96.5387470871539,5.47838955116854,1.58147484104639,3.4808026562014,497,0,"SPU_020486",0
"3530","SPU_020502-tr-E1",9,98.0335935993831,3.18950333038708,1.06316777679569,2.45166928970669,417,0,"SPU_020502",0
"3531","SPU_020514-tr-E1",11,1.29405963766538,0.958578062667366,0.289022160557585,0.643981505023371,323,0,"SPU_020514",0
"3532","SPU_020526-tr-E24",6,99.6527777777778,0.850517271799701,0.347222222222217,0.892563137373706,189,111,"SPU_020526",0.587301587301587
"3533","SPU_020532-tr-E1",10,0.60246679316888,1.43121790666295,0.45259084130732,1.02383161348022,261,0,"SPU_020532",0
"3534","SPU_020539-tr-E1",4,0,0,0,0,2594,0,"SPU_020539",0
"3535","SPU_020541-tr-E3",7,100,0,0,0,276,0,"SPU_020541",0
"3536","SPU_020545-tr-E17",7,96.3103991596639,9.76176626062433,3.68960084033613,9.02812802221291,1065,0,"SPU_020545",0
"3537","SPU_020558-tr-E1",4,4.82574091199806,4.20211949899763,2.10105974949882,6.68650983697282,569,0,"SPU_020558",0
"3538","SPU_020565-tr-E1",22,1.13005050505051,3.53636349867627,0.753955231211613,1.56793573713253,615,0,"SPU_020565",0
"3539","SPU_020568-tr-E1",6,2.36245295068825,3.69582614528123,1.50881470566271,3.87853167571752,2078,0,"SPU_020568",0
"3540","SPU_020569-tr-E4",6,1.04575163398693,2.56155790094973,1.04575163398693,2.68819015491379,1528,169,"SPU_020569",0.110602094240838
"3541","SPU_020570-tr-E2",20,1.80713405801075,1.85998283707897,0.41590480606915,0.870498763446753,303,0,"SPU_020570",0
"3542","SPU_020579-tr-E1",4,2.52525252525253,5.05050505050505,2.52525252525253,8.03648056889825,201,0,"SPU_020579",0
"3543","SPU_020579-tr-E4",6,1.51515151515151,3.71134809512603,1.51515151515152,3.89482096308532,444,0,"SPU_020579",0
"3544","SPU_020586-tr-E7",35,2.53640052562095,5.62557933110438,0.950896461399133,1.93245411260804,3659,0,"SPU_020586",0
"3545","SPU_020596-tr-E4",18,1.10137003519357,3.29465965699939,0.776558728388672,1.63839570225685,243,0,"SPU_020596",0
"3546","SPU_020597-tr-E2",5,1.11455108359133,2.49221198730627,1.11455108359133,3.09448990053005,335,0,"SPU_020597",0
"3547","SPU_020597-tr-E4",3,2.99736495388669,5.1915883889581,2.99736495388669,12.896620500896,335,0,"SPU_020597",0
"3548","SPU_020597-tr-E5",5,0,0,0,0,335,167,"SPU_020597",0.498507462686567
"3549","SPU_020600-tr-E3",9,1.11317019711624,1.71640980709911,0.572136602366372,1.31934937095851,168,0,"SPU_020600",0
"3550","SPU_020603-tr-E2",15,0.7020757020757,2.71912750191607,0.7020757020757,1.50580261972251,245,0,"SPU_020603",0
"3551","SPU_020622-tr-E3",4,74.3243243243243,49.5659268593835,24.7829634296917,78.8704504008037,539,0,"SPU_020622",0
"3552","SPU_020643-tr-E2",4,1.82912154493667,3.11386681008571,1.55693340504286,4.95485696245142,225,0,"SPU_020643",0
"3553","SPU_020647-tr-E2",5,0.344827586206896,0.771057923275788,0.344827586206896,0.957394863861307,127,0,"SPU_020647",0
"3554","SPU_020651-tr-E1",22,18.3796726373704,11.2266839175546,2.39353705352065,4.97763279437024,602,0,"SPU_020651",0
"3555","SPU_020662-tr-E7",4,94.7209466790669,6.09665404411111,3.04832702205556,9.70113706863719,216,19,"SPU_020662",0.087962962962963
"3556","SPU_020673-tr-E4",7,0,0,0,0,704,0,"SPU_020673",0
"3557","SPU_020680-tr-E4",3,99.3827160493827,1.06916716516595,0.617283950617268,2.65595847515392,281,0,"SPU_020680",0
"3558","SPU_020681-tr-E3",3,99.3827160493827,1.06916716516595,0.617283950617268,2.65595847515392,281,0,"SPU_020681",0
"3559","SPU_020684-tr-E5",8,97.5124969821201,3.07175751902944,1.08603028593324,2.56805355208198,255,0,"SPU_020684",0
"3560","SPU_020686-tr-E2",3,0.535404044663398,0.716513044125644,0.413678998903819,1.77991707387354,71,0,"SPU_020686",0
"3561","SPU_020692-tr-E4",4,99.5850840336135,0.829831932773097,0.414915966386548,1.32044778423009,185,113,"SPU_020692",0.610810810810811
"3562","SPU_020692-tr-E4",4,99.5850840336135,0.829831932773097,0.414915966386548,1.32044778423009,185,24,"SPU_020692",0.12972972972973
"3563","SPU_020702-tr-E6",4,91.7443783068783,8.58124216222194,4.29062108111097,13.654671206954,292,134,"SPU_020702",0.458904109589041
"3564","SPU_020716-tr-E5",3,0,0,0,0,260,0,"SPU_020716",0
"3565","SPU_020717-tr-E2",6,1.78140096618357,4.36352339445069,1.78140096618357,4.57923696565646,795,130,"SPU_020717",0.163522012578616
"3566","SPU_020732-tr-E3",5,2.3885918003565,5.34105363609574,2.3885918003565,6.63179401241539,404,0,"SPU_020732",0
"3567","SPU_020733-tr-E1",7,25.6915427567601,11.4984162959184,4.34599285572753,10.6342614236711,399,0,"SPU_020733",0
"3568","SPU_020739-tr-E2",10,0,0,0,0,1346,0,"SPU_020739",0
"3569","SPU_020751-tr-E3",5,0,0,0,0,148,0,"SPU_020751",0
"3570","SPU_020752-tr-E3",5,0,0,0,0,137,10,"SPU_020752",0.072992700729927
"3571","SPU_020771-tr-E7",4,97.7913533834586,4.4172932330827,2.20864661654135,7.02889926448939,1334,462,"SPU_020771",0.346326836581709
"3572","SPU_020794-tr-E3",3,4.8216276477146,8.3513040610205,4.8216276477146,20.7457893602747,436,275,"SPU_020794",0.630733944954128
"3573","SPU_020827-tr-E4",5,99.2142857142857,1.14062281590509,0.510102030610202,1.41627028603915,319,0,"SPU_020827",0
"3574","SPU_020838-tr-E3",4,2.58279914529914,3.62638141500152,1.81319070750076,5.77038206786055,224,14,"SPU_020838",0.0625
"3575","SPU_020843-tr-E19",5,1.06134395907123,2.13245599330269,0.953663312010332,2.6477938346378,146,0,"SPU_020843",0
"3576","SPU_020850-tr-E3",3,0.3826054497947,0.662692078297164,0.3826054497947,1.64621838297619,272,0,"SPU_020850",0
"3577","SPU_020853-tr-E3",4,100,0,0,0,154,0,"SPU_020853",0
"3578","SPU_020860-tr-E6",4,0,0,0,0,198,0,"SPU_020860",0
"3579","SPU_020861-tr-E1",5,0.25,0.559016994374947,0.25,0.694111276299448,1325,0,"SPU_020861",0
"3580","SPU_020885-tr-E3",15,10.6955212890924,10.5410139722886,2.72167810445422,5.83741896723078,4112,1572,"SPU_020885",0.382295719844358
"3581","SPU_020906-tr-E2",4,0,0,0,0,127,0,"SPU_020906",0
"3582","SPU_020918-tr-E8",12,98.7431682443092,3.18114602227048,0.918317756144683,2.0212037535231,255,161,"SPU_020918",0.631372549019608
"3583","SPU_020920-tr-E1",6,0,0,0,0,128,0,"SPU_020920",0
"3584","SPU_020925-tr-E17",14,97.3158126887118,6.39280949494687,1.70855020492904,3.69109831072178,254,0,"SPU_020925",0
"3585","SPU_020928-tr-E1",19,98.9196675900277,4.70905980050101,1.0803324099723,2.26969417089752,986,12,"SPU_020928",0.0121703853955375
"3586","SPU_020932-tr-E2",3,6.89629982337476,1.3608136107278,0.785666104470601,3.38044840907206,120,0,"SPU_020932",0
"3587","SPU_020945-tr-E1",9,98.2211234662215,2.64070592864575,0.880235309548583,2.02982626377175,331,9,"SPU_020945",0.027190332326284
"3588","SPU_020946-tr-E5",5,0,0,0,0,1252,411,"SPU_020946",0.328274760383387
"3589","SPU_020948-tr-E1",5,10.5766762121062,4.52362738462747,2.02302766738132,5.61682526478058,2990,0,"SPU_020948",0
"3590","SPU_020954-tr-E14",4,31.5630462769209,4.22752116595569,2.11376058297785,6.72692955755218,115,0,"SPU_020954",0
"3591","SPU_020958-tr-E1",7,0.925925925925926,2.44976973246721,0.925925925925926,2.26565912143053,599,0,"SPU_020958",0
"3592","SPU_020971-tr-E2",4,4.19560185185185,8.3912037037037,4.19560185185185,13.3522776118674,245,0,"SPU_020971",0
"3593","SPU_020971-tr-E22",4,1.54188977406295,2.01694136991557,1.00847068495779,3.20940380533084,254,0,"SPU_020971",0
"3594","SPU_020971-tr-E6",5,2.11111111111111,4.29070843642042,1.91886314709358,5.3276181922924,263,0,"SPU_020971",0
"3595","SPU_020972-tr-E1",7,0,0,0,0,1080,0,"SPU_020972",0
"3596","SPU_020974-tr-E1",4,1.03653530377668,1.69956853473794,0.849784267368971,2.7043928019766,266,0,"SPU_020974",0
"3597","SPU_020984-tr-E2",5,0,0,0,0,362,0,"SPU_020984",0
"3598","SPU_020996-tr-E1",4,0.9375,1.875,0.9375,2.98354341120348,1781,0,"SPU_020996",0
"3599","SPU_021013-tr-E3",8,0,0,0,0,171,0,"SPU_021013",0
"3600","SPU_021015-tr-E1",9,1.19418624853407,2.95157788942475,0.983859296474917,2.26878360613022,1073,0,"SPU_021015",0
"3601","SPU_021019-tr-E8",27,73.433588760122,19.5418251648956,3.7608260064697,7.73048856991218,3206,0,"SPU_021019",0
"3602","SPU_021026-tr-E2",13,59.303062884789,9.22225243834594,2.55779261859455,5.57295137302193,910,0,"SPU_021026",0
"3603","SPU_021033-tr-E1",8,0.735294117647059,2.07972582701926,0.735294117647059,1.73869430264175,383,0,"SPU_021033",0
"3604","SPU_021033-tr-E6",5,0.625,1.39754248593737,0.625,1.73527819074862,275,0,"SPU_021033",0
"3605","SPU_021033-tr-E8",5,0,0,0,0,184,0,"SPU_021033",0
"3606","SPU_021044-tr-E4",14,0.528924748193851,1.34465603999103,0.359374443193046,0.776381283008025,233,0,"SPU_021044",0
"3607","SPU_021048-tr-E2",5,100,0,0,0,1181,0,"SPU_021048",0
"3608","SPU_021053-tr-E1",20,0.396980212769687,1.28836611518307,0.288087421345666,0.602973902648941,1964,0,"SPU_021053",0
"3609","SPU_021065-tr-E1",6,2.55105401844532,3.95209102427415,1.6134344044175,4.14746517298631,1088,0,"SPU_021065",0
"3610","SPU_021067-tr-E1",6,1.91306467536147,3.24313336748303,1.32400365302126,3.40345974077257,2163,0,"SPU_021067",0
"3611","SPU_021074-tr-E1",8,0.855179056447804,1.59501844928547,0.563924180803703,1.33346879398803,425,0,"SPU_021074",0
"3612","SPU_021078-tr-E2",5,100,0,0,0,137,36,"SPU_021078",0.262773722627737
"3613","SPU_021080-tr-E2",8,0.810185185185185,2.29154975384529,0.810185185185185,1.91578353717008,1715,699,"SPU_021080",0.407580174927114
"3614","SPU_021092-tr-E1",24,0.448861124718977,1.69698890270435,0.346396409232599,0.716575568180847,2474,83,"SPU_021092",0.0335489086499596
"3615","SPU_021092-tr-E1",24,0.448861124718977,1.69698890270435,0.346396409232599,0.716575568180847,2474,21,"SPU_021092",0.00848827809215845
"3616","SPU_021092-tr-E1",24,0.448861124718977,1.69698890270435,0.346396409232599,0.716575568180847,2474,14,"SPU_021092",0.00565885206143896
"3617","SPU_021097-tr-E3",12,0.40448343079922,1.40117170592804,0.40448343079922,0.890262028692037,478,0,"SPU_021097",0
"3618","SPU_021106-tr-E1",12,35.5224642472871,6.96952232588654,2.01192779548685,4.42822322104244,3254,0,"SPU_021106",0
"3619","SPU_021117-tr-E6",8,96.5138888888889,9.86021122654575,3.48611111111111,8.2433428770804,1044,0,"SPU_021117",0
"3620","SPU_021124-tr-E5",4,2.71007648749155,4.788911167703,2.3944555838515,7.62022632599415,320,0,"SPU_021124",0
"3621","SPU_021131-tr-E13",8,3.45810316655111,5.36167863287048,1.89563965992287,4.48247551213471,1008,40,"SPU_021131",0.0396825396825397
"3622","SPU_021151-tr-E1",20,0.148148148148148,0.662538659999937,0.148148148148148,0.31007763769012,1166,0,"SPU_021151",0
"3623","SPU_021155-tr-E1",3,5.15546006066734,4.51445055963537,2.60641924584874,11.2145168830226,73,0,"SPU_021155",0
"3624","SPU_021156-tr-E4",9,0.756798966558861,1.24687653009107,0.415625510030357,0.958434144826344,182,0,"SPU_021156",0
"3625","SPU_021156-tr-E5",5,0,0,0,0,200,0,"SPU_021156",0
"3626","SPU_021165-tr-E16",6,91.8229849112202,12.0881298799219,4.93495835838328,12.6857143156816,130,0,"SPU_021165",0
"3627","SPU_021172-tr-E1",3,0,0,0,0,152,0,"SPU_021172",0
"3628","SPU_021176-tr-E2",3,0,0,0,0,1724,0,"SPU_021176",0
"3629","SPU_021178-tr-E1",3,0,0,0,0,51,0,"SPU_021178",0
"3630","SPU_021178-tr-E3",17,3.17960246647902,7.45571166891712,1.8082756897115,3.83337321707237,1480,0,"SPU_021178",0
"3631","SPU_021180-tr-E1",20,15.5894704437772,5.24934708622943,1.17378969222994,2.4567700606538,2636,0,"SPU_021180",0
"3632","SPU_021185-tr-E1",4,1.3640873015873,2.72817460317461,1.3640873015873,4.34113459302093,48,0,"SPU_021185",0
"3633","SPU_021185-tr-E7",6,8.44026854928018,13.6183831847104,5.55968165403984,14.2916166717953,253,0,"SPU_021185",0
"3634","SPU_021196-tr-E11",6,91.7993813658186,18.3598648004414,7.49538341792787,19.267496465255,712,0,"SPU_021196",0
"3635","SPU_021221-tr-E4",3,0,0,0,0,176,0,"SPU_021221",0
"3636","SPU_021222-tr-E2",5,98.2515222482436,3.28491798822636,1.4690599844372,4.07876440303261,158,0,"SPU_021222",0
"3637","SPU_021228-tr-E15",13,1.6768857532174,2.24298000697422,0.622090724998933,1.35541925284466,294,121,"SPU_021228",0.41156462585034
"3638","SPU_021228-tr-E20",3,0.326797385620915,0.566029675676104,0.326797385620915,1.40609566331682,258,134,"SPU_021228",0.51937984496124
"3639","SPU_021228-tr-E24",16,1.3841042322147,2.19779025470478,0.549447563676195,1.17111975990655,198,0,"SPU_021228",0
"3640","SPU_021228-tr-E4",8,2.15336134453782,5.00908362082621,1.77097849790834,4.18769870520342,529,164,"SPU_021228",0.310018903591682
"3641","SPU_021229-tr-E7",21,0.606575963718823,2.29360763872812,0.500506219952406,1.04403767994993,476,252,"SPU_021229",0.529411764705882
"3642","SPU_021235-tr-E18",3,96.6178143093466,2.95435443259075,1.70569732693783,7.33902325987544,1952,0,"SPU_021235",0
"3643","SPU_021274-tr-E1",8,0,0,0,0,564,0,"SPU_021274",0
"3644","SPU_021274-tr-E3",5,1.62692847124825,3.63792265624089,1.62692847124825,4.51707759050412,191,21,"SPU_021274",0.109947643979058
"3645","SPU_021274-tr-E9",12,1.07323232323232,2.63341586043109,0.760201677954059,1.67319261185365,301,134,"SPU_021274",0.445182724252492
"3646","SPU_021281.a-tr-E2",16,0.130208333333333,0.520833333333332,0.130208333333333,0.277532492911429,237,0,"SPU_021281.a",0
"3647","SPU_021289-tr-E7",8,0.703125,1.98873782208716,0.703125,1.66262642690118,397,140,"SPU_021289",0.35264483627204
"3648","SPU_021290-tr-E1",14,0.652025907765704,1.76456674177873,0.471600298845144,1.01883050400354,857,0,"SPU_021290",0
"3649","SPU_021296-tr-E1",14,86.1970977743084,4.72466256286824,1.2627191841693,2.72793894739363,7048,0,"SPU_021296",0
"3650","SPU_021297-tr-E2",18,0.154320987654321,0.654728501098656,0.154320987654321,0.32558882373971,215,0,"SPU_021297",0
"3651","SPU_021308-tr-E11",7,99.9107142857143,0.236227795630767,0.0892857142857143,0.218474272423658,213,145,"SPU_021308",0.68075117370892
"3652","SPU_021308-tr-E3",5,90.7348560079444,20.7174917875601,9.26514399205562,25.7241636856956,194,92,"SPU_021308",0.474226804123711
"3653","SPU_021314-tr-E5",4,4.54527396389525,6.04815120424712,3.02407560212356,9.62395822687673,734,0,"SPU_021314",0
"3654","SPU_021321-tr-E2",3,46.1821456033112,32.3692063354433,18.6883699912227,80.4095661573024,530,0,"SPU_021321",0
"3655","SPU_021323-tr-E6",8,92.1383811409458,16.0373225050989,5.67004974771553,13.4075371411857,1227,0,"SPU_021323",0
"3656","SPU_021331-tr-E1",3,0,0,0,0,181,0,"SPU_021331",0
"3657","SPU_021331-tr-E2",3,0.87068868666442,1.50807704287819,0.87068868666442,3.74627105443864,657,0,"SPU_021331",0
"3658","SPU_021335-tr-E4",6,7.50632498610253,14.4341194730123,5.89270459920844,15.1476794054958,2647,0,"SPU_021335",0
"3659","SPU_021335-tr-E9",3,6.64768806073153,5.93858409433944,3.42864312547211,14.7522607031493,1497,0,"SPU_021335",0
"3660","SPU_021340-tr-E9",12,18.8073609654504,12.4597160927767,3.59681022009548,7.91652591809609,241,34,"SPU_021340",0.141078838174274
"3661","SPU_021341-tr-E2",8,96.6609900820427,5.96547861490631,2.10911519081179,4.9872649295963,3032,0,"SPU_021341",0
"3662","SPU_021352-tr-E10",4,0,0,0,0,98,0,"SPU_021352",0
"3663","SPU_021357-tr-E6",9,1.07966457023061,3.23899371069182,1.07966457023061,2.48971096358521,135,0,"SPU_021357",0
"3664","SPU_021366-tr-E6",5,96.4131527785811,4.8954677365898,2.18931972813437,6.07852604289163,1840,361,"SPU_021366",0.196195652173913
"3665","SPU_021373-tr-E2",7,0,0,0,0,226,23,"SPU_021373",0.101769911504425
"3666","SPU_021373-tr-E2",7,0,0,0,0,226,19,"SPU_021373",0.084070796460177
"3667","SPU_021383-tr-E1",4,98.7033523086654,2.5932953826692,1.2966476913346,4.12651165454244,2141,50,"SPU_021383",0.0233535730966838
"3668","SPU_021385-tr-E2",8,1.66823308270677,3.09916342388483,1.09571973651714,2.59096546191729,218,0,"SPU_021385",0
"3669","SPU_021385-tr-E3",9,0.449279328589673,1.34783798576902,0.449279328589673,1.03603998958954,297,0,"SPU_021385",0
"3670","SPU_021388-tr-E1",5,1.8010752688172,4.02732673366897,1.8010752688172,5.00058661420032,1076,0,"SPU_021388",0
"3671","SPU_021393-tr-E3",5,0,0,0,0,101,0,"SPU_021393",0
"3672","SPU_021402-tr-E2",3,0,0,0,0,59,0,"SPU_021402",0
"3673","SPU_021411-tr-E21",5,90.3695662767697,11.371387243291,5.08543897489451,14.1194421496279,222,0,"SPU_021411",0
"3674","SPU_021418-tr-E1",3,0,0,0,0,257,0,"SPU_021418",0
"3675","SPU_021422-tr-E1",7,47.5478663150944,3.45809509852282,1.30703709152897,3.19820454914829,1102,0,"SPU_021422",0
"3676","SPU_021427-tr-E4",5,0.528404818222835,0.580027644496891,0.259396248384826,0.720199444134722,2921,0,"SPU_021427",0
"3677","SPU_021430-tr-E11",6,100,0,0,0,1168,720,"SPU_021430",0.616438356164384
"3678","SPU_021430-tr-E6",7,95.3130203130203,12.4005826517596,4.68697968697968,11.4686261421463,194,129,"SPU_021430",0.664948453608247
"3679","SPU_021444-tr-E5",3,100,0,0,0,131,61,"SPU_021444",0.465648854961832
"3680","SPU_021447-tr-E2",5,3.66946778711484,8.20517941323451,3.66946778711484,10.188075876216,160,4,"SPU_021447",0.025
"3681","SPU_021447-tr-E4",7,0,0,0,0,1660,425,"SPU_021447",0.256024096385542
"3682","SPU_021461-tr-E1",7,54.4347369278632,2.14116487205102,0.809284252490632,1.98024722836432,1148,0,"SPU_021461",0
"3683","SPU_021465-tr-E10",6,3.11340317635034,6.62522583604821,2.7047371215037,6.95274811470866,154,0,"SPU_021465",0
"3684","SPU_021469-tr-E7",15,0,0,0,0,470,0,"SPU_021469",0
