"geneid","logFC","logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_026344",0.141596849665213,4.05776594568633,"SP-HYPP_1174",15.6666666666667,152.666666666667,0,16.3333333333333,2636,2636,0,0.0156666666666667,0,0.0061962569549823
"SPU_026350",-0.199020251298292,1.83925538805083,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026353",0.182610804816463,1.84934756249342,"SP-LACL_4",17.3333333333333,141.666666666667,0,49.6666666666667,8205,2028,6177,0.0173333333333333,0.0229345421186121,0.0244904667981591
"SPU_026354",-0.290242503484436,0.561045566046895,"SP-HYPP_1175",69,1677.33333333333,203,390.666666666667,28012,2439,25573,0.069,0.0655900102973188,0.160174935082684
"SPU_026355",-0.154384996674714,3.04417859101861,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026356",-0.194800851422387,7.72115361791004,"SP-ANKRD12",1.66666666666667,159,0,498.666666666667,10809,3646,7163,0.00166666666666667,0.0221974033226302,0.136770890473578
"SPU_026358",0.0756261761445692,4.69514779258691,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026359",0.902070353934594,0.0180062597711111,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026362",-0.22186950177808,5.01246444907653,"SP-SH2D5",168.333333333333,888,254,470.333333333333,21827,3582,18245,0.168333333333333,0.0486708687311592,0.131304671505677
"SPU_026365",-0.100303341423871,1.13034017695529,"SP-SRI",91.3333333333333,356.333333333333,75.3333333333333,68.6666666666667,5170,1466,3704,0.0913333333333333,0.0962023038156947,0.0468394724874943
"SPU_026366",0.142771982028453,3.41917892302855,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026371",-0.169548480579484,3.87529161195859,"SP-NCKX",102.333333333333,437.666666666667,68.6666666666667,70.6666666666667,17564,1774,15790,0.102333333333333,0.0277179649567237,0.0398346486283352
"SPU_026372",0.635800683177546,3.3700906601527,"SP-ACSL5_6",28.3333333333333,17.6666666666667,0,0,2227,1698,529,0.0283333333333333,0.0333963453056081,0
"SPU_026374",-0.0658024616440173,1.55849381436954,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026375",-0.232194194634408,3.00517762903473,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026376",0.298583305885464,0.332647146060673,"SP-CTRHLR",42.6666666666667,238,0,297.333333333333,17170,2774,14396,0.0426666666666667,0.0165323701028063,0.107185772650805
"SPU_026379",-0.657419971741695,1.29842128517943,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026380",-0.292231256345431,5.42562734232509,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026381",-0.16801667580192,8.18100252290534,"SP-PKDH1L1",12,8.66666666666667,0,31.6666666666667,9505,4516,4989,0.012,0.00173715507449723,0.00701210510776498
"SPU_026382",-0.447890509033095,0.881622924520382,"SP-AUP1L",23.6666666666667,218.666666666667,0,936,8322,1774,6548,0.0236666666666667,0.0333944206882509,0.527621195039459
"SPU_026383",-0.051370082393073,2.11173332161532,"SP-SDCCAG1-2",6,0,0,0,14230,1979,12251,0.006,0,0
"SPU_026384",-0.293051049700289,0.753755923499779,"SP-HYPP_1176",34.6666666666667,0,0,5.66666666666667,4010,1811,2199,0.0346666666666667,0,0.00312902632063317
"SPU_026385",0.0188443687942052,2.9418551632212,"SP-Z427",70.3333333333333,0,0,0,3459,2973,486,0.0703333333333333,0,0
"SPU_026386",0.361687460809735,5.62908833069986,"SP-ADH3",69.6666666666667,235.333333333333,0,40.6666666666667,16215,1567,14648,0.0696666666666667,0.0160659020571637,0.0259519251223144
"SPU_026389",0.13760687166967,7.0221731875354,"SP-METAP1",38.3333333333333,185.333333333333,0,102,5793,3415,2378,0.0383333333333333,0.0779366414353799,0.0298682284040996
"SPU_026390",0.159240552293833,4.93139450485465,"SP-Z426",36.3333333333333,0,0,601.333333333333,7611,6459,1152,0.0363333333333333,0,0.0931000670898488
"SPU_026395",-0.162692887093338,4.0691155740814,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026396",0.0794777920351597,1.57272841086924,"SP-RAB3IL1",14,41.3333333333333,0,64.6666666666667,5501,839,4662,0.014,0.00886600886600887,0.0770758839888756
"SPU_026397",0.217712509847811,2.80038744799041,"SP-RAPGEF2_2",9,22,0,15.3333333333333,8839,996,7843,0.009,0.00280504908835905,0.0153949129852744
"SPU_026401",-0.247833114013582,0.782626149461375,"SP-POLR3A_1",1.33333333333333,44,0,7.66666666666667,11629,1579,10050,0.00133333333333333,0.00437810945273632,0.00485539370909859
"SPU_026402",0.200703885852562,1.31427125553485,"SP-POLR3A_2",4,69.6666666666667,0,24.3333333333333,5959,777,5182,0.004,0.0134439727261032,0.0313170313170313
"SPU_026404",-0.167892455633302,2.63736400380524,"SP-SEC31A",13.3333333333333,60.6666666666667,0,13.6666666666667,21787,2282,19505,0.0133333333333333,0.00311031359480475,0.00598889862693544
"SPU_026405",-0.0510130937392527,3.37083637043377,"SP-SASS6",45,354.666666666667,43,252,6238,1348,4890,0.045,0.0725289706884799,0.186943620178042
"SPU_026406",-0.535914306559704,2.15712051399093,"SP-HYPP_2837",16.3333333333333,243.333333333333,133.333333333333,33.6666666666667,2743,1005,1738,0.0163333333333333,0.140007671653241,0.0334991708126036
"SPU_026407",0.0299959869776561,3.9970279158302,"SP-HYPP_2838",28.3333333333333,0,0,0,3152,1610,1542,0.0283333333333333,0,0
"SPU_026410",0.0703982803729557,7.28639711033204,"SP-HYPP_2839",41.6666666666667,230.666666666667,0,140.333333333333,12331,4214,8117,0.0416666666666667,0.028417724118106,0.0333016927701313
"SPU_026411",0.179683652936367,5.21585632215947,"SP-PPWD1",8,0,0,0,13831,3406,10425,0.008,0,0
"SPU_026412",-0.0734765436610993,6.67722584218674,"SP-HYPP_244",58.3333333333333,0,0,0,35504,4384,31120,0.0583333333333333,0,0
"SPU_026415",-0.266584688739525,1.1908417513954,"SP-TBRG1L",59,60.6666666666667,0,13.3333333333333,19733,1680,18053,0.059,0.00336047563655163,0.00793650793650794
"SPU_026417",-0.139499848997953,3.51596249366444,"SP-CUBNR_3",163.333333333333,690.666666666667,0,63.6666666666667,34636,4786,29850,0.163333333333333,0.0231379117811279,0.0133026883967126
"SPU_026418",0.253805274082218,9.23896778159157,"SP-KLF11",65.6666666666667,0,0,0,3837,3195,642,0.0656666666666667,0,0
"SPU_026419",-0.302633818056336,2.93930547198121,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026427",-0.48883217337815,1.97393901101045,"SP-TOP1",36.6666666666667,0,0,0,13902,2819,11083,0.0366666666666667,0,0
"SPU_026428",0.14461296673276,2.85898170766667,"SP-PPM1HL",92.6666666666667,116.666666666667,0,55,1683,525,1158,0.0926666666666667,0.100748416810593,0.104761904761905
"SPU_026429",0.48650307713389,1.88905443663472,"SP-HYPP_1178",171,14,0,202,9505,2765,6740,0.171,0.00207715133531157,0.0730560578661845
"SPU_026430",0.0763015683573106,8.20170726802146,"SP-PSMA2_1",61.3333333333333,95.6666666666667,74,114.333333333333,5525,2293,3232,0.0613333333333333,0.0295998349834984,0.0498618985317633
"SPU_026431",-0.0237321751186945,1.16989042542874,"SP-SEMA/PSI_1",34.3333333333333,2603.33333333333,72.6666666666667,413,19454,1896,17558,0.0343333333333333,0.148270493981851,0.217827004219409
"SPU_026433",-0.25187027599456,3.62504980623918,"SP-C10ORF123L",55,135.333333333333,0,43.6666666666667,42066,4679,37387,0.055,0.0036197965424702,0.00933247844981121
"SPU_026436",0.370413651913866,2.3826049836374,"SP-UGT1L_8",69.3333333333333,52.3333333333333,0,29.3333333333333,5379,1601,3778,0.0693333333333333,0.0138521263455091,0.0183218821569852
"SPU_026437",-0.00619557390774815,0.337204177293999,"SP-UGT2B33_4",105.666666666667,15.6666666666667,0,11.6666666666667,4070,1505,2565,0.105666666666667,0.00610786224821312,0.00775193798449612
"SPU_026438",-0.117912466316357,0.819561122494552,"SP-ABCH1",57.3333333333333,376,0,5,33170,2754,30416,0.0573333333333333,0.0123619147816938,0.00181554103122731
"SPU_026439",0.0704000603745627,1.8039133272591,"SP-UGT2B33_5",96.6666666666667,2.66666666666667,0,0,3512,1639,1873,0.0966666666666667,0.00142374087915999,0
"SPU_026443",0.322007405337498,6.56597554617729,"SP-PM20D2",34.3333333333333,62.3333333333333,0,26.3333333333333,7216,1926,5290,0.0343333333333333,0.0117832388153749,0.0136725510557286
"SPU_026444",-0.120544831675483,5.82686413358828,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026445",-0.426628323773663,1.68415222894933,"SP-AGFG1L",28,296,0,31,27483,1367,26116,0.028,0.011334048093123,0.0226773957571324
"SPU_026446",0.0542072055107244,6.68933582074062,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026447",0.104210673241307,4.9904745500612,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026448",0.0116167972309903,3.14323887666672,"SP-GRTP1",10.6666666666667,759.333333333333,0,84.6666666666667,16184,2275,13909,0.0106666666666667,0.0545929494092554,0.0372161172161172
"SPU_026450",-0.00405913784465477,5.61210502971003,"SP-MCM7",45.3333333333333,127,22.3333333333333,169.333333333333,14852,2123,12729,0.0453333333333333,0.00997721737764161,0.0797613440100487
"SPU_026451",0.139485627338992,6.28687071793586,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026452",0.152881164804023,5.28943013656104,"SP-SLC10A2_12",117,0,0,0,2463,969,1494,0.117,0,0
"SPU_026454",0.256163652694548,0.759058969962175,"SP-MAMDC4-13",80.3333333333333,512.666666666667,110.333333333333,354.333333333333,16724,2775,13949,0.0803333333333333,0.0367529333046574,0.127687687687688
"SPU_026456",-0.614467943588719,1.09855436294055,"SP-SMG5",9.33333333333333,48.3333333333333,0,36,13892,2029,11863,0.00933333333333333,0.00407429261850572,0.0177427304090685
"SPU_026457",-0.116778841219406,0.19724089734297,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026460",-0.0661781105036274,4.79176342663536,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026461",-0.115921314654026,1.29876145251543,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026463",0.501911000002698,0.988151202505887,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026465",-0.0629842666464401,8.68116090246884,"SP-MLL3",43,1833.66666666667,2.33333333333333,2339,51143,15033,36110,0.043,0.0507800240007385,0.1555910330606
"SPU_026466",-0.0571934028624633,3.92537199339807,"SP-ABCC5G",91.6666666666667,510,73,582.666666666667,9137,2278,6859,0.0916666666666667,0.0743548622248141,0.255779923909862
"SPU_026467",0.0398607882789665,2.66612485316532,"SP-WDR17",6.33333333333333,1070.66666666667,185.333333333333,325,29099,2581,26518,0.00633333333333333,0.0403750911330669,0.125920185974429
"SPU_026468",-0.69386250376514,1.18169983282705,"SP-HYPP_2845",8.66666666666667,75.6666666666667,0,34.6666666666667,5011,1493,3518,0.00866666666666667,0.021508432821679,0.0232194686313909
"SPU_026469",0.820925871886611,1.02170072547284,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026470",-0.341963623362584,4.80311854362438,"SP-CYSKL",26.6666666666667,152.333333333333,0,62.6666666666667,11025,966,10059,0.0266666666666667,0.0151439838287437,0.064872325741891
"SPU_026471",-0.128819457151367,2.88475981111035,"SP-EGLN1",135.333333333333,84,38.3333333333333,14.6666666666667,5302,1791,3511,0.135333333333333,0.0239248077470806,0.00818909361622929
"SPU_026472",0.466463424722382,2.12360441745489,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026473",-0.00538156237188746,2.48583078505536,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026474",-0.0110146287015825,3.1041014664096,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026475",0.368820920831933,1.22773005428761,"SP-GANAB_1",13,23.6666666666667,0,18,7078,1019,6059,0.013,0.00390603509930131,0.0176643768400393
"SPU_026477",-1.06018560732724,0.210597444530253,"SP-CYP2L63",27,143,90.3333333333333,155.333333333333,5552,1524,4028,0.027,0.0355014895729891,0.101924759405074
"SPU_026479",0.361082131685425,2.01053001572701,"SP-TRAF1",10.3333333333333,9.33333333333333,0,24.3333333333333,8055,1455,6600,0.0103333333333333,0.00141414141414141,0.0167239404352806
"SPU_026481",-0.476242234727966,0.48243256043662,"SP-CKAP5",28.3333333333333,530,0,427.333333333333,130198,1378,128820,0.0283333333333333,0.00411426797081199,0.310111272375423
"SPU_026484",0.404181421950818,1.43285148736746,"SP-RT18",4.33333333333333,97.3333333333333,0,6.66666666666667,3080,2927,153,0.00433333333333333,0.636165577342048,0.00227764491515773
"SPU_026485",0.293853059543475,5.04999637509439,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026487",0.0554723586266588,6.87941592423577,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026488",-0.210923545580189,3.43817991609023,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026489",0.0512019186214468,2.72769737309457,"SP-TPCN3",18,172.333333333333,0,46.6666666666667,24822,2082,22740,0.018,0.00757842274992671,0.0224143451809158
"SPU_026490",0.193062046751408,7.61593850878119,"SP-SEPW1",48,559.666666666667,48,191,6580,490,6090,0.048,0.0918992884510126,0.389795918367347
"SPU_026491",0.12681788089555,6.83969215149384,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026492",0.180981155591765,2.74014322031836,"SP-REDT-ALDO/KETA",39,23.3333333333333,0,11.6666666666667,5138,1599,3539,0.039,0.00659319958557031,0.00729622680842193
"SPU_026493",0.01434475685563,6.40855662476225,"SP-ALDH6A1",29.6666666666667,233.333333333333,0,226.666666666667,11013,1536,9477,0.0296666666666667,0.0246210122753333,0.147569444444444
"SPU_026494",-0.223836517116964,2.69439829504287,"SP-RTL_63",27.6666666666667,702,0,3.66666666666667,39588,1025,38563,0.0276666666666667,0.0182039779062832,0.00357723577235772
"SPU_026495",-0.159010536679631,2.8949903352969,"SP-TRAF3",106.333333333333,911,0,257,9971,1676,8295,0.106333333333333,0.109825195901145,0.153341288782816
"SPU_026496",-0.146830412920096,3.91659248936745,"SP-SOCS4/5",129.666666666667,0,0,0,1911,1911,0,0.129666666666667,0,0
"SPU_026497",0.035294402205039,5.94278893277856,"SP-SYMPK",54,86.3333333333333,0,271.666666666667,17686,4939,12747,0.054,0.00677283543840381,0.0550043868529392
"SPU_026498",0.222783790831209,4.18625826895915,"SP-PKCE",18,696,0,230,11856,2140,9716,0.018,0.0716344174557431,0.107476635514019
"SPU_026499",0.234292953674298,3.6531332824374,"SP-NDUFAF1",117.666666666667,95,34.6666666666667,77.6666666666667,2490,938,1552,0.117666666666667,0.0612113402061856,0.0828002842928216
"SPU_026500",0.0458060647829598,2.62661990444882,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026502",0.17957299882984,1.96728947952812,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026503",-0.0263958184892496,7.74486425091427,"SP-KRP170P",25,219.666666666667,9.66666666666667,180.666666666667,17006,4450,12556,0.025,0.0174949559307635,0.0405992509363296
"SPU_026507",0.794207809068064,0.455750837182352,"SP-EGF/LNB/7TM/GPCR_2",46.3333333333333,562.666666666667,85.6666666666667,181.333333333333,21309,2546,18763,0.0463333333333333,0.0299880971415374,0.071222833202409
"SPU_026509",0.182629554446067,1.49036272529353,"SP-INSC",14,602,99,191.666666666667,9742,1693,8049,0.014,0.074791899614859,0.113211262059461
"SPU_026510",-0.0690588132619804,3.59685543998504,"SP-Z74",134.666666666667,0,0,71.6666666666667,3685,2500,1185,0.134666666666667,0,0.0286666666666667
"SPU_026511",0.216042769558332,0.246297673176163,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026512",0.428032150188596,3.70217582363434,"SP-CEP63L",21,150.333333333333,4,125,7349,1976,5373,0.021,0.0279794031887834,0.0632591093117409
"SPU_026520",0.717923530288623,0.295996839641382,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026521",0.020125368719511,5.09336795040623,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026522",0.0272504073531431,6.97073996977546,"SP-LZTS2L",68,270.666666666667,75.6666666666667,309.666666666667,15494,5681,9813,0.068,0.0275824586432963,0.0545091826556358
"SPU_026523",0.61469509428216,2.00213362893339,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026527",-0.0825221544027566,4.98833463658952,"SP-PCNXL",74,98.3333333333333,0,304.666666666667,29460,4420,25040,0.074,0.00392705005324814,0.0689291101055807
"SPU_026528",0.0415260752629548,2.07557675520714,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026529",-0.0102162185700887,7.13198933193124,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026530",-0.196566050550633,2.55163176662367,"SP-GRM4L",109.333333333333,74.6666666666667,72.6666666666667,18,18314,2425,15889,0.109333333333333,0.00469926783728785,0.00742268041237113
"SPU_026531",-0.191295038865357,2.2999799446297,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026535",-0.137828812164221,5.95211620525676,"SP-UBE4B",30,263.333333333333,39,156.666666666667,17414,1839,15575,0.03,0.0169074371321562,0.0851912271161863
"SPU_026537",-0.229132128783798,2.52667160987754,"SP-CPS1L",4,25.6666666666667,0,19.6666666666667,8069,1501,6568,0.004,0.00390783597239139,0.0131023761936487
"SPU_026539",-0.236697987239665,5.63250294341026,"SP-UNK_92",12.3333333333333,51.3333333333333,0,91.3333333333333,16708,2746,13962,0.0123333333333333,0.00367664613474669,0.0332605001213887
"SPU_026540",-0.115901993810855,0.463331952937007,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026541",0.120592419790464,9.74578547655948,"SP-RPS23",110.333333333333,0,0,0,4739,3120,1619,0.110333333333333,0,0
"SPU_026545",0.00565752109907147,2.35630646877877,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026548",0.0789240690194573,4.59764027040948,"SP-PPFIA1",89,452,0,174,17319,1717,15602,0.089,0.0289706447891296,0.101339545719278
"SPU_026549",0.250103627905344,4.25968862343128,"SP-NEURLSNL_1",19,148.333333333333,0,86.3333333333333,18951,2466,16485,0.019,0.00899807906177333,0.0350094620167613
"SPU_026550",0.00315296227485653,10.1826455804326,"SP-REELER/EGF/CUB_1",92,0,0,0,167353,20131,147222,0.092,0,0
"SPU_026552",-0.107091290405303,2.85817050960695,"SP-SLC17A5_3",76,70.6666666666667,9.66666666666667,51,4745,903,3842,0.076,0.0183931979871595,0.0564784053156146
"SPU_026553",-0.0134200271641965,4.33953022716567,"SP-SHOC2L",95.3333333333333,43.3333333333333,0,12.3333333333333,17247,4790,12457,0.0953333333333333,0.00347863316475342,0.00257480862908838
"SPU_026554",-0.00227011781693603,3.50334697125843,"SP-HYPP_1181",78,503.333333333333,73.3333333333333,222.333333333333,14333,2475,11858,0.078,0.0424467307584191,0.0898316498316498
"SPU_026555",-0.210622354601058,5.14298034847733,"SP-122B",28,170.666666666667,136.333333333333,56,21199,1244,19955,0.028,0.00855257663075253,0.045016077170418
"SPU_026556",-0.208241336497617,3.58352397846125,"SP-ATP9B",5,37,0,18.6666666666667,16405,2976,13429,0.005,0.00275523121602502,0.00627240143369176
"SPU_026557",0.00260853222274323,7.11434978845981,"SP-HYPP_1182",28.6666666666667,967.333333333333,0,113.333333333333,66782,2287,64495,0.0286666666666667,0.0149985787011913,0.0495554583879901
"SPU_026558",-0.0362164856883031,2.81242310347971,"SP-DHRS6",55.6666666666667,112.333333333333,29,77.6666666666667,11908,433,11475,0.0556666666666667,0.00978939724037763,0.179368745188607
"SPU_026559",0.143389654327006,8.2982330789142,"SP-MN",26.6666666666667,737.333333333333,0,133.333333333333,8041,2730,5311,0.0266666666666667,0.138831356304525,0.0488400488400488
"SPU_026560",-0.67787925845825,1.02042827792243,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026562",-0.0412377031643158,6.32056706873306,"SP-INF2L",34.3333333333333,336.666666666667,0,0,151949,4125,147824,0.0343333333333333,0.00227748313309521,0
"SPU_026566",-0.131360834721773,2.30498211877429,"SP-HYPP_2852",50,236,0,215.666666666667,9507,2567,6940,0.05,0.0340057636887608,0.0840150629788339
"SPU_026568",-0.321754832523165,3.77674446866061,"SP-HYPP_2853",42.3333333333333,59.6666666666667,0,31.6666666666667,5115,1017,4098,0.0423333333333333,0.0145599479420856,0.0311373320222878
"SPU_026569",0.164178746009534,8.47860953583025,"SP-NOTCH1-21",4.33333333333333,473.666666666667,23.6666666666667,273.333333333333,45275,8599,36676,0.00433333333333333,0.0129148943905188,0.0317866418575803
"SPU_026571",0.0411659791173202,3.28196795565046,"SP-KIAA1992",19,13.6666666666667,0,35.6666666666667,6124,1161,4963,0.019,0.00275371079320304,0.0307206431237439
"SPU_026573",0.257645971866159,5.1883407002098,"SP-KLKB1L",46.3333333333333,164.666666666667,0,78,25898,5592,20306,0.0463333333333333,0.00810926163038839,0.0139484978540773
"SPU_026576",-0.300461004426469,4.44770851406069,"SP-CYCB_1",0.666666666666667,48.3333333333333,37,29.3333333333333,4063,1122,2941,0.000666666666666667,0.0164343193924969,0.0261437908496732
"SPU_026577",0.179769568796405,3.20096347659973,"SP-ADSDA",46.3333333333333,845,0,57,27513,1521,25992,0.0463333333333333,0.0325100030778701,0.0374753451676529
"SPU_026578",0.296191379135657,3.89872862410975,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026580",0.212558622161821,10.3719545874055,"SP-ATP16",77.3333333333333,158,121.666666666667,65.3333333333333,10337,2676,7661,0.0773333333333333,0.0206239394334943,0.0244145490782262
"SPU_026581",0.372883830455837,0.163774464484881,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026583",0.559216413543963,0.494377471542446,"SP-PYCR1",60,41.6666666666667,0,14,2407,394,2013,0.06,0.0206987911905945,0.0355329949238579
"SPU_026591",0.0610267466777431,2.47187827710558,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026592",0.084532450703074,5.49244422259026,"SP-DNAJHC22",2.66666666666667,0,0,0,5568,3147,2421,0.00266666666666667,0,0
"SPU_026593",-0.437287731288609,0.211773094335827,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026594",-0.260624812804721,3.99678844033778,"SP-CUL2",68,224.666666666667,0,100.666666666667,17691,1584,16107,0.068,0.0139483868297428,0.0635521885521886
"SPU_026597",0.173387863115141,4.70047505799543,"SP-FAM13A1",72.6666666666667,641.666666666667,0,114,37670,2496,35174,0.0726666666666667,0.0182426413449328,0.0456730769230769
"SPU_026598",0.377905618742681,1.72327022330388,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026600",-0.0398693189527322,2.36179062793602,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026602",-0.195478922387838,4.56978596705516,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026603",0.136798531441525,5.36832110935721,"SP-HYPP_2858",33.6666666666667,0,0,0,2920,1857,1063,0.0336666666666667,0,0
"SPU_026604",0.450507015405124,3.47692846523141,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026605",-0.128092902642333,2.70136993660107,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026607",0.302846610757714,1.83731056117417,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026608",0.162669528369925,3.33979081231351,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026609",-0.0521419945659177,6.42337358590187,"SP-HYPP_1184",32.3333333333333,159.333333333333,12,441.333333333333,11942,2686,9256,0.0323333333333333,0.0172140593488908,0.164308761479275
"SPU_026611",-0.0270641404895555,1.85530125031702,"SP-THAP4",20,0,0,0,2390,475,1915,0.02,0,0
"SPU_026612",0.337929623495382,1.73961438764545,"SP-TERT",27.6666666666667,94,0,81,29154,3847,25307,0.0276666666666667,0.00371438732366539,0.0210553678190798
"SPU_026613",-0.772995668045398,0.482740020555304,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026614",-0.657014478861737,1.69598785900454,"SP-MY8",22.3333333333333,606.333333333333,51.6666666666667,64.6666666666667,12161,582,11579,0.0223333333333333,0.0523649134928175,0.111111111111111
"SPU_026615",-0.644050200061965,0.111743192398406,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026616",-0.268689009045037,4.61010363507834,"SP-ATG16L1",73.3333333333333,360,20.3333333333333,206.333333333333,16755,1962,14793,0.0733333333333333,0.0243358345163253,0.105164797825348
"SPU_026618",0.0268249718793503,5.3012496142402,"SP-NDUFA5",29.3333333333333,136.666666666667,13.3333333333333,74,1961,475,1486,0.0293333333333333,0.091969493046209,0.155789473684211
"SPU_026619",0.448267707560248,1.63616592661963,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026620",0.0480781586620811,3.01817659584735,"SP-SIP1",22.3333333333333,12.6666666666667,0,12,4807,1107,3700,0.0223333333333333,0.00342342342342342,0.010840108401084
"SPU_026623",0.23917779834428,8.56977133387336,"SP-HYPP_258",23.3333333333333,0,0,408,20962,17948,3014,0.0233333333333333,0,0.0227323378649432
"SPU_026624",-0.0196496699004503,4.98456430472447,"SP-SCU",30.3333333333333,47.6666666666667,19.3333333333333,68.6666666666667,8775,1180,7595,0.0303333333333333,0.00627605881062102,0.0581920903954802
"SPU_026625",0.0460313493486786,4.23280062127611,"SP-EDEM1",86.6666666666667,18.3333333333333,0,32.6666666666667,17113,1773,15340,0.0866666666666667,0.00119513255106475,0.0184245158864448
"SPU_026627",-0.131591442979112,3.12841289089229,"SP-MGLUR7",102.666666666667,1367.66666666667,1367.66666666667,112.333333333333,43044,4120,38924,0.102666666666667,0.0351368478744905,0.0272653721682848
"SPU_026628",0.0809836871366484,5.63119748936281,"SP-SMC1L1_1",31.6666666666667,371.333333333333,0,113.333333333333,13587,1643,11944,0.0316666666666667,0.0310895289127037,0.0689795090282005
"SPU_026629",-0.326922706234676,2.75455762213216,"SP-FIBULIN",76.3333333333333,65.6666666666667,0,41.3333333333333,21634,2511,19123,0.0763333333333333,0.0034339102999878,0.0164609053497942
"SPU_026630",0.276508056079657,4.56916998283043,"SP-FIBULINL",120.666666666667,291.666666666667,0,208,2956,1724,1232,0.120666666666667,0.236742424242424,0.120649651972158
"SPU_026631",0.403410227573023,1.18198741740493,"SP-C7ORF23L",3.33333333333333,55.3333333333333,0,398.333333333333,2354,299,2055,0.00333333333333333,0.026926196269262,1.33221850613155
"SPU_026632",0.0175999326026078,4.62894784586464,"SP-IQCA1L",21.6666666666667,9.33333333333333,0,60,6050,858,5192,0.0216666666666667,0.00179763739085773,0.0699300699300699
"SPU_026633",0.0198785775490026,3.19500321501437,"SP-DMTF",2,78.3333333333333,0,110.666666666667,13951,1923,12028,0.002,0.00651258175368584,0.0575489686254117
"SPU_026634",-0.0379413007617901,5.36326479118828,"SP-CHMP2A",52,451.666666666667,18.6666666666667,158,5610,1351,4259,0.052,0.106049933474211,0.116950407105848
"SPU_026635",-0.0669523887728867,2.45895510185567,"SP-GAS2",6,76,0,38,7894,1301,6593,0.006,0.0115273775216138,0.0292083013066872
"SPU_026637",0.05677597682281,1.58015355801727,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026639",0.125851293624439,3.24413782424821,"SP-FUT10A",17,0,0,0,2039,1315,724,0.017,0,0
"SPU_026640",-0.164408829322591,6.71894214943609,"SP-RPL7_1",10.6666666666667,0,0,0,1192,333,859,0.0106666666666667,0,0
"SPU_026643",-0.0809572260255229,2.36666181689332,"SP-EMAPL2",85.3333333333333,38.6666666666667,38.6666666666667,0,24331,4608,19723,0.0853333333333333,0.00196048606533827,0
"SPU_026644",-0.0521872928597667,5.11774422677367,"SP-GCF1",152.666666666667,189,0,70,3020,2038,982,0.152666666666667,0.192464358452138,0.0343473994111874
"SPU_026650",0.108202035267988,10.329328290864,"SP-GSN_1",56.6666666666667,364,0,111.666666666667,16286,4060,12226,0.0566666666666667,0.029772615736954,0.027504105090312
