"geneid","ex_meth_logFC","ex_meth_logCPM","LR","PValue","GE_logFC","GE_logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_024263",-1.84353936648398,4.15725402065267,2.88500758099579,0.0894075856378071,-0.560538344532933,0.600245499276564,"SP-SERPL9",42.6666666666667,125,0,47.3333333333333,1183,1129,54,0.0426666666666667,2.31481481481481,0.0419250073811633
"SPU_024273",-0.423705856151261,6.9786671769758,0.610848182013449,0.434468633262484,0.174937298113907,2.82972394360837,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024278",-0.665497927507493,4.83018787096359,0.656244234260189,0.417889009486263,0.318722934126497,8.32606035584773,"SP-UST_3",81,303,0,173,12518,3903,8615,0.081,0.0351712130005804,0.0443248782987446
"SPU_024283",0.111824935261911,8.49221833326868,0.0976344258630402,0.754687097991311,-0.0566110410359984,3.43770689137336,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024308",-0.0271245308694214,5.17416674596779,0.00113133877359983,0.973167909228509,-0.0460986093598171,4.36100346470016,"SP-RFC4",31.3333333333333,122,0,51.6666666666667,7593,1058,6535,0.0313333333333333,0.0186687069625096,0.0488342785129175
"SPU_024309",-1.80969865057472,3.98065300063953,2.92439165560625,0.0872501048690179,-0.0289891590046255,2.37137748475286,"SP-FASTKD1L",59.3333333333333,59.6666666666667,0,83.6666666666667,6761,3108,3653,0.0593333333333333,0.016333607080938,0.0269197769197769
"SPU_024314",0.129330506917644,6.5204947436843,0.0257486723484099,0.872515634280143,0.414173329107024,0.0243573653294099,"SP-HYPP_2723",2.66666666666667,111.666666666667,16.6666666666667,7,18055,1260,16795,0.00266666666666667,0.00664880420760147,0.00555555555555556
"SPU_024325",-0.428043560943864,6.8842761998129,0.731381249033392,0.392435838005739,-0.199473478858976,3.24402636031003,"SP-RAB7L1",40,203.666666666667,0,36,11159,1382,9777,0.04,0.0208312024820156,0.0260492040520984
"SPU_024327",0.258160534355293,3.79643878959794,0.083915199626585,0.772060137530709,2.57954865410381,1.19509114949829,"SP-PPPL_221",165,74,0,0,2631,2538,93,0.165,0.795698924731183,0
"SPU_024347",1.08970582868005,4.92709012687309,1.28087976428551,0.257735522089737,0.0284642264769434,1.61939047354139,"SP-DNMT3A",24,378.333333333333,0,419.666666666667,20760,4619,16141,0.024,0.0234392747248208,0.090856606769142
"SPU_024351",2.40636676395927,2.87037265108095,3.6779166451998,0.0551377050846732,0.300812416499607,3.51260271466143,"SP-RNF31_1",62.6666666666667,0,0,0,9763,2341,7422,0.0626666666666667,0,0
"SPU_024363",-0.206829600050701,5.55719071796306,0.0643030376301787,0.799819712345776,-0.0844308649368073,0.670205780056846,"SP-HYPP_1113",59,1054,0,159.333333333333,36617,2575,34042,0.059,0.0309617531284883,0.0618770226537217
"SPU_024368",0.630491439020288,7.27204622130943,1.6699107677241,0.196270486815016,0.410879839024401,5.23291738909909,"SP-POLYPL_955",62,0,0,0,5592,5240,352,0.062,0,0
"SPU_024380",-0.669630417675567,3.83725489967196,0.380772285931616,0.537190211560919,0.0434765690213995,5.94141367638071,"SP-HYPP_2726",47.6666666666667,361.333333333333,17.6666666666667,105,15487,1411,14076,0.0476666666666667,0.0256701714502226,0.0744153082919915
"SPU_024401",0.950686546932944,6.32814560310775,2.35837891110006,0.12461162188468,-0.31355636201474,4.39897813928684,"SP-NFKBIZL",13,239.333333333333,156.333333333333,352,14185,2603,11582,0.013,0.0206642491222011,0.135228582404917
"SPU_024402",-0.626207515815361,6.61962555465283,1.31477085477355,0.25153267945205,0.348588451229412,7.13860163401221,"SP-HYOU1",0.666666666666667,332,20.6666666666667,254.333333333333,20477,4413,16064,0.000666666666666667,0.0206673306772908,0.0576327517184077
"SPU_024412",-0.0891621135974939,7.80200043385666,0.0500739427535297,0.822934657811713,-0.400816638703963,3.52429994575553,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024421",0.704556623902483,3.84512253731127,0.372197602176854,0.541808816802928,0.0922849212379528,7.20803585345013,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024437",-0.077048583178729,6.65730639322106,0.0165566230763723,0.89761676303523,0.275886377319229,3.70139193699197,"SP-HYPP_1115",67.6666666666667,696.333333333333,106.333333333333,521,19239,2878,16361,0.0676666666666667,0.0425605606829248,0.181028492008339
"SPU_024450",-0.268365610229933,2.82906952451966,0.060101977907749,0.806334832837835,0.233230611048922,3.76328781495562,"SP-SLC26A11_1",66.3333333333333,264,17.3333333333333,188.333333333333,10285,1426,8859,0.0663333333333333,0.0298002031832035,0.132071061243572
"SPU_024466",0.0888278253127246,7.23928309485043,0.0379546995201245,0.845534131537398,0.0395082826331608,6.17418942872455,"SP-HYPP_215",107,222.666666666667,0,17.3333333333333,31237,3506,27731,0.107,0.00802952171456733,0.00494390568549154
"SPU_024480",0.514717714059632,6.29765148086292,0.778508890249003,0.37759756241237,-0.130666644887383,5.47705155883095,"SP-CHZ10L",1.33333333333333,148.333333333333,7,82.3333333333333,24722,3562,21160,0.00133333333333333,0.00701008191556396,0.0231143552311436
"SPU_024491",-0.45755273900275,5.82531282009016,0.433905524898653,0.510078762952987,0.223650143839187,2.30860130989089,"SP-HYPP_216",2.66666666666667,186,2.33333333333333,101.333333333333,31851,4279,27572,0.00266666666666667,0.006745974176701,0.0236815455324453
"SPU_024500",-0.331636552305244,7.93962550141476,0.558812927007327,0.454738928064636,-0.155371274772824,9.25553291853916,"SP-DYNLC2-5D",91,0,0,0,2216,2216,0,0.091,0,0
"SPU_024518",-0.17005226241149,8.64148921463006,0.206662162169907,0.649396241638692,-0.00938266657796942,9.35920877263057,"SP-HYPP_2740",41.3333333333333,0,0,0,3895,2014,1881,0.0413333333333333,0,0
"SPU_024523",0.803422576668653,6.67944747379049,1.799664991659,0.179753001030485,0.119303186342228,3.52677727475921,"SP-AMDS_4",57,117.333333333333,0,35.3333333333333,9566,1395,8171,0.057,0.0143597274915351,0.0253285543608124
"SPU_024525",-0.149261166235633,6.12281599677094,0.0626992925510769,0.802279369002179,0.20580061554872,8.60560254766631,"SP-SFK7",66.6666666666667,703.666666666667,48.3333333333333,173.666666666667,24543,4519,20024,0.0666666666666667,0.0351411639366094,0.038430331194217
"SPU_024526",1.04942395769894,5.21129850776967,1.19301817972366,0.274721598019248,-0.0492829815123918,6.16527590224917,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024528",0.723369173359635,6.16742273723543,1.2646008787341,0.260782000381941,0.338338442431903,6.32846050832724,"SP-SR/FU/IGR_1",61.3333333333333,738.666666666667,255.666666666667,237.333333333333,39670,7704,31966,0.0613333333333333,0.0231078854616363,0.0308065074420215
"SPU_024548",0.71293230878565,6.64653543068843,1.4699561320496,0.225352615202906,0.24929757571716,0.335660360950771,"SP-HYPP_2742",32.3333333333333,2.66666666666667,0,47.3333333333333,1618,904,714,0.0323333333333333,0.00373482726423903,0.0523598820058997
"SPU_024551",0.610639720135875,5.53173557870114,0.359101074682282,0.549005899900902,-0.11960175828113,5.00567562901831,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024552",-0.592317125320222,6.96946580497792,1.36286098926754,0.243042261980545,0.184852334918199,4.99095204958783,"SP-HYPP_217",22.6666666666667,0,0,0,54603,7567,47036,0.0226666666666667,0,0
"SPU_024560",0.10911410755616,4.58228064464232,0.0179739482146568,0.893349630405553,-0.798414145804579,1.7087833420788,"SP-HDHD1A",20.6666666666667,16.6666666666667,0,10.6666666666667,8463,826,7637,0.0206666666666667,0.00218235781938807,0.0129136400322841
"SPU_024578",0.145578999044179,6.59068388810718,0.0704095700889376,0.79074137760567,-0.298978634171902,2.09578026533803,"SP-24578",47.6666666666667,0,0,0.333333333333333,4148,4090,58,0.0476666666666667,0,8.14995925020375e-05
"SPU_024591",1.79759624552831,5.90927219411637,5.70377639694187,0.0169284519047893,-0.010393874308514,5.92982523351626,"SP-HYPP_1117",82.3333333333333,0,0,77.3333333333333,7627,5946,1681,0.0823333333333333,0,0.0130059423702209
"SPU_024599",-0.190416198717737,4.66548391216936,0.0539918163300659,0.816257333310585,0.0603733488720159,3.32367621084929,"SP-FLNC",99.3333333333333,85.6666666666667,75,197.666666666667,37773,2327,35446,0.0993333333333333,0.00241682183227068,0.0849448503079788
"SPU_024615",1.35950540872852,6.25567484637018,3.96607933868935,0.0464257497588793,-0.223585420926491,3.92882800653038,"SP-ATUB6",55.6666666666667,222.333333333333,0,7.66666666666667,2358,1726,632,0.0556666666666667,0.351793248945148,0.00444186944766319
"SPU_024617",-0.105242431862494,4.59474677733935,0.0154894364294504,0.900953789490304,-0.0835535682053709,9.09429993876221,"SP-TUBA1C_1",69.6666666666667,198,126.666666666667,135.333333333333,1946,1384,562,0.0696666666666667,0.352313167259786,0.0977842003853565
"SPU_024621",-0.790923250903865,5.74085462288207,0.635470571719519,0.425355743904444,0.208242961128754,0.871174537630508,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024628",0.262320289004253,7.27991405153895,0.334712082868663,0.562897528400629,-0.0677514389116004,0.171035410676055,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024629",1.80913426607799,5.25671578347037,3.52398942254179,0.0604866887829656,-0.445328731767252,0.854378328402218,"SP-SLC5A9_8",84,578.666666666667,54,125,18450,1353,17097,0.084,0.033846093856622,0.0923872875092387
"SPU_024647",-0.451884240440105,5.81108642012082,0.388307995724706,0.533190134436496,-0.204449774194177,4.78155157724085,"SP-HYPP_7719",134,183.666666666667,110.666666666667,170.333333333333,13790,3691,10099,0.134,0.0181866191372083,0.0461482886300009
"SPU_024652",0.0854466441407041,3.72168586854088,0.00755311956832116,0.930744095829893,-0.0401788792486107,4.66385350650674,"SP-FBXL20",98,927,392.666666666667,267,14804,5489,9315,0.098,0.0995169082125604,0.0486427400255056
"SPU_024655",0.356797886103806,5.25871430547252,0.0857353229924405,0.76967048182574,0.329887017526835,5.76034897815044,"SP-GPR54L_3",21,98,6,50,3948,2491,1457,0.021,0.0672614962251201,0.0200722601364914
"SPU_024660",-2.05648834936938,5.1181288131603,5.35555173985792,0.0206563974187311,0.0423028964809158,2.49772474989602,"SP-C10ORF112",49,435.666666666667,0,39.3333333333333,37843,1677,36166,0.049,0.0120463050010138,0.0234545815941165
"SPU_024674",-0.918787110168294,6.98093254020226,2.41608584736812,0.120094670377335,0.148750315740958,3.50255998373639,"SP-RERGL5",2.33333333333333,0,0,0,2839,845,1994,0.00233333333333333,0,0
"SPU_024675",-0.569887204872434,5.39534838936493,0.343942490452246,0.557562333756785,-0.160443996773516,4.72272926495917,"SP-YEATS2",20.6666666666667,180.666666666667,0,553,22181,5708,16473,0.0206666666666667,0.0109674416722313,0.0968815697266994
"SPU_024688",0.995230839253558,3.1840309591059,0.943197822425301,0.331456798224984,0.250310001987068,3.39238667410341,"SP-ENPP3",30.3333333333333,372.666666666667,0,143.333333333333,24144,3691,20453,0.0303333333333333,0.0182206359295295,0.0388331978686896
"SPU_024689",1.14875548762758,4.34721890587161,1.61607472415624,0.203639981051518,-0.158767888131293,6.13274622379386,"SP-HYPP_1123",60.6666666666667,2,0,275.666666666667,4797,2266,2531,0.0606666666666667,0.000790201501382853,0.12165342747867
"SPU_024692",-0.751155612296847,7.30314186699264,1.84330114761722,0.174564524931211,-0.40215439463215,0.3512524335249,"SP-HYPP_2747",65.6666666666667,18.3333333333333,18.3333333333333,7,1733,1733,0,0.0656666666666667,0,0.00403923831506059
"SPU_024709",0.409284202529036,6.362768574031,0.421815783674026,0.516032391344283,-0.20230700389855,2.21386007448924,"SP-NLR173",137,355,0,496.666666666667,12694,5515,7179,0.137,0.049449784092492,0.090057419159867
"SPU_024718",0.115189092061285,6.54620853628164,0.0453161492551796,0.831423759726228,-0.00539838334610063,3.25802524804561,"SP-CCDC61",71,110,56.6666666666667,49,11080,1759,9321,0.071,0.0118013088724386,0.0278567367822627
"SPU_024735",0.878751309211341,4.13581511653198,0.514212382308745,0.473321011717876,0.0176691160410893,3.31594963698353,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024755",-0.264751030926467,3.99780204285935,-4.8887152305929e-10,1,-0.066018942621318,7.93413610536518,"SP-MAOA_2",54,1107.66666666667,499.333333333333,193,31909,1680,30229,0.054,0.0366425176706694,0.114880952380952
"SPU_024764",-0.177706304174635,5.9428615935349,0.0753264542233332,0.783733711143447,0.230389244403516,4.81877449783735,"SP-R/PTP/B",10.6666666666667,259.666666666667,0,79.6666666666667,26543,2839,23704,0.0106666666666667,0.0109545505681179,0.0280615240108019
"SPU_024765",0.605318908761516,7.66576915641311,1.48192080963931,0.223474235486485,0.588349613020588,0.76655830578486,"SP-RDH8L_1",34.6666666666667,109.333333333333,0,84.3333333333333,9834,1419,8415,0.0346666666666667,0.0129926718162012,0.0594315245478036
"SPU_024771",0.588010102515861,7.42635504820413,1.51103191235841,0.21898169320845,0.293285885101287,8.11847348395297,"SP-HYPP_220",31.6666666666667,0,0,0,102918,9409,93509,0.0316666666666667,0,0
"SPU_024777",0.605708409200038,5.42284112739172,0.44210106982457,0.50611009790216,-0.0332344615241851,4.89543500273338,"SP-FN3_10",1.66666666666667,872,0,656.666666666667,65073,12852,52221,0.00166666666666667,0.0166982631508397,0.0510945118788256
"SPU_024780",-0.851606593400579,5.46038718111715,1.21185604407702,0.270964848403532,0.41743973543026,3.11317761674585,"SP-SLBP_1",12.3333333333333,19,2,11,5344,1236,4108,0.0123333333333333,0.00462512171372931,0.00889967637540453
"SPU_024798",0.328373241384292,6.03115465231818,0.21083828322422,0.646111158213829,-0.218768126523207,4.03727983033361,"SP-U2AF1",41,77.3333333333333,74.6666666666667,36.3333333333333,5740,372,5368,0.041,0.0144063586686537,0.0976702508960574
"SPU_024808",0.406511800233986,7.4721677344397,0.707773092043666,0.40018408407397,0.0267681644915414,3.4154769089094,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024829",0.951056877037195,7.09249830329235,2.94737863209418,0.0860169776648468,0.00158553667121494,4.77439210429999,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024840",0.0192056128210885,5.87392231132243,0.00111406173592776,0.973373501535871,-0.0352483418878968,5.82564328483099,"SP-MOB1PH",13.3333333333333,304.333333333333,236.666666666667,84,12359,1348,11011,0.0133333333333333,0.0276390276390276,0.0623145400593472
"SPU_024852",0.140803878387104,7.59400402237433,0.0755793287283737,0.783380045444303,-0.00198927910930648,5.64745591561115,"SP-HYPP_1128",37.3333333333333,131.666666666667,0,148.333333333333,7541,2191,5350,0.0373333333333333,0.0246105919003115,0.0677012018865054
"SPU_024875",-0.440547851998612,6.55073217169768,0.504651786311319,0.477463267674995,-0.185100115337805,6.15109357414036,"SP-RFP19A",176,635.666666666667,3,146.333333333333,22047,3136,18911,0.176,0.0336135934993743,0.0466624149659864
"SPU_024876",0.39567796831183,5.66687879500613,0.199930050527353,0.654777313138548,0.035605455529909,5.38000754724735,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024881",1.53722723890586,3.07184843770249,1.74598057165207,0.186382829421029,-0.521490939872693,3.53351835348201,"SP-FN3/EGFF_6",24.6666666666667,259,40,69.6666666666667,24114,1933,22181,0.0246666666666667,0.0116766602046797,0.03604069667184
"SPU_024886",-0.604450060561118,6.10302830277234,0.633776320881957,0.425973508675626,-0.64057300496306,1.54882444727423,"SP-ZANL_2",40.6666666666667,0,0,0,2556,1999,557,0.0406666666666667,0,0
"SPU_024896",0.31696858374874,4.66218179409979,0.110251678737793,0.739857784918407,-0.0164322422284794,4.24068993823598,"SP-ERCC6B",7.66666666666667,0,0,0,17281,2927,14354,0.00766666666666667,0,0
"SPU_024897",0.22269006451112,6.36449009255996,0.156149431049374,0.692726673219366,0.328899093818126,1.99798289219295,"SP-COILL",18.3333333333333,374.666666666667,0,9.33333333333333,7826,2329,5497,0.0183333333333333,0.0681583894245346,0.0040074423930156
"SPU_024901",-0.493279853037541,5.76081408347558,0.320245263146916,0.571460288066862,-0.205973902771652,4.08745215411894,"SP-Z305",53.6666666666667,247.333333333333,0,193.333333333333,9588,2869,6719,0.0536666666666667,0.0368110333879049,0.0673870105727896
"SPU_024903",-0.246322944557087,7.44577870790404,0.236055920980505,0.627069362717753,-0.193459298814842,6.29880174719869,"SP-ESE",94.3333333333333,310.666666666667,55.6666666666667,225.333333333333,13760,3302,10458,0.0943333333333333,0.0297061260916683,0.068241469816273
"SPU_024908",2.01750439939356,5.95354803275642,5.63938169449222,0.0175613992665758,0.609273145527505,1.15734144987253,"SP-CHRNA7_7",91.6666666666667,345.666666666667,98.6666666666667,308.666666666667,13434,1580,11854,0.0916666666666667,0.0291603396884315,0.19535864978903
"SPU_024911",0.118412985525609,7.83296676265545,0.0821575678175979,0.774394557909638,-0.00046411692205413,8.46573252640329,"SP-PSMD1_1",51,258.333333333333,0,160,16118,3509,12609,0.051,0.0204880112089248,0.0455970361926475
"SPU_024925",-1.14784103761636,6.16590898128479,2.86530935720007,0.0905083063138975,-0.344716815066396,0.178957002592875,"SP-SFE1",85.3333333333333,226.333333333333,0,217.666666666667,14505,4042,10463,0.0853333333333333,0.0216317818344006,0.053851228764638
"SPU_024949",0.710131294760954,5.63712360884947,0.843905463487768,0.358282189899248,0.199147777206243,3.7634254606139,"SP-SIAT7E",44.6666666666667,766.666666666667,36.3333333333333,153.666666666667,27059,1803,25256,0.0446666666666667,0.0303558230387499,0.0852283231650952
"SPU_024950",-2.64661710343574,3.92885281214194,5.24048178495686,0.0220671619644915,0.109812247127513,5.5830535855944,"SP-HYPP_221",18.6666666666667,49.3333333333333,0,51.3333333333333,13968,4294,9674,0.0186666666666667,0.00509957962924678,0.0119546654246235
"SPU_024972",0.147333723771946,4.19978911371178,0.0170654996220492,0.896064064885353,0.404436950130423,3.12027069539746,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024973",-0.340111660339508,6.48477354747608,0.381258985717658,0.536930217542306,0.0781206383204766,1.41839296591784,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024976",0.209233743264148,6.1800970241019,0.0966253132412689,0.755917602990771,0.446686529199392,2.76062495197431,"SP-SLC5A9L",58,969,0,481.333333333333,39496,4169,35327,0.058,0.027429444900501,0.115455345006796
"SPU_024979",0.794805447317224,6.55281374390623,2.00283928261562,0.157004868628062,0.283476000105165,2.4404174137335,"SP-ENDRVT112",5.33333333333333,0,0,0,1286,1286,0,0.00533333333333333,0,0
"SPU_024983",-0.735280893503111,3.33588102211759,1.16145299363445,0.281164406067535,0.127673815569901,8.57753045924041,"SP-MAF1",83,77,0,24.3333333333333,7174,3220,3954,0.083,0.0194739504299444,0.00755693581780538
"SPU_025001",-1.04155581987156,3.97870055233286,0.78777454658702,0.374773903132689,0.0382356798680373,6.77949444805667,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025010",-1.42682807902888,5.59219729994347,3.8966622464124,0.0483821390662409,-0.234729743462684,6.84031978869308,"SP-FOXK",93,185.666666666667,43.6666666666667,294,9138,2033,7105,0.093,0.0261318320431621,0.144613871126414
"SPU_025017",-0.112785973679159,5.10444039475205,0.0150114115975954,0.902486363472785,-0.455224033544733,2.50099291763303,"SP-C1QL_3",110,89,0,32.6666666666667,9344,1910,7434,0.11,0.0119720204465967,0.0171029668411867
"SPU_025025",-0.439421381278221,6.3243013315299,0.572498496555659,0.449267785088186,0.105014219230062,4.74102469878956,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025030",-1.30213830610778,3.86189681506372,1.05068838763351,0.305348598281188,-0.0668329425914559,6.65979972028606,"SP-GRID2IPL",6,520,0,266,38991,4102,34889,0.006,0.0149044111324486,0.0648464163822526
"SPU_025047",-0.195305497538918,5.29562647195085,0.0387228276534692,0.843998789576277,-0.268447256333552,1.6440062708843,"SP-RIF1L",39.6666666666667,0,0,0,9485,1866,7619,0.0396666666666667,0,0
"SPU_025058",-0.380530276095347,8.34932148774006,0.979941470330523,0.322213256621608,-0.279940393709087,4.67951988179039,"SP-ODIN/CAJL",38.6666666666667,9.33333333333333,9.33333333333333,0,214351,4500,209851,0.0386666666666667,4.44760012262669e-05,0
"SPU_025069",0.02912859215169,5.54223515228504,2.49993598941955e-05,0.996010644891261,0.38419252886114,2.29575537568113,"SP-HYPP_2766",8.33333333333333,307.666666666667,0,56.6666666666667,4493,1110,3383,0.00833333333333333,0.0909449206818406,0.0510510510510511
"SPU_025092",0.332957284279094,5.54824281195374,0.177476579221516,0.673550857407084,0.258626162447501,2.50124721533569,"SP-LCT_1",59,1076,237.333333333333,241.666666666667,5018,729,4289,0.059,0.250874329680578,0.331504343850023
"SPU_025095",0.511338116037326,7.26762077701832,1.25162876022473,0.263241620784501,0.0793422695632379,3.24715866791417,"SP-HYPP_2772",214.666666666667,0,0,0,1148,1148,0,0.214666666666667,0,0
"SPU_025100",-0.104816916338416,6.67469826841079,0.020414288448146,0.886386076157314,-0.518776167159442,6.01227980245058,"SP-CTH",77.6666666666667,55,55,0,26399,927,25472,0.0776666666666667,0.00215923366834171,0
"SPU_025108",1.28165711138756,7.54372892221053,6.66094425407868,0.00985486826723654,-0.271361642039434,0.450003086221214,"SP-HYPP_2773",0.666666666666667,319.666666666667,319.666666666667,42.6666666666667,6844,1421,5423,0.000666666666666667,0.0589464625975782,0.0300258034248182
"SPU_025110",-1.11499591017773,7.21851071551926,4.50507624600973,0.0337943895208042,-0.165629080358385,4.4147243390665,"SP-XAB2",63.6666666666667,722,12.3333333333333,199.333333333333,52600,2316,50284,0.0636666666666667,0.0143584440378649,0.0860679332181923
"SPU_025113",-0.619532230957179,5.6523915183031,0.642916116127147,0.422656797825777,-0.142980459277311,7.41723786690489,"SP-SOXB2",280.666666666667,5.33333333333333,5.33333333333333,6,809,809,0,0.280666666666667,0,0.00741656365883807
"SPU_025118",-0.260987847663147,6.2062950377785,0.14582662742335,0.702555918526767,0.603253962431207,4.06458594821875,"SP-NOS2L",34.6666666666667,1714.33333333333,328,739.333333333333,13445,4131,9314,0.0346666666666667,0.184059838236347,0.178972000322763
"SPU_025128",-1.07389672699934,5.69244378714959,1.69864143673104,0.192465743430485,0.105139941227437,3.87385791848098,"SP-ST14L_4",86.3333333333333,126.333333333333,18.6666666666667,190,10743,1748,8995,0.0863333333333333,0.0140448397257736,0.108695652173913
"SPU_025132",0.978012650994001,5.38187817595543,0.951277407836022,0.329394357166531,-0.0759663589429708,1.09792025244413,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025137",-0.658301663242934,4.9261534173027,0.500935141945384,0.479089516890119,0.378023179744428,1.67875158226072,"SP-KIAA1310L",47,449.666666666667,0.333333333333333,87,14460,3989,10471,0.047,0.0429440040747461,0.0218099774379544
"SPU_025139",-1.42706104890087,5.42073916967524,2.3008481671644,0.129303374100935,0.0101516500457671,6.26057633651536,"SP-TDG",71.3333333333333,186.333333333333,0,341.666666666667,6464,3740,2724,0.0713333333333333,0.0684043073910915,0.0913547237076649
"SPU_025140",-0.64819886245196,6.35518553477268,1.03665963647281,0.308599626651648,0.0206465206063719,8.14072607345308,"SP-PB1",102.666666666667,669.333333333333,0,321.666666666667,29899,7060,22839,0.102666666666667,0.0293065954434666,0.045561850802644
"SPU_025162",0.365677149998171,4.53158835728224,0.143001541983013,0.705315120466869,0.129850813987686,6.86481185238512,"SP-DIVERSIN",22.3333333333333,263.333333333333,0,561,24267,6651,17616,0.0223333333333333,0.0149485316379049,0.0843482183130356
"SPU_025165",-1.45504042804796,5.84704050462891,3.38522232736862,0.065783306413525,-0.398579819680539,2.25615995389732,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025168",0.0196876387266388,8.91952692460173,0.00258805727753497,0.959426758516318,0.0469080113552121,2.93830107996845,"SP-RERGL4",6,0,0,0,2392,1461,931,0.006,0,0
"SPU_025192",1.03283779274683,7.43146423866095,4.4033120039475,0.0358692060616462,-0.229410551246917,4.39286295466196,"SP-CHOLDHL",56,50,0,309.333333333333,6338,3078,3260,0.056,0.0153374233128834,0.100498158977691
"SPU_025193",-1.45758798050045,5.78423134490396,2.87055249063478,0.0902138956057476,-0.0972221981184421,6.60750478547961,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025195",0.389553485666446,4.22730533349056,0.193617722370808,0.659922521608992,1.33557348742798,1.34850081999173,"SP-PRSS12L_3",142.666666666667,754,206.333333333333,117,12695,972,11723,0.142666666666667,0.0643180073360061,0.12037037037037
"SPU_025208",-0.798182565429561,6.38746885595631,1.71388451521908,0.19048214919778,-0.0301577782334061,4.64305439718096,"SP-ODF2",16,212,0,86,16933,1919,15014,0.016,0.0141201545224457,0.0448150078165711
"SPU_025210",1.30396456044905,8.39530611599401,11.1412560882936,0.000844287016101422,0.423523978170032,5.57974808732919,"SP-PPIL4_1",16.6666666666667,655.333333333333,3.66666666666667,147,11455,1703,9752,0.0166666666666667,0.0671998906207274,0.086318261890781
"SPU_025235",-0.617701347927133,8.13922985860927,1.86216649922023,0.172374963311288,0.0915835301319345,9.80335999505908,"SP-NPNT",7.33333333333333,3339.66666666667,2016,43.3333333333333,107605,4255,103350,0.00733333333333333,0.0323141428801806,0.0101840971406189
"SPU_025243",-0.0959958850739742,4.84130650194785,0.0129615863422807,0.909357524147446,0.299239242622194,3.17556550156019,"SP-HYPP_2783",117,190.666666666667,0,128.333333333333,7606,1239,6367,0.117,0.029946076121669,0.103578154425612
"SPU_025244",-0.698269884386318,6.15488900467131,0.831411179328963,0.361864788976249,0.387059382455742,4.4571828217476,"SP-MRLC",48,26,0,41,8391,536,7855,0.048,0.00330999363462763,0.0764925373134328
"SPU_025279",-1.89855985341876,6.47041828897111,7.61388361761208,0.00579206056831536,-0.282358263263348,3.36726928090913,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025286",0.329523947803797,4.48341264732649,0.113925055563241,0.735719014611508,-0.691513332456895,1.87345157739502,"SP-ZC3H7B_2",27.3333333333333,310.333333333333,0,200,15094,3510,11584,0.0273333333333333,0.0267898250460405,0.056980056980057
"SPU_025292",0.0662595077294856,6.64973585135006,0.0139457065438755,0.905994808871592,0.0442661343492,5.61749708611697,"SP-CIC",20,242,0,544,17722,5204,12518,0.02,0.0193321616871705,0.104534973097617
"SPU_025299",0.105493574459112,6.20083412896863,0.0140559641802547,0.905625659293451,-0.105390395103436,4.65903772144948,"SP-CYP2L58",73.3333333333333,109.666666666667,3,111.666666666667,5852,1316,4536,0.0733333333333333,0.0241769547325103,0.0848530901722391
"SPU_025300",1.45645159332955,5.99072413285989,3.82568184929762,0.0504728078824219,-0.550053427256529,0.247219773557184,"SP-SLC17A5_11",24.6666666666667,132.333333333333,0,43.3333333333333,9767,1699,8068,0.0246666666666667,0.0164022475623864,0.0255051991367471
"SPU_025309",-1.87396975196586,5.39644557772681,4.94807790168065,0.0261196923364682,-0.012820508311449,4.73245020852015,"SP-SUPT5H_1",16,82.6666666666667,0,145,7637,1775,5862,0.016,0.0141021266916866,0.0816901408450704
"SPU_025313",1.1066006995692,6.38396341885141,2.69946023075765,0.100382226126341,-0.222586263537689,3.1817770474174,"SP-ACADSB_1",37.3333333333333,143.333333333333,0,9.66666666666667,12488,658,11830,0.0373333333333333,0.012116089039166,0.0146909827760892
"SPU_025318",0.00532208303510863,8.46354156068375,0.000232635430836015,0.987830824547792,-0.267972852348905,3.14691236486966,"SP-MRPL19",33,315.333333333333,30.6666666666667,102.666666666667,8406,1018,7388,0.033,0.042681826385129,0.100851342501637
"SPU_025323",1.31802588976679,5.84183607410308,2.22948319955478,0.135399129467188,0.514422483515257,4.65582087750933,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025336",1.3437708705158,5.81643811284278,2.48123157960905,0.11521200557685,0.0675661933246924,3.07291709209984,NA,0,0,0,0,0,0,0,0,0,0
