"geneid","gb_DM_logFC","gb_DM_logCPM","LR","PValue","logFC","logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_026203",0.115336091288479,7.11626539736957,0.16129716752862,0.687965043589753,0.371552307815269,7.13683340412653,"SP-RPESP",66,1709,1696.66666666667,33.6666666666667,55434,3026,52408,0.066,0.0326095252633186,0.0111257986340604
"SPU_026205",1.62587422085194,3.73067594894081,5.4783586756071,0.0192533289924901,-0.127641089182668,4.98040014195748,"SP-MNT",0.666666666666667,1171.33333333333,43.6666666666667,742.666666666667,12608,3297,9311,0.000666666666666667,0.125801023878567,0.225255282580123
"SPU_026210",-0.753093507242487,2.42294904290737,0.596246672588673,0.440013684499259,-0.105240825209057,3.36006040848143,"SP-KLHDC3",83.3333333333333,133.666666666667,61.3333333333333,352.333333333333,2848,666,2182,0.0833333333333333,0.061258783990223,0.529029029029029
"SPU_026215",1.53045238690173,2.83889100755742,2.82978227592742,0.0925309032754583,-0.110960126989196,6.6256252731062,"SP-WWC1",4,806.666666666667,270.666666666667,407,18437,4010,14427,0.004,0.0559136803678288,0.101496259351621
"SPU_026240",-0.815323311379646,4.72200401747908,2.16850700056463,0.140862933569128,0.164110924154508,2.30298468405764,"SP-NAGPA",87.6666666666667,72.6666666666667,0,71,5376,1274,4102,0.0876666666666667,0.017714935803673,0.0557299843014129
"SPU_026244",-0.019966247999399,3.84367039981839,0.00102488566954229,0.974461017343574,-0.215349379812273,4.99347522063398,"SP-WDR69",56.6666666666667,749,115.333333333333,226.666666666667,19002,1252,17750,0.0566666666666667,0.0421971830985916,0.181043663471778
"SPU_026245",-0.378188127701926,7.73523959770492,2.87733464041272,0.0898346069643254,0.165590094830467,5.03607233942183,"SP-ECHNL_9",118.333333333333,390,0,15.3333333333333,15722,954,14768,0.118333333333333,0.0264084507042254,0.0160726764500349
"SPU_026246",-0.164430106549353,3.08236625612016,0.0431563087132716,0.835431229608119,0.0900609695211247,4.95699507741506,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026256",0.0132090930868792,3.38238774258125,4.46561067128926e-05,0.99466815816821,0.0347809691383442,8.19099790587578,"SP-WASF2_1",79,418,286.666666666667,228,23490,4739,18751,0.079,0.0222921444189643,0.0481114159105296
"SPU_026260",-0.276736025757486,3.71329144112034,0.150468741878237,0.698087813686723,0.136155569645917,6.49456482484828,"SP-GAL3ST1_12",54,0,0,0,3782,3173,609,0.054,0,0
"SPU_026262",-0.258200339715705,4.76268965113784,0.269146701181203,0.603904747441058,0.0212203596806143,2.29331919124165,"SP-ZMYM4",98.3333333333333,16.6666666666667,0,86,11676,2316,9360,0.0983333333333333,0.00178062678062678,0.03713298791019
"SPU_026273",-0.347054118605608,6.03282361469789,0.967407893452492,0.325327494659207,0.462392415060105,1.11654120325335,"SP-SLC24A6",30.6666666666667,303,0,44.3333333333333,26853,1337,25516,0.0306666666666667,0.0118749020222605,0.0331588132635253
"SPU_026277",-0.230289670907653,6.97096518935668,0.629869293501418,0.427403261945567,0.0498954512892241,8.06780741444055,"SP-WNT5",7.33333333333333,570,8.66666666666667,18,30170,4226,25944,0.00733333333333333,0.0219703977798335,0.00425934690014198
"SPU_026280",-1.60672376051386,2.95912661447559,2.83796555665581,0.0920607061371268,0.171642826869075,1.63211925257534,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026281",0.332353479170541,5.00779231629144,0.51896775727328,0.471282339774579,-0.094037582431413,1.28785606132421,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026284",0.41679469338688,4.33399555675168,0.586680697555449,0.443705550445077,-0.28793612874696,3.64715369088992,"SP-HSH2DL",40.6666666666667,168,0,80.6666666666667,7100,993,6107,0.0406666666666667,0.0275094154249222,0.0812353138637127
"SPU_026291",-0.0716063200859072,7.61377263398182,0.088787632221262,0.765724125096168,0.176907375774852,7.31836534788991,"SP-GCLC",65.3333333333333,458.333333333333,0,225.666666666667,20013,4154,15859,0.0653333333333333,0.0289005191584169,0.0543251484512919
"SPU_026292",0.374379172803141,6.44058768814251,1.37245515394704,0.241390501829654,-0.0209267415027164,3.043836242703,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026294",0.132543520443969,2.36835716262893,0.0156502939034642,0.900443484993814,0.32473164533387,2.53525305682285,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026295",-0.734759815572642,4.70365091052636,2.1481979979498,0.14273733229512,0.0471132537999349,7.07258209296428,"SP-SDHB",20.6666666666667,45.3333333333333,11.3333333333333,59,8098,880,7218,0.0206666666666667,0.00628059480927311,0.0670454545454545
"SPU_026306",-2.18258952036587,4.42130120150508,13.8922956073659,0.000193590406701193,0.0757901398445044,7.26516429875008,"SP-TTRSPN_21",30,565,147.666666666667,50,19731,2694,17037,0.03,0.0331631155719904,0.0185597624350408
"SPU_026309",-0.198383925418895,9.06329502096064,0.997781363930973,0.317847949033286,-0.0117327372878528,5.51640860225361,"SP-AIFM3",12,1037.66666666667,49,115,27638,1161,26477,0.012,0.0391912477496192,0.099052540913006
"SPU_026315",0.35010463852611,7.3191655014601,1.7568773635088,0.185014482671465,0.145222815933907,4.2468994508558,"SP-PIL6L",22,451.666666666667,30.6666666666667,43.3333333333333,27874,818,27056,0.022,0.0166937709442145,0.0529747351263244
"SPU_026322",0.135640585624141,7.47177809652858,0.341114471841775,0.559186633001969,0.135282806699127,0.251825874823348,"SP-LAMG1F_1",79.3333333333333,765.666666666667,0,223.333333333333,7332,1248,6084,0.0793333333333333,0.125849222003068,0.178952991452991
"SPU_026331",2.74626327737909,2.35577840140925,4.76591233071546,0.0290286705154103,-0.484581018421604,2.94500358578958,"SP-C1ORF125L",40,264.666666666667,1.66666666666667,130,10925,2180,8745,0.04,0.0302649132837812,0.0596330275229358
"SPU_026332",0.582895262213959,7.04713936923577,5.19623481120678,0.0226358679660702,0.103135210639829,6.89608015640032,"SP-PRPF38B",43.3333333333333,530.666666666667,0,114.333333333333,29302,3746,25556,0.0433333333333333,0.0207648562633693,0.0305214450969923
"SPU_026336",0.0578137072265404,7.00760330833287,0.0477381408895123,0.827046884018072,0.0987369104133731,0.21897523518053,"SP-DHX34",6.66666666666667,30,0,10.3333333333333,11720,1647,10073,0.00666666666666667,0.00297825871140673,0.00627403359643797
"SPU_026337",1.86257243560545,3.90084884066898,5.24984317309615,0.0219487491032259,-0.188629508189196,3.86684423857445,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026338",-0.084290593295265,9.27171127670575,0.182403468334718,0.669315822510797,-0.392111255040705,5.86930405783527,"SP-PERLC",59,180.333333333333,0,158.333333333333,49000,10006,38994,0.059,0.00462464310748662,0.0158238390299154
"SPU_026353",-0.141189156354307,5.67133329457518,0.103123290112691,0.748113276867839,0.182610804816463,1.84934756249342,"SP-LACL_4",17.3333333333333,141.666666666667,0,49.6666666666667,8205,2028,6177,0.0173333333333333,0.0229345421186121,0.0244904667981591
"SPU_026354",0.0817385978913072,7.7272226166636,0.116307884807592,0.733073907163299,-0.290242503484436,0.561045566046895,"SP-HYPP_1175",69,1677.33333333333,203,390.666666666667,28012,2439,25573,0.069,0.0655900102973188,0.160174935082684
"SPU_026362",-0.608347060116961,2.99675303405817,0.539045776197653,0.462828456956011,-0.22186950177808,5.01246444907653,"SP-SH2D5",168.333333333333,888,254,470.333333333333,21827,3582,18245,0.168333333333333,0.0486708687311592,0.131304671505677
"SPU_026371",0.100912125847562,5.60094939889756,0.0426210129460252,0.836440532816359,-0.169548480579484,3.87529161195859,"SP-NCKX",102.333333333333,437.666666666667,68.6666666666667,70.6666666666667,17564,1774,15790,0.102333333333333,0.0277179649567237,0.0398346486283352
"SPU_026376",0.0136703620336433,6.37032120680214,0.00185528154613657,0.965643358694198,0.298583305885464,0.332647146060673,"SP-CTRHLR",42.6666666666667,238,0,297.333333333333,17170,2774,14396,0.0426666666666667,0.0165323701028063,0.107185772650805
"SPU_026379",-0.0607773320361614,3.3141942613151,0.00378314398713719,0.950955226532722,-0.657419971741695,1.29842128517943,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026395",-0.155595453856052,2.71958909159491,0.0347905164681279,0.852035301982738,-0.162692887093338,4.0691155740814,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026405",-0.210367402665317,4.65477631473479,0.109230058895314,0.74102241104409,-0.0510130937392527,3.37083637043377,"SP-SASS6",45,354.666666666667,43,252,6238,1348,4890,0.045,0.0725289706884799,0.186943620178042
"SPU_026410",-1.36560976807362,3.19031685977731,1.99749322038932,0.15755959753846,0.0703982803729557,7.28639711033204,"SP-HYPP_2839",41.6666666666667,230.666666666667,0,140.333333333333,12331,4214,8117,0.0416666666666667,0.028417724118106,0.0333016927701313
"SPU_026411",-1.27192162397961,1.76284226036819,1.22884479479758,0.267631815649345,0.179683652936367,5.21585632215947,"SP-PPWD1",8,0,0,0,13831,3406,10425,0.008,0,0
"SPU_026415",-0.358767819202595,4.21009585037688,0.295905312809966,0.586460882653685,-0.266584688739525,1.1908417513954,"SP-TBRG1L",59,60.6666666666667,0,13.3333333333333,19733,1680,18053,0.059,0.00336047563655163,0.00793650793650794
"SPU_026433",-0.106278608379135,6.44706037497603,0.127915489258145,0.720603197469348,-0.25187027599456,3.62504980623918,"SP-C10ORF123L",55,135.333333333333,0,43.6666666666667,42066,4679,37387,0.055,0.0036197965424702,0.00933247844981121
"SPU_026437",0.513298302105319,3.41634815885387,0.470994869071315,0.492529837977975,-0.00619557390774815,0.337204177293999,"SP-UGT2B33_4",105.666666666667,15.6666666666667,0,11.6666666666667,4070,1505,2565,0.105666666666667,0.00610786224821312,0.00775193798449612
"SPU_026438",-0.678556976531937,4.14849178853954,0.891543207138806,0.345059455806405,-0.117912466316357,0.819561122494552,"SP-ABCH1",57.3333333333333,376,0,5,33170,2754,30416,0.0573333333333333,0.0123619147816938,0.00181554103122731
"SPU_026445",0.46079430347571,6.74546523397918,2.91377813949329,0.0878259103478964,-0.426628323773663,1.68415222894933,"SP-AGFG1L",28,296,0,31,27483,1367,26116,0.028,0.011334048093123,0.0226773957571324
"SPU_026454",-0.0146866343298005,1.36838023656734,-1.76081589732648e-09,1,0.256163652694548,0.759058969962175,"SP-MAMDC4-13",80.3333333333333,512.666666666667,110.333333333333,354.333333333333,16724,2775,13949,0.0803333333333333,0.0367529333046574,0.127687687687688
"SPU_026460",-0.13093566307787,7.93194606565637,0.370060895026469,0.54297107700618,-0.0661781105036274,4.79176342663536,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026463",0.666712530373328,3.67126862657754,0.818026006804853,0.365757947880122,0.501911000002698,0.988151202505887,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026466",0.352500827983063,5.89638549785181,0.980835258264204,0.321992681324481,-0.0571934028624633,3.92537199339807,"SP-ABCC5G",91.6666666666667,510,73,582.666666666667,9137,2278,6859,0.0916666666666667,0.0743548622248141,0.255779923909862
"SPU_026468",0.606589784466396,5.9723410952218,2.40160332102301,0.12121096356539,-0.69386250376514,1.18169983282705,"SP-HYPP_2845",8.66666666666667,75.6666666666667,0,34.6666666666667,5011,1493,3518,0.00866666666666667,0.021508432821679,0.0232194686313909
"SPU_026472",0.437039876564359,3.84601892141785,0.36868353338152,0.543722731098204,0.466463424722382,2.12360441745489,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026477",2.18277493486727,5.24483604807864,17.1530222754854,3.44860265391734e-05,-1.06018560732724,0.210597444530253,"SP-CYP2L63",27,143,90.3333333333333,155.333333333333,5552,1524,4028,0.027,0.0355014895729891,0.101924759405074
"SPU_026481",-0.676224141700084,4.9051363634688,2.07965217864163,0.149274187699012,-0.476242234727966,0.48243256043662,"SP-CKAP5",28.3333333333333,530,0,427.333333333333,130198,1378,128820,0.0283333333333333,0.00411426797081199,0.310111272375423
"SPU_026484",0.311335287128172,4.12835714796775,0.234099051483135,0.628500960734884,0.404181421950818,1.43285148736746,"SP-RT18",4.33333333333333,97.3333333333333,0,6.66666666666667,3080,2927,153,0.00433333333333333,0.636165577342048,0.00227764491515773
"SPU_026490",1.86784072957801,1.91572982338054,4.2435160506578,0.039400488802702,0.193062046751408,7.61593850878119,"SP-SEPW1",48,559.666666666667,48,191,6580,490,6090,0.048,0.0918992884510126,0.389795918367347
"SPU_026494",-0.0352271684561833,6.95038451380656,0.0192599045431799,0.889623952759613,-0.223836517116964,2.69439829504287,"SP-RTL_63",27.6666666666667,702,0,3.66666666666667,39588,1025,38563,0.0276666666666667,0.0182039779062832,0.00357723577235772
"SPU_026495",0.355503616682088,6.48489476782005,1.51951074612145,0.21769354695603,-0.159010536679631,2.8949903352969,"SP-TRAF3",106.333333333333,911,0,257,9971,1676,8295,0.106333333333333,0.109825195901145,0.153341288782816
"SPU_026497",0.132678543474958,3.78015532987273,0.040574329169365,0.840361807609399,0.035294402205039,5.94278893277856,"SP-SYMPK",54,86.3333333333333,0,271.666666666667,17686,4939,12747,0.054,0.00677283543840381,0.0550043868529392
"SPU_026503",-0.70829946762717,3.68301776028692,1.1389519174272,0.285873901593794,-0.0263958184892496,7.74486425091427,"SP-KRP170P",25,219.666666666667,9.66666666666667,180.666666666667,17006,4450,12556,0.025,0.0174949559307635,0.0405992509363296
"SPU_026507",0.0931425650958091,4.09207886065312,0.0196243173170547,0.888591393515135,0.794207809068064,0.455750837182352,"SP-EGF/LNB/7TM/GPCR_2",46.3333333333333,562.666666666667,85.6666666666667,181.333333333333,21309,2546,18763,0.0463333333333333,0.0299880971415374,0.071222833202409
"SPU_026512",-1.08140739373611,1.65198555796986,1.07645080947554,0.299492893086956,0.428032150188596,3.70217582363434,"SP-CEP63L",21,150.333333333333,4,125,7349,1976,5373,0.021,0.0279794031887834,0.0632591093117409
"SPU_026520",0.00148923163824082,6.96359724110714,3.23656389467075e-05,0.995460794848575,0.717923530288623,0.295996839641382,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026527",0.18341882717977,4.08887948292435,0.0989684994357014,0.75307100391971,-0.0825221544027566,4.98833463658952,"SP-PCNXL",74,98.3333333333333,0,304.666666666667,29460,4420,25040,0.074,0.00392705005324814,0.0689291101055807
"SPU_026539",-0.475180452049864,5.58449062709752,1.49245993490622,0.221835178990264,-0.236697987239665,5.63250294341026,"SP-UNK_92",12.3333333333333,51.3333333333333,0,91.3333333333333,16708,2746,13962,0.0123333333333333,0.00367664613474669,0.0332605001213887
"SPU_026541",-0.990973928817345,1.08239185644215,0.770733666832484,0.379990182282401,0.120592419790464,9.74578547655948,"SP-RPS23",110.333333333333,0,0,0,4739,3120,1619,0.110333333333333,0,0
"SPU_026545",-1.04417048523228,1.61180607250919,0.959884619151307,0.327215949622588,0.00565752109907147,2.35630646877877,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026549",-0.191141955775589,2.17515782125754,0.0503163835541613,0.822513654582945,0.250103627905344,4.25968862343128,"SP-NEURLSNL_1",19,148.333333333333,0,86.3333333333333,18951,2466,16485,0.019,0.00899807906177333,0.0350094620167613
"SPU_026550",0.0690190941222234,7.31863942213829,0.0704396795227495,0.790697679976636,0.00315296227485653,10.1826455804326,"SP-REELER/EGF/CUB_1",92,0,0,0,167353,20131,147222,0.092,0,0
"SPU_026553",-0.849937333891894,3.7207291690765,1.7510255269909,0.185747861271057,-0.0134200271641965,4.33953022716567,"SP-SHOC2L",95.3333333333333,43.3333333333333,0,12.3333333333333,17247,4790,12457,0.0953333333333333,0.00347863316475342,0.00257480862908838
"SPU_026557",-0.153979415722333,5.34319763111426,0.11958930156655,0.72948035260088,0.00260853222274323,7.11434978845981,"SP-HYPP_1182",28.6666666666667,967.333333333333,0,113.333333333333,66782,2287,64495,0.0286666666666667,0.0149985787011913,0.0495554583879901
"SPU_026558",-0.123679837644465,2.65749670543262,0.0187506798046142,0.891083658131317,-0.0362164856883031,2.81242310347971,"SP-DHRS6",55.6666666666667,112.333333333333,29,77.6666666666667,11908,433,11475,0.0556666666666667,0.00978939724037763,0.179368745188607
"SPU_026562",-0.204897294978112,6.27259791584045,0.450374052680123,0.502157376225224,-0.0412377031643158,6.32056706873306,"SP-INF2L",34.3333333333333,336.666666666667,0,0,151949,4125,147824,0.0343333333333333,0.00227748313309521,0
"SPU_026573",-0.582281765978422,3.76109590982917,0.85920505797828,0.35396124608036,0.257645971866159,5.1883407002098,"SP-KLKB1L",46.3333333333333,164.666666666667,0,78,25898,5592,20306,0.0463333333333333,0.00810926163038839,0.0139484978540773
"SPU_026597",0.211594254233388,3.55574597090455,0.100400082207431,0.75135004702323,0.173387863115141,4.70047505799543,"SP-FAM13A1",72.6666666666667,641.666666666667,0,114,37670,2496,35174,0.0726666666666667,0.0182426413449328,0.0456730769230769
"SPU_026602",0.128620325107377,5.24952731512506,0.0863321207230152,0.768892943902872,-0.195478922387838,4.56978596705516,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026604",0.0100148061113237,7.02857685111367,0.00153123587656268,0.968785938174467,0.450507015405124,3.47692846523141,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026607",-0.754957803383719,5.23109811983797,2.12903561148926,0.144531664031509,0.302846610757714,1.83731056117417,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026613",0.574921674440937,1.87116037040798,0.30846569197622,0.578623227628422,-0.772995668045398,0.482740020555304,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026616",-0.316727460545824,5.33450126203275,0.558838419138596,0.454728640073438,-0.268689009045037,4.61010363507834,"SP-ATG16L1",73.3333333333333,360,20.3333333333333,206.333333333333,16755,1962,14793,0.0733333333333333,0.0243358345163253,0.105164797825348
"SPU_026623",0.0961002620469132,6.12268011370067,0.0869543531781511,0.768085370897451,0.23917779834428,8.56977133387336,"SP-HYPP_258",23.3333333333333,0,0,408,20962,17948,3014,0.0233333333333333,0,0.0227323378649432
"SPU_026629",-0.64536675464333,7.36891374739339,7.40860547996195,0.00649126197169353,-0.326922706234676,2.75455762213216,"SP-FIBULIN",76.3333333333333,65.6666666666667,0,41.3333333333333,21634,2511,19123,0.0763333333333333,0.0034339102999878,0.0164609053497942
"SPU_026644",-3.74455369548034,3.39891001263678,20.1168299121111,7.28527770329762e-06,-0.0521872928597667,5.11774422677367,"SP-GCF1",152.666666666667,189,0,70,3020,2038,982,0.152666666666667,0.192464358452138,0.0343473994111874
"SPU_026650",-0.345300107482762,6.37469975496196,1.17855637386528,0.277650085184508,0.108202035267988,10.329328290864,"SP-GSN_1",56.6666666666667,364,0,111.666666666667,16286,4060,12226,0.0566666666666667,0.029772615736954,0.027504105090312
"SPU_026662",0.161868521793918,8.01407352889636,0.487541476324822,0.485026049991255,-0.375084429929361,0.776439105199795,"SP-TMPRSS9L",5,218,0,46.6666666666667,165553,2063,163490,0.005,0.00133341488776072,0.0226207788010987
"SPU_026663",-0.337621252137599,4.65852397247104,0.461143673449919,0.497089960423866,-0.14973816991441,5.30471921824532,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026679",0.941686685228496,5.30919662529569,3.7707513249275,0.0521562003196842,0.165198147239968,3.14139175327402,"SP-FBXL6L",77.3333333333333,215,0,58,20178,1758,18420,0.0773333333333333,0.011672095548317,0.0329920364050057
"SPU_026687",-6.81018559012911e-05,7.36518697366977,2.08947524171776e-07,0.999635280770989,0.0989944457766513,9.26811073252809,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026689",0.130525836132799,4.44628814095306,0.0545841868613479,0.815270225087047,-0.429606400226074,2.74262300832539,"SP-PSTKL",111.333333333333,70.6666666666667,0,47,5708,1177,4531,0.111333333333333,0.0155962627823144,0.0399320305862362
"SPU_026696",-0.163151963590381,6.65936586452767,0.262602969927528,0.608337492854443,0.727344025270696,1.36511051438476,"SP-SLC7_2",163.333333333333,747.666666666667,0,55.3333333333333,25659,2061,23598,0.163333333333333,0.031683476000791,0.0268478085071972
"SPU_026703",-0.204265328331425,5.25396914472497,0.176692390500207,0.674231293425077,-0.012986170126644,2.02301553889296,"SP-HYPP_2862",133.333333333333,0,0,0,1705,1705,0,0.133333333333333,0,0
"SPU_026723",0.880096825796412,4.33017952670297,1.92541675317544,0.165260748573937,0.139300051176818,6.77705536906987,"SP-SERRP1A",8.33333333333333,78.3333333333333,0,229.666666666667,15270,5900,9370,0.00833333333333333,0.00836001422981146,0.0389265536723164
"SPU_026724",-0.209995762685415,2.96891650011351,0.0516731707875646,0.820176994535843,-0.0758808825887723,6.21212836423063,"SP-EIF2AK3PERK",129.333333333333,496.333333333333,0,522.666666666667,13820,3311,10509,0.129333333333333,0.0472293589621594,0.157857646229739
"SPU_026731",0.924881423809772,2.37629581799383,0.742837874353135,0.388753319572743,-0.216749242875435,5.66686656363641,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026748",0.333498465440892,7.89656705850589,2.01898007273679,0.155343452924755,0.160833408544445,4.9248091553415,"SP-TIE",7.66666666666667,854.666666666667,0,347.666666666667,9756,3431,6325,0.00766666666666667,0.135125164690382,0.101331001651608
"SPU_026766",-0.249527218503102,4.78867490902399,0.247296559715213,0.618985118641277,-0.11108649570813,2.98762069025124,"SP-SFK5",50.6666666666667,396.666666666667,75.3333333333333,124.666666666667,18585,1853,16732,0.0506666666666667,0.0237070682922942,0.0672782874617737
"SPU_026768",0.970227794785401,2.29023925651508,1.10114682096617,0.294014562754339,0.12646825532525,6.09141901533757,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026772",-2.80631657285674,1.3551653745835,5.14904305888771,0.0232591877541157,0.188353393437289,2.51509483822669,"SP-PIB5PA",40.6666666666667,92.6666666666667,0,67.6666666666667,9566,1310,8256,0.0406666666666667,0.0112241602067183,0.0516539440203562
"SPU_026776",-0.0152028355117113,5.57780158152279,0.00142106162750721,0.969929291021593,0.0570391719230992,2.63882407291774,"SP-SNTB1",134.333333333333,1668,1547.66666666667,102.333333333333,79571,1623,77948,0.134333333333333,0.0213988813054857,0.0630519613883754
"SPU_026778",0.775894648023045,3.70162888563614,1.24030014191794,0.265413216999957,0.0451406831471867,4.63779061443328,"SP-PLSC",36.6666666666667,586.666666666667,41.6666666666667,110.666666666667,29019,1481,27538,0.0366666666666667,0.0213038952235699,0.0747242853927527
"SPU_026785",-0.312501524069603,7.59615867522099,1.87965628341921,0.170373218508652,0.514906689517431,2.37117248631954,"SP-HYPP_260",91.3333333333333,77,30.6666666666667,63.6666666666667,10269,3325,6944,0.0913333333333333,0.0110887096774194,0.0191478696741855
"SPU_026790",-0.339002463889925,5.64842120104959,0.73177365407266,0.392308881644182,-0.389366705164964,0.459749325514653,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026797",-0.203819719723665,6.92002874650514,0.47730319630895,0.489646403861289,-0.0311849818886023,7.00325907601758,"SP-VWDE",130.666666666667,1149,1037.33333333333,13.6666666666667,66778,3841,62937,0.130666666666667,0.0182563515896849,0.00355810118892649
"SPU_026798",-0.17062471783059,6.89377650017267,0.329213365848183,0.566122654286306,0.131346979128094,5.2830960396376,"SP-ADAM/TSL3",38.3333333333333,2811.33333333333,0,454.666666666667,198545,4257,194288,0.0383333333333333,0.0144699278047709,0.106804478897502
"SPU_026807",0.312263923917893,6.13799168093678,0.923208165061057,0.336634020467358,0.0106897227737137,2.18589194206022,"SP-H6PD",5.66666666666667,216,0,295.333333333333,13928,2754,11174,0.00566666666666667,0.0193305888670127,0.10723795691116
"SPU_026815",-0.978282776147899,4.74343156971862,2.99762957257338,0.0833864374067497,0.191388609940502,4.76337074390449,"SP-GAL3ST1_13",18,19.3333333333333,0,65,5325,1709,3616,0.018,0.00534660766961652,0.0380339379754242
"SPU_026820",0.132857191908756,4.48648221082993,0.0542849607750373,0.815768136650569,0.244756227484184,1.97626131411378,"SP-HYPP_2869",16.6666666666667,60,0,27,5419,1037,4382,0.0166666666666667,0.0136923779096303,0.0260366441658631
"SPU_026825",2.16657089247866,2.05787046684867,4.77537413669064,0.0288695726889375,-0.416830590990607,3.14264781063707,"SP-ABCB9A",99,164.666666666667,0,0,27199,1399,25800,0.099,0.00638242894056848,0
"SPU_026827",-0.632295654297857,1.15455509415841,0.157907133136852,0.69109072320888,-0.685792728199877,-0.378097855453801,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026833",-0.0794282979196601,8.57758992389543,0.141137984674626,0.70715231229528,-0.0298908101378677,2.09940346113728,"SP-GAA_2",40,137.666666666667,0,99.6666666666667,6105,1143,4962,0.04,0.0277441891710332,0.0871974336541266
"SPU_026836",-1.17988257096347,4.41754337910225,4.49826881519155,0.0339291867349177,0.227622252117235,3.75024903930445,"SP-HYPP_261",43.6666666666667,83.6666666666667,0,325,11724,5538,6186,0.0436666666666667,0.0135251643496066,0.0586854460093897
"SPU_026840",-0.0256736200354732,6.52308866501327,0.00579218884085364,0.939334423777795,-0.671023682271899,0.800287457100495,"SP-SMPD3L",0.666666666666667,1865,1795.33333333333,206.666666666667,146533,2498,144035,0.000666666666666667,0.0129482417467977,0.0827328529490259
"SPU_026843",1.33137822474123,4.90740393000068,5.31056516225143,0.0211964791351203,-0.429105219157025,0.213236535255917,"SP-ECHN43",60.6666666666667,442,289,45,7675,1156,6519,0.0606666666666667,0.0678018100935726,0.0389273356401384
"SPU_026844",-0.379399077838154,3.51409611951592,0.334123085672323,0.563241292831129,-0.0493561597077635,6.06976004818068,"SP-HYPP_1188",47.6666666666667,1433.33333333333,185.666666666667,235,57893,2833,55060,0.0476666666666667,0.026032207289018,0.0829509354041652
"SPU_026857",0.146217437786828,5.03872083809792,0.0865175036551822,0.768652012312539,-0.0158284576371137,3.01152448443999,"SP-SLCO4A1_10",59,229,0,121,13922,2059,11863,0.059,0.0193037174407823,0.0587663914521612
"SPU_026888",0.453498242465924,5.36484494017876,0.835469601063874,0.360695690045801,0.0166664905893382,2.97662725681927,"SP-AAMP",2.33333333333333,7.33333333333333,0,10,9928,1674,8254,0.00233333333333333,0.000888458121314918,0.00597371565113501
"SPU_026892",-0.184355290388593,4.78641542515431,0.119857349780591,0.729189256705541,-0.139997760065964,4.51253425908205,"SP-TUBGCP3",6,102,0,32,17994,2048,15946,0.006,0.00639658848614072,0.015625
"SPU_026896",0.0449940638032422,4.79083938889363,0.00782170624303902,0.929526644025859,-0.0300678955350245,1.93456578264301,"SP-HYPP_262",21.6666666666667,3476.33333333333,0,309.666666666667,15128,3081,12047,0.0216666666666667,0.288564234525885,0.100508492913556
"SPU_026897",-0.857174891318299,3.88644306783357,1.44902460925633,0.228684526693918,-0.0581494343755927,4.28768169815577,"SP-LSM12L",43.3333333333333,316.333333333333,0,0.666666666666667,9958,476,9482,0.0433333333333333,0.0333614567953315,0.00140056022408964
"SPU_026898",2.50297978723381,3.06821722164672,11.3983475376262,0.00073509465044954,-0.178811986743521,4.7001469696406,"SP-GLUTAMYL/TRNASYNTH",27,102,0,59,14395,1900,12495,0.027,0.00816326530612245,0.0310526315789474
"SPU_026916",0.589885531203266,3.63506332582926,0.529937523224913,0.466633127197682,-0.310447166961256,1.41982193849761,"SP-MAPK8IPL",2.33333333333333,68.3333333333333,0,49.6666666666667,12623,1241,11382,0.00233333333333333,0.00600363146488608,0.0400214880472737
"SPU_026918",-0.912847089569423,2.98590374429527,0.855311878530621,0.355053963315642,-0.195380197670986,3.53029525830652,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026920",0.750457012277438,5.09250051995,2.86353788952181,0.0906080127097249,0.0209331956822271,2.69362230996966,"SP-T1TNF",59.3333333333333,754.666666666667,0,40,44643,1569,43074,0.0593333333333333,0.0175202364922382,0.0254939451880178
