"geneid","ex_meth_logFC","ex_meth_logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_026573",0.368331649010067,6.58676460219746,"SP-KLKB1L",46.3333333333333,164.666666666667,0,78,25898,5592,20306,0.0463333333333333,0.00810926163038839,0.0139484978540773
"SPU_026584",0.404787929780458,6.89931782988598,"SP-HYPP_2855",128.333333333333,0,0,0,15638,1039,14599,0.128333333333333,0,0
"SPU_026602",0.134752874973298,7.19671625871062,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026603",-1.04700130486705,7.89895933043242,"SP-HYPP_2858",33.6666666666667,0,0,0,2920,1857,1063,0.0336666666666667,0,0
"SPU_026604",2.95592308417522,3.42750429439604,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026607",-0.867638058040576,7.05797171002696,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026616",-0.400094756168518,6.99373434848302,"SP-ATG16L1",73.3333333333333,360,20.3333333333333,206.333333333333,16755,1962,14793,0.0733333333333333,0.0243358345163253,0.105164797825348
"SPU_026617",-1.42649851492044,2.93934222140075,"SP-NAALAD2L",119,715.333333333333,248.333333333333,212,26448,2400,24048,0.119,0.0297460634286982,0.0883333333333333
"SPU_026623",0.0621886342317861,7.88549502445754,"SP-HYPP_258",23.3333333333333,0,0,408,20962,17948,3014,0.0233333333333333,0,0.0227323378649432
"SPU_026627",-0.32353767204583,5.5998919058545,"SP-MGLUR7",102.666666666667,1367.66666666667,1367.66666666667,112.333333333333,43044,4120,38924,0.102666666666667,0.0351368478744905,0.0272653721682848
"SPU_026629",-0.409530612635678,5.24014801999571,"SP-FIBULIN",76.3333333333333,65.6666666666667,0,41.3333333333333,21634,2511,19123,0.0763333333333333,0.0034339102999878,0.0164609053497942
"SPU_026634",0.946841995041303,6.7531546490858,"SP-CHMP2A",52,451.666666666667,18.6666666666667,158,5610,1351,4259,0.052,0.106049933474211,0.116950407105848
"SPU_026649",-0.00549531201947358,9.60146124159347,"SP-NOTCH1B",46.6666666666667,0,0,0,65660,19922,45738,0.0466666666666667,0,0
"SPU_026650",0.681161327608986,7.30759889233609,"SP-GSN_1",56.6666666666667,364,0,111.666666666667,16286,4060,12226,0.0566666666666667,0.029772615736954,0.027504105090312
"SPU_026651",0.0283446318585206,5.34295008621984,"SP-TNXB_1",2.66666666666667,246,3.66666666666667,88.3333333333333,11245,929,10316,0.00266666666666667,0.0238464521132222,0.0950843200574094
"SPU_026662",1.80150791354335,4.91661736843338,"SP-TMPRSS9L",5,218,0,46.6666666666667,165553,2063,163490,0.005,0.00133341488776072,0.0226207788010987
"SPU_026682",2.95102319706653,3.74070406579334,"SP-GABBR1_8",90.6666666666667,42,22,21.3333333333333,10203,748,9455,0.0906666666666667,0.0044420941300899,0.0285204991087344
"SPU_026686",-0.63172176807727,5.87855952465792,"SP-ECHNL_10",20.3333333333333,18.6666666666667,0,10.3333333333333,3666,964,2702,0.0203333333333333,0.00690846286701209,0.0107192254495159
"SPU_026696",-1.02028813447579,5.46146824149171,"SP-SLC7_2",163.333333333333,747.666666666667,0,55.3333333333333,25659,2061,23598,0.163333333333333,0.031683476000791,0.0268478085071972
"SPU_026703",-0.204541832199057,7.19601605809548,"SP-HYPP_2862",133.333333333333,0,0,0,1705,1705,0,0.133333333333333,0,0
"SPU_026707",0.354160854943803,7.17527960211226,"SP-GRM_1",154.333333333333,0,0,0,452,452,0,0.154333333333333,0,0
"SPU_026721",0.285084558019716,7.80877772152665,"SP-LNB/7TM/GPCRE",20.6666666666667,338.333333333333,0,36.6666666666667,48289,4481,43808,0.0206666666666667,0.00772309471633796,0.00818269731458752
"SPU_026724",-0.205993733172448,4.91295104820109,"SP-EIF2AK3PERK",129.333333333333,496.333333333333,0,522.666666666667,13820,3311,10509,0.129333333333333,0.0472293589621594,0.157857646229739
"SPU_026727",0.162231347208922,3.64125922280243,"SP-FAM55D_1",23,249,0,54.3333333333333,11739,1721,10018,0.023,0.0248552605310441,0.031570792175092
"SPU_026731",0.957240687146101,4.3238088268449,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026767",1.96970434873161,6.57374006696271,"SP-ABCG10",89.3333333333333,648.333333333333,399.666666666667,189,24431,1421,23010,0.0893333333333333,0.0281761552947994,0.133004926108374
"SPU_026790",-0.325002679069715,6.20129939519246,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026794",0.790625002196395,8.35245398237551,"SP-HYPP_1187",57.3333333333333,215.666666666667,4,76.3333333333333,11961,2071,9890,0.0573333333333333,0.0218065385911695,0.0368582005472397
"SPU_026795",-0.410606343084902,6.64081890968546,"SP-DFNA5L",85,211.666666666667,0,96.3333333333333,8162,1304,6858,0.085,0.0308641975308642,0.0738752556237219
"SPU_026797",-0.729985168064094,5.15923098209139,"SP-VWDE",130.666666666667,1149,1037.33333333333,13.6666666666667,66778,3841,62937,0.130666666666667,0.0182563515896849,0.00355810118892649
"SPU_026798",-0.229263195776716,7.10165239625337,"SP-ADAM/TSL3",38.3333333333333,2811.33333333333,0,454.666666666667,198545,4257,194288,0.0383333333333333,0.0144699278047709,0.106804478897502
"SPU_026800",-3.74716855428886,4.49479788540624,"SP-AMY_9",46.6666666666667,281.333333333333,0,193,18887,2650,16237,0.0466666666666667,0.0173266818583072,0.0728301886792453
"SPU_026801",0.0570433655356695,5.7449050734706,"SP-AMY_6",31.3333333333333,37.6666666666667,0,137.666666666667,5585,1478,4107,0.0313333333333333,0.00917133349565782,0.0931438881371222
"SPU_026802",0.192321611026504,5.34280471589986,"SP-HYPP_3121",2,0,0,0,2459,2459,0,0.002,0,0
"SPU_026807",-0.0481007760977664,7.14770591604516,"SP-H6PD",5.66666666666667,216,0,295.333333333333,13928,2754,11174,0.00566666666666667,0.0193305888670127,0.10723795691116
"SPU_026815",-0.717908588544112,5.73140482792383,"SP-GAL3ST1_13",18,19.3333333333333,0,65,5325,1709,3616,0.018,0.00534660766961652,0.0380339379754242
"SPU_026820",-1.53165258176353,5.53950186657851,"SP-HYPP_2869",16.6666666666667,60,0,27,5419,1037,4382,0.0166666666666667,0.0136923779096303,0.0260366441658631
"SPU_026830",-2.66698740205638,6.7925502109609,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026834",-2.72218381280478,3.64436688104273,"SP-FUCA2_1",111.666666666667,255.666666666667,0,121.666666666667,8750,3316,5434,0.111666666666667,0.0470494417862839,0.0366907921190189
"SPU_026840",1.05596330519696,3.14518933846845,"SP-SMPD3L",0.666666666666667,1865,1795.33333333333,206.666666666667,146533,2498,144035,0.000666666666666667,0.0129482417467977,0.0827328529490259
"SPU_026843",1.80720708300816,6.2364573376329,"SP-ECHN43",60.6666666666667,442,289,45,7675,1156,6519,0.0606666666666667,0.0678018100935726,0.0389273356401384
"SPU_026850",1.15467638562648,7.98028048091038,"SP-SLC16A6L_11",90.6666666666667,384.666666666667,204,145.666666666667,12771,1662,11109,0.0906666666666667,0.0346265790500195,0.087645407139992
"SPU_026857",0.285528408350419,4.31156048676142,"SP-SLCO4A1_10",59,229,0,121,13922,2059,11863,0.059,0.0193037174407823,0.0587663914521612
"SPU_026873",-0.0517037711950932,7.18606040522635,"SP-LUCF_5",3.33333333333333,88.6666666666667,88.6666666666667,21.6666666666667,67432,653,66779,0.00333333333333333,0.00132776271981711,0.0331801939765186
"SPU_026876",0.0988377530142681,6.06599307896507,"SP-CHRNA7_8",41.6666666666667,1420.33333333333,220,178.333333333333,47110,1485,45625,0.0416666666666667,0.0311305936073059,0.120089786756453
"SPU_026877",-0.918273422755557,7.54212641869868,"SP-IRF4",67,738.333333333333,0,312.666666666667,15185,2135,13050,0.067,0.0565772669220945,0.146448087431694
"SPU_026891",-3.11365051073559,3.7449224142028,"SP-HYPP_2872",20.6666666666667,323.666666666667,16.3333333333333,96,20577,910,19667,0.0206666666666667,0.0164573481805393,0.105494505494505
"SPU_026896",-0.0298972101566104,7.24984937129765,"SP-HYPP_262",21.6666666666667,3476.33333333333,0,309.666666666667,15128,3081,12047,0.0216666666666667,0.288564234525885,0.100508492913556
"SPU_026904",0.426059034834282,6.00377170798454,"SP-NPR1_2",126,502,0,347,19195,2848,16347,0.126,0.030708998593014,0.121839887640449
"SPU_026907",-1.37839928176032,3.11954852291075,"SP-TJP1",60.3333333333333,1045.33333333333,35,315.666666666667,37229,7466,29763,0.0603333333333333,0.0351219075138035,0.042280560764354
"SPU_026908",0.266751687150134,7.50884384854491,"SP-HYPP_2876",56,0,0,0,3263,1168,2095,0.056,0,0
"SPU_026909",-0.452427175458415,7.15437663290226,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026910",0.613762796907492,6.06958177172995,"SP-ACEL",61.6666666666667,0,0,0,10235,1873,8362,0.0616666666666667,0,0
"SPU_026913",-2.34280068931144,5.41253975835011,"SP-SLC28A1",49.6666666666667,55.6666666666667,0,31,7049,1012,6037,0.0496666666666667,0.00922091546573905,0.0306324110671937
"SPU_026914",2.12494550353364,4.6677803892288,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026915",-0.333559516584425,8.0629532471328,"SP-HMCN1L_3",46.3333333333333,79.6666666666667,0.666666666666667,79,6832,1039,5793,0.0463333333333333,0.0137522297025145,0.0760346487006737
"SPU_026916",0.648688707276842,5.58292746292388,"SP-MAPK8IPL",2.33333333333333,68.3333333333333,0,49.6666666666667,12623,1241,11382,0.00233333333333333,0.00600363146488608,0.0400214880472737
"SPU_026918",-0.953402702926767,4.92987430941476,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026926",-0.342853013700315,6.69511964752468,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026927",-0.491844137205986,6.92231390813167,"SP-HYPP_1192",35,48,48,277.666666666667,6512,1990,4522,0.035,0.0106147722246793,0.139530988274707
"SPU_026928",1.21132063377646,4.77656055043545,"SP-DCI",74.3333333333333,206.666666666667,0,88,8534,1331,7203,0.0743333333333333,0.0286917488083669,0.0661157024793388
"SPU_026941",-0.8415371665041,6.28551172595846,"SP-TMPRSS8L",41.6666666666667,124,4.33333333333333,100,5921,1038,4883,0.0416666666666667,0.0253942248617653,0.0963391136801541
"SPU_026942",0.290995828840859,7.22588746482216,"SP-SVEP1L_8",22.3333333333333,415,0,27.6666666666667,30644,2133,28511,0.0223333333333333,0.0145557854863035,0.0129707766838569
"SPU_026945",-1.08585060917575,3.64091173304431,"SP-PLCL2",41,865.333333333333,17,244.666666666667,33366,3058,30308,0.041,0.0285513175839162,0.0800087202964901
"SPU_026948",0.206030071338376,4.70718619844989,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026949",0.437182185644574,6.25931177637872,"SP-TF",35.3333333333333,540.333333333333,4.33333333333333,106.666666666667,82311,4567,77744,0.0353333333333333,0.00695016121286959,0.0233559594190205
"SPU_026950",-3.07194413794655,5.57663808208893,"SP-KLHL24",119,1468.33333333333,0,486.666666666667,9657,1865,7792,0.119,0.188441136208077,0.2609472743521
"SPU_026951",-2.74544685138997,3.95675041765575,"SP-HYPP_2877",61.3333333333333,0,0,25,3362,921,2441,0.0613333333333333,0,0.0271444082519001
"SPU_026958",0.213821352563956,8.03198283997447,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026968",0.9337239627144,3.51800959710178,"SP-KIAA1598L",58,355.333333333333,0,236.333333333333,11686,1774,9912,0.058,0.0358488027979553,0.133220593761744
"SPU_026970",-0.0921915231858185,4.58049638863496,"SP-NOP14",26.3333333333333,8.33333333333333,0,0,38350,1564,36786,0.0263333333333333,0.000226535457329781,0
"SPU_026976",0.899305427750603,4.11178060711562,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026992",-0.831253310508322,7.15716981682972,"SP-RALGPS1L",99.3333333333333,0,0,37,3212,2935,277,0.0993333333333333,0,0.0126064735945486
"SPU_027000",0.97842355138182,6.70016833338888,NA,0,0,0,0,0,0,0,0,0,0
"SPU_027001",1.16220288140716,6.01280757689546,"SP-USP4",1.66666666666667,1747.66666666667,0,496.333333333333,60284,4511,55773,0.00166666666666667,0.0313353534266879,0.110027340574891
"SPU_027004",-0.0776474466990821,4.65926118186648,"SP-SFRS2_1",65,0,0,0,5553,3548,2005,0.065,0,0
"SPU_027005",-0.0902047144242015,7.34492139251832,"SP-HYPP_1195",41.6666666666667,378,0,189.333333333333,31805,2945,28860,0.0416666666666667,0.0130977130977131,0.0642897566496887
"SPU_027006",-1.2084921379503,5.8534936992279,"SP-NOTCHL",87.6666666666667,1092.66666666667,90.3333333333333,507.333333333333,22663,3980,18683,0.0876666666666667,0.0584845403129405,0.127470686767169
"SPU_027010",1.96918391221484,4.86665600153728,"SP-DHDH_3",28.3333333333333,63,0,52.6666666666667,5646,1109,4537,0.0283333333333333,0.0138858276394093,0.0474902314397355
"SPU_027011",2.14684370124762,4.41295114353075,"SP-HYPP_2879",30,226.666666666667,0,11.3333333333333,23217,1153,22064,0.03,0.0102731447909113,0.00982943047123446
"SPU_027021",0.0172155280702063,5.66481940319682,"SP-HYPP_2880",77,137.666666666667,0,87.3333333333333,3850,2769,1081,0.077,0.127351218008017,0.0315396653424822
"SPU_027025",2.11879665550653,5.51172037903758,"SP-ZNFX1-17",66.6666666666667,386.666666666667,0,0,87477,6887,80590,0.0666666666666667,0.00479794846341564,0
"SPU_027063",-1.71220347660999,5.0582472876381,NA,0,0,0,0,0,0,0,0,0,0
"SPU_027074",0.557216739575793,4.56960587203615,"SP-HYPP_1196",3.33333333333333,420.666666666667,22.3333333333333,58.6666666666667,11823,2092,9731,0.00333333333333333,0.0432295413284006,0.0280433397068196
"SPU_027076",-3.13126041914369,5.57297998574661,NA,0,0,0,0,0,0,0,0,0,0
"SPU_027089",-0.0408099139685894,7.08940442972319,"SP-LMF2",31.3333333333333,0,0,0,12167,1901,10266,0.0313333333333333,0,0
"SPU_027091",2.06035526919211,6.09538422329727,"SP-GHDC_1",127.333333333333,0,0,0,2085,1221,864,0.127333333333333,0,0
"SPU_027096",0.0106343940967279,6.91032793513057,"SP-SR/GPCR",107.333333333333,451.333333333333,0,84,13258,2891,10367,0.107333333333333,0.0435355776341597,0.0290556900726392
"SPU_027097",0.468007451895558,4.09517888488163,"SP-RXFP1_5",5.66666666666667,228,0,222,13970,1755,12215,0.00566666666666667,0.0186655751125665,0.126495726495726
"SPU_027112",2.46783922412277,6.48367597646139,"SP-MAOAL_1",21,305,0,32,9471,946,8525,0.021,0.0357771260997067,0.0338266384778013
"SPU_027113",-0.407979708726368,2.74297860435234,NA,0,0,0,0,0,0,0,0,0,0
"SPU_027116",0.0435728625130763,6.97594034959966,"SP-NEURMDNBR",103,510.333333333333,510.333333333333,1.66666666666667,17231,973,16258,0.103,0.031389674826752,0.00171291538198013
"SPU_027118",-1.87797175149317,5.31081003964054,"SP-VWD/VWCP",1.33333333333333,1020,0,919.333333333333,10819,2698,8121,0.00133333333333333,0.125600295530107,0.340746231776625
"SPU_027122",0.107983997191645,8.2814684093833,"SP-HYPP_1198",66.6666666666667,198.333333333333,44,118.333333333333,14641,2310,12331,0.0666666666666667,0.0160841240234639,0.0512265512265512
"SPU_027129",-0.0674580732494283,6.05554782705279,"SP-TMEM86AL",35,477,281.666666666667,106,2040,1051,989,0.035,0.482305358948433,0.100856327307326
"SPU_027145",-3.18006018339526,3.47464778280999,"SP-EPH",87.3333333333333,1409.33333333333,180,386.333333333333,44602,2169,42433,0.0873333333333333,0.0332131438581607,0.178115875211311
"SPU_027147",0.606896403980915,6.00379629068119,"SP-RIZ",128.333333333333,164.666666666667,4.33333333333333,693.333333333333,10640,5207,5433,0.128333333333333,0.0303086078900546,0.133154087446386
"SPU_027177",0.208329708050691,5.41531030236185,"SP-HRH2L_9",100.333333333333,0,0,0,1311,1311,0,0.100333333333333,0,0
"SPU_027178",0.233356383029527,5.10410252688918,"SP-WAP/WAP_2",6.33333333333333,17,5.66666666666667,6,7897,1803,6094,0.00633333333333333,0.00278962914341976,0.00332778702163062
"SPU_027179",-1.47877702218533,4.19915252681509,"SP-SLCO4C1_1",41.6666666666667,284.666666666667,0,111.666666666667,4546,1315,3231,0.0416666666666667,0.0881048179098318,0.0849176172370089
"SPU_027189",-0.384722215681724,6.12519654011206,"SP-HYPP_2893",0.333333333333333,168.666666666667,0,79,7419,930,6489,0.000333333333333333,0.0259927056043561,0.0849462365591398
"SPU_027207",3.06997037640202,3.69626826599445,"SP-NLR190",2,828,199.666666666667,94,6529,1752,4777,0.002,0.173330542181285,0.0536529680365297
"SPU_027212",0.788186706178767,7.08725332695403,"SP-NPFFR1L",91.3333333333333,1294.66666666667,1294.66666666667,0,23204,1615,21589,0.0913333333333333,0.059968811277348,0
"SPU_027213",-0.310295335311004,7.63299734107526,NA,0,0,0,0,0,0,0,0,0,0
"SPU_027234",-0.413593361631082,8.71316248542477,NA,0,0,0,0,0,0,0,0,0,0
"SPU_027235",0.187767830995348,6.82788290254468,"SP-BLIMP1",104.333333333333,143,104,284,9804,2260,7544,0.104333333333333,0.0189554612937434,0.125663716814159
"SPU_027240",-0.453984218146782,6.53962771428805,"SP-CYB5",119.333333333333,267.666666666667,0,24,9484,1932,7552,0.119333333333333,0.0354431497175141,0.0124223602484472
"SPU_027250",-0.244490693647291,5.64687827469736,NA,0,0,0,0,0,0,0,0,0,0
"SPU_027278",-0.83605362109955,7.90529121225304,"SP-MOS",124,0,0,0,1256,1256,0,0.124,0,0
"SPU_027279",-0.0132151471729632,4.86904329582729,"SP-CC2D1A",56,351,0,170,19574,2374,17200,0.056,0.020406976744186,0.071609098567818
"SPU_027283",-0.838800221881494,5.99942146468465,"SP-OXCH_3",57.3333333333333,2687.66666666667,0,115.333333333333,47459,1150,46309,0.0573333333333333,0.0580376744621276,0.100289855072464
"SPU_027288",0.132003362546097,5.21363447579754,"SP-SRCR219",72,370.666666666667,0,419.333333333333,28511,5493,23018,0.072,0.0161033394155299,0.0763395837126039
"SPU_027294",-0.0213543560419642,4.15590487676912,NA,0,0,0,0,0,0,0,0,0,0
"SPU_027300",0.0857613996386867,6.14814752509273,"SP-NLR170",2.66666666666667,2.33333333333333,0,2.33333333333333,5763,2087,3676,0.00266666666666667,0.00063474791439971,0.00111803226321674
"SPU_027305",0.433746962507119,6.82913617438651,"SP-MYO18A_3",118,651.333333333333,651.333333333333,0,18309,1699,16610,0.118,0.0392133253060405,0
"SPU_027315",0.534043292012109,6.50241913062608,NA,0,0,0,0,0,0,0,0,0,0
"SPU_027320",-1.04108783559916,6.37158768663043,"SP-ILVBL_1",37,212.666666666667,31.6666666666667,19,20256,1695,18561,0.037,0.0114577159994972,0.0112094395280236
"SPU_027326",2.09595550340266,4.10330502172912,"SP-DNAH9",4,1156.33333333333,0,1049,32587,7080,25507,0.004,0.0453339606121195,0.14816384180791
"SPU_027330",0.522219786365165,7.85765039493868,"SP-BAHCC1",97.6666666666667,1053.66666666667,104,1044.66666666667,24468,9901,14567,0.0976666666666667,0.0723324409052424,0.105511227822106
"SPU_027336",-0.0163464182281064,7.44335011607167,"SP-RAS/DVA",343.666666666667,27,27,87.3333333333333,656,656,0,0.343666666666667,0,0.133130081300813
"SPU_027343",0.309287294730224,7.17465511306513,"SP-ITIH_6",101.666666666667,883,0,386,17203,3217,13986,0.101666666666667,0.0631345631345631,0.119987566055331
"SPU_027347",-0.0386050978061512,4.20973677268536,"SP-FIBCD1_3",74.3333333333333,0,0,0,3476,1206,2270,0.0743333333333333,0,0
"SPU_027350",-0.129381742117005,5.48286742604371,NA,0,0,0,0,0,0,0,0,0,0
"SPU_027354",0.452351759012899,4.46306785271352,"SP-HYPP_1200",60.6666666666667,60.3333333333333,60.3333333333333,473,8991,3205,5786,0.0606666666666667,0.0104274686023735,0.147581903276131
"SPU_027356",-2.28577487498253,4.21809031725971,"SP-CADHERIN_9",76.6666666666667,924,0,29.6666666666667,79595,11253,68342,0.0766666666666667,0.0135202364578151,0.00263633401463314
"SPU_027357",-0.923864068957528,4.86158074121422,"SP-CWF19L2",102,221,23.6666666666667,112.666666666667,14838,3129,11709,0.102,0.0188743701426253,0.0360072440609353
"SPU_027363",0.0694618053346859,7.18147230409189,"SP-ST6L",82.6666666666667,1882.33333333333,32.6666666666667,369.666666666667,27016,2094,24922,0.0826666666666667,0.0755289837626729,0.176536134988857
"SPU_027365",-0.135080962472388,6.89582022438637,"SP-ENDRVT117",361,0,0,0,1334,1334,0,0.361,0,0
"SPU_027369",1.16315073296404,5.42526027392675,NA,0,0,0,0,0,0,0,0,0,0
"SPU_027371",-0.201704960949805,6.57997011161994,"SP-VLGR1",50.3333333333333,1155.66666666667,0,1460,76306,20450,55856,0.0503333333333333,0.0206901078964958,0.0713936430317848
"SPU_027372",-0.42577280178568,5.99555392535355,NA,0,0,0,0,0,0,0,0,0,0
"SPU_027377",0.141013115505174,6.13450384790287,NA,0,0,0,0,0,0,0,0,0,0
"SPU_027379",0.623521338675831,5.84961017314016,"SP-SRCR220",72.3333333333333,279,242.333333333333,131.666666666667,7618,1966,5652,0.0723333333333333,0.0493630573248408,0.0669718548660563
"SPU_027382",-2.14663665091174,5.85600976095888,"SP-ALOX5_2",107,147,59.3333333333333,57.6666666666667,11043,2106,8937,0.107,0.0164484726418261,0.0273820829376385
"SPU_027387",1.3147450794595,5.13931594105765,"SP-CAMSAP1L",64.3333333333333,729.666666666667,0,68,45781,6989,38792,0.0643333333333333,0.0188097202172269,0.00972957504650165
"SPU_027396",0.399353243174286,5.39039555688369,"SP-ECHNL_11",9.33333333333333,581.666666666667,0,97.6666666666667,15785,1235,14550,0.00933333333333333,0.0399770904925544,0.0790823211875843
"SPU_027400",-0.0272719607761616,7.72457610967417,"SP-PH4_1",62.6666666666667,389.666666666667,228.333333333333,280.666666666667,16118,1980,14138,0.0626666666666667,0.0275616541707927,0.141750841750842
"SPU_027403",0.0925319602558845,6.56829222888366,"SP-HYPP_267",23.6666666666667,60.3333333333333,0,273.666666666667,7398,4320,3078,0.0236666666666667,0.0196014728178471,0.0633487654320988
"SPU_027405",-0.890757162004256,5.20640322471471,"SP-MACPFD.4",35.6666666666667,0,0,0,9988,1658,8330,0.0356666666666667,0,0
"SPU_027408",-0.162668741946375,5.64616866998058,"SP-EXOSC10",32.6666666666667,39.6666666666667,0,19.3333333333333,9794,1238,8556,0.0326666666666667,0.00463612279881565,0.0156165858912224
"SPU_027423",-0.0754023755482423,6.61661812963465,"SP-MEKK1_1",67.6666666666667,42,42,0,20069,3778,16291,0.0676666666666667,0.00257811061322202,0
"SPU_027424",0.367534489213802,8.1367799494633,"SP-B3GALNT1",97.3333333333333,0,0,0,1986,1828,158,0.0973333333333333,0,0
"SPU_027426",-2.41601457588279,5.07366834013333,"SP-TBL2",53,895.666666666667,268.666666666667,142.666666666667,11556,1219,10337,0.053,0.0866466737609235,0.117035821711786
"SPU_027434",1.3359503294483,5.47395018962962,"SP-CHRNA10",37.3333333333333,1574,1053.33333333333,160,53749,3452,50297,0.0373333333333333,0.0312941129689644,0.0463499420625724
"SPU_027437",-0.222541879425467,7.3136841449326,"SP-B3GNT2L",92,469.333333333333,231.333333333333,153,3547,3434,113,0.092,4.15339233038348,0.0445544554455446
"SPU_027478",0.562559780783618,8.96971627540334,"SP-PPPL_285",14.3333333333333,0,0,0,1391,1391,0,0.0143333333333333,0,0
"SPU_027486",0.586882253198065,5.00870264773012,"SP-APN5A",89,37.3333333333333,0,7.33333333333333,23666,2856,20810,0.089,0.00179400929040525,0.00256769374416433
"SPU_027491",0.100805477323071,3.94118080343388,"SP-Z133_1",78.3333333333333,19,0,38.6666666666667,2198,1561,637,0.0783333333333333,0.0298273155416013,0.02477044629511
"SPU_027498",0.0708257147509415,7.29239091885345,"SP-GALNAC4S6ST",63,835.666666666667,340.333333333333,182,9884,1118,8766,0.063,0.0953304433797247,0.162790697674419
"SPU_027502",0.970781409543564,6.20547692924225,"SP-SLC22A13_1",19.3333333333333,562.333333333333,0,144,28825,1222,27603,0.0193333333333333,0.0203721817676823,0.117839607201309
"SPU_027504",-0.864105367772432,5.38177488343623,"SP-HYPP_2907",39.3333333333333,919.333333333333,0,298,2832,937,1895,0.0393333333333333,0.485136323658751,0.31803628601921
"SPU_027506",-0.239334946447969,6.25132914925441,"SP-PNLIPRPL",2,82.3333333333333,0,5.33333333333333,7334,1034,6300,0.002,0.0130687830687831,0.00515796260477112
"SPU_027508",-0.00374696283473376,5.00873496735296,NA,0,0,0,0,0,0,0,0,0,0
"SPU_027510",0.829747162748289,7.81652982302171,"SP-NPR1_3",67.3333333333333,570.666666666667,149.333333333333,432,11515,2380,9135,0.0673333333333333,0.0624703521255245,0.181512605042017
"SPU_027513",0.797598380865494,6.43469342260292,"SP-NLR47",4.33333333333333,0,0,0,9754,3184,6570,0.00433333333333333,0,0
"SPU_027518",-0.164957863239212,7.82595765926348,NA,0,0,0,0,0,0,0,0,0,0
"SPU_027523",-1.75705219067896,4.26088347212318,"SP-MCL1",47.6666666666667,498.666666666667,0,779.333333333333,65318,15523,49795,0.0476666666666667,0.0100143923419353,0.0502050720436342
"SPU_027535",0.0103205460696678,6.03358816088577,"SP-LY/ZP",24.6666666666667,733.333333333333,22,259.333333333333,18931,1857,17074,0.0246666666666667,0.0429502947952052,0.139651768084724
"SPU_027536",0.806550622021728,5.97323968398208,"SP-HERC4L_4",40.6666666666667,870.333333333333,73.3333333333333,166.666666666667,13295,1687,11608,0.0406666666666667,0.0749770273374684,0.0987947046038332
"SPU_027544",-0.533498121105136,7.13548181122599,"SP-HYPP_269",123.333333333333,1812.33333333333,898.333333333333,376.666666666667,39418,4263,35155,0.123333333333333,0.0515526477978476,0.0883571819532411
"SPU_027545",0.252168843319496,6.1384838310956,"SP-HAO1_14",42.6666666666667,38.6666666666667,0,30.6666666666667,5151,1261,3890,0.0426666666666667,0.00994001713796058,0.0243193232883955
"SPU_027546",-0.0978365301662359,5.52436512251721,"SP-HYPP_270",74.3333333333333,468,57,58.6666666666667,24852,3899,20953,0.0743333333333333,0.0223357037178447,0.0150465931435411
"SPU_027554",0.258064135790302,4.48695463941281,"SP-HYPP_2909",48.3333333333333,1026.66666666667,102.666666666667,251.333333333333,20523,1490,19033,0.0483333333333333,0.0539414000245188,0.168680089485459
"SPU_027555",1.64837143182006,4.7592256393183,NA,0,0,0,0,0,0,0,0,0,0
"SPU_027556",-0.478772134523242,7.43961791095957,"SP-KLKB",106,1885.33333333333,1847.33333333333,48.3333333333333,5458,1276,4182,0.106,0.450820978798023,0.0378787878787879
"SPU_027557",-0.46475699422492,3.96957497113964,NA,0,0,0,0,0,0,0,0,0,0
"SPU_027561",0.267566214075887,7.21843173860294,"SP-ISYNA1",12,200.666666666667,0,85,19967,1844,18123,0.012,0.0110724861593923,0.0460954446854664
"SPU_027565",-1.10736449802936,5.032255865507,"SP-CPBL",10,102,0,48.3333333333333,14302,1005,13297,0.01,0.00767090321125066,0.0480928689883914
"SPU_027566",-1.93707365852583,3.01969154190543,"SP-R/PTP/DI",14.6666666666667,800.333333333333,114.333333333333,98,22843,1170,21673,0.0146666666666667,0.0369276672972516,0.0837606837606838
"SPU_027572",-0.472436504794063,7.03309998447891,NA,0,0,0,0,0,0,0,0,0,0
"SPU_027584",4.59383071417441,4.51414729074235,"SP-SURREAL/GPCR93",94.3333333333333,0,0,0,1097,1097,0,0.0943333333333333,0,0
"SPU_027588",-0.0950840412434206,4.92650149785379,"SP-FBS_4",20,78.6666666666667,0,14,11177,1274,9903,0.02,0.00794372075801946,0.010989010989011
"SPU_027600",0.0929448097024502,4.43001216084198,"SP-RAG1L",125.333333333333,37,0,343.333333333333,5059,2405,2654,0.125333333333333,0.0139412207987943,0.142758142758143
