"geneid","mRNA_var","splice","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_026177",1,FALSE,"SP-INTS6",63.6666666666667,1193,0,152.333333333333,9678,1768,7910,0.0636666666666667,0.150821744627054,0.0861613876319759
"SPU_026180",1,FALSE,"SP-TCTN2",34.3333333333333,321.666666666667,0,407.666666666667,29054,5083,23971,0.0343333333333333,0.0134189923935867,0.0802019804577349
"SPU_026182",1,FALSE,"SP-ST8SIA9L",1.66666666666667,915.666666666667,0,47.6666666666667,31361,1511,29850,0.00166666666666667,0.0306756002233389,0.0315464372380322
"SPU_026183",2,TRUE,"SP-SLC8A3",71.3333333333333,626.666666666667,0,115.666666666667,12933,4417,8516,0.0713333333333333,0.0735869735400031,0.0261867028903479
"SPU_026188",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026190",1,FALSE,"SP-GBAS",61.6666666666667,381.333333333333,0,172.666666666667,20593,1484,19109,0.0616666666666667,0.0199556927800164,0.116352201257862
"SPU_026192",1,FALSE,"SP-AMINOTRANSFERASE",39.6666666666667,947,14.3333333333333,102.666666666667,28580,2414,26166,0.0396666666666667,0.0361920048918444,0.0425296879315106
"SPU_026194",1,FALSE,"SP-HYPP_1171",85.6666666666667,378,44.6666666666667,207.666666666667,9472,1989,7483,0.0856666666666667,0.0505144995322732,0.10440757499581
"SPU_026196",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026197",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026201",1,FALSE,"SP-FAM109A",165,0,0,0,1379,1379,0,0.165,0,0
"SPU_026203",1,FALSE,"SP-RPESP",66,1709,1696.66666666667,33.6666666666667,55434,3026,52408,0.066,0.0326095252633186,0.0111257986340604
"SPU_026211",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026213",1,FALSE,"SP-HYPP_1172",0.666666666666667,510,459.666666666667,92.3333333333333,10053,2194,7859,0.000666666666666667,0.0648937523857997,0.0420844728046187
"SPU_026215",1,FALSE,"SP-WWC1",4,806.666666666667,270.666666666667,407,18437,4010,14427,0.004,0.0559136803678288,0.101496259351621
"SPU_026216",1,FALSE,"SP-TNFRSF_CL2",73.6666666666667,257.333333333333,0,124.333333333333,6300,3163,3137,0.0736666666666667,0.0820316650727872,0.039308673200548
"SPU_026217",1,FALSE,"SP-POLYDL",50,1080.66666666667,0,270.666666666667,25615,5714,19901,0.05,0.054302128871246,0.0473690351184226
"SPU_026218",1,FALSE,"SP-HYPP_2828",90.3333333333333,484.333333333333,0,428.333333333333,19121,1038,18083,0.0903333333333333,0.0267839038507622,0.412652536929994
"SPU_026219",3,TRUE,"SP-CENTD",92.6666666666667,1297,0,188.333333333333,15377,2463,12914,0.0926666666666667,0.100433637912343,0.0764650155636757
"SPU_026221",1,FALSE,"SP-SLC5A9",108,760.666666666667,0,411,19239,1948,17291,0.108,0.0439920575251094,0.210985626283368
"SPU_026223",1,FALSE,"SP-REELERL_6",82.3333333333333,122,122,54.3333333333333,5318,466,4852,0.0823333333333333,0.0251442704039571,0.116595135908441
"SPU_026225",1,FALSE,"SP-CYP3L4",45.6666666666667,441.666666666667,126.666666666667,179.333333333333,7581,1532,6049,0.0456666666666667,0.0730148233867857,0.117058311575283
"SPU_026229",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026230",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026236",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026238",1,FALSE,"SP-PIGW",9.66666666666667,3.33333333333333,0,20,5996,1424,4572,0.00966666666666667,0.000729075532225139,0.0140449438202247
"SPU_026239",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026240",1,FALSE,"SP-NAGPA",87.6666666666667,72.6666666666667,0,71,5376,1274,4102,0.0876666666666667,0.017714935803673,0.0557299843014129
"SPU_026241",1,FALSE,"SP-SRCR212",85.3333333333333,581.666666666667,287,291.666666666667,12447,1138,11309,0.0853333333333333,0.0514339611518849,0.256297598125366
"SPU_026244",1,FALSE,"SP-WDR69",56.6666666666667,749,115.333333333333,226.666666666667,19002,1252,17750,0.0566666666666667,0.0421971830985916,0.181043663471778
"SPU_026254",1,FALSE,"SP-HYPP_2830",114,0,0,64.6666666666667,938,938,0,0.114,0,0.0689410092395167
"SPU_026256",1,FALSE,"SP-WASF2_1",79,418,286.666666666667,228,23490,4739,18751,0.079,0.0222921444189643,0.0481114159105296
"SPU_026261",1,FALSE,"SP-AMY_5",40,38,0,153.333333333333,4334,1481,2853,0.04,0.0133193130038556,0.103533648435742
"SPU_026265",1,FALSE,"SP-HYPP_2831",15,0,0,0,1001,1001,0,0.015,0,0
"SPU_026267",1,FALSE,"SP-PPPL_148",41,0,0,0,4681,4681,0,0.041,0,0
"SPU_026269",2,TRUE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026270",1,FALSE,"SP-UBE2J2",2.66666666666667,30.6666666666667,30.6666666666667,5,7199,506,6693,0.00266666666666667,0.00458190148911798,0.00988142292490119
"SPU_026271",1,FALSE,"SP-B3GALT6_1",8,59.6666666666667,45.6666666666667,12,15999,1968,14031,0.008,0.00425248853728648,0.00609756097560976
"SPU_026275",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026277",1,FALSE,"SP-WNT5",7.33333333333333,570,8.66666666666667,18,30170,4226,25944,0.00733333333333333,0.0219703977798335,0.00425934690014198
"SPU_026287",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026291",2,TRUE,"SP-GCLC",65.3333333333333,458.333333333333,0,225.666666666667,20013,4154,15859,0.0653333333333333,0.0289005191584169,0.0543251484512919
"SPU_026297",1,FALSE,"SP-VPS39",103.333333333333,715,0,365.666666666667,21187,2476,18711,0.103333333333333,0.0382128159905938,0.147684437264405
"SPU_026301",1,FALSE,"SP-GPBP1L",33.3333333333333,329.333333333333,0,109.666666666667,6763,1513,5250,0.0333333333333333,0.0627301587301587,0.0724829257545715
"SPU_026306",2,TRUE,"SP-TTRSPN_21",30,565,147.666666666667,50,19731,2694,17037,0.03,0.0331631155719904,0.0185597624350408
"SPU_026307",1,FALSE,"SP-FN3/IGF_23",2,445.666666666667,287,243.666666666667,12200,3186,9014,0.002,0.049441609348421,0.0764804352374974
"SPU_026310",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026318",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026319",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026322",1,FALSE,"SP-LAMG1F_1",79.3333333333333,765.666666666667,0,223.333333333333,7332,1248,6084,0.0793333333333333,0.125849222003068,0.178952991452991
"SPU_026324",1,FALSE,"SP-HYPP_2835",38.6666666666667,529.333333333333,0,81.6666666666667,27267,2790,24477,0.0386666666666667,0.0216257438956299,0.0292712066905615
"SPU_026324",1,FALSE,"SP-HYPP_2835",38.6666666666667,529.333333333333,0,81.6666666666667,27267,2790,24477,0.0386666666666667,0.0216257438956299,0.0292712066905615
"SPU_026325",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026329",1,FALSE,"SP-MGST1",93.3333333333333,0,0,0,2156,450,1706,0.0933333333333333,0,0
"SPU_026330",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026332",1,FALSE,"SP-PRPF38B",43.3333333333333,530.666666666667,0,114.333333333333,29302,3746,25556,0.0433333333333333,0.0207648562633693,0.0305214450969923
"SPU_026339",1,FALSE,"SP-TFIIH_P44L_1",9.66666666666667,41.3333333333333,0,0,16111,842,15269,0.00966666666666667,0.00270700984565678,0
"SPU_026342",1,FALSE,"SP-DNHD1L_2",19,59.3333333333333,0,43.3333333333333,49515,6682,42833,0.019,0.00138522478774154,0.00648508430609598
"SPU_026344",1,FALSE,"SP-HYPP_1174",15.6666666666667,152.666666666667,0,16.3333333333333,2636,2636,0,0.0156666666666667,0,0.0061962569549823
"SPU_026348",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026354",1,FALSE,"SP-HYPP_1175",69,1677.33333333333,203,390.666666666667,28012,2439,25573,0.069,0.0655900102973188,0.160174935082684
"SPU_026356",1,FALSE,"SP-ANKRD12",1.66666666666667,159,0,498.666666666667,10809,3646,7163,0.00166666666666667,0.0221974033226302,0.136770890473578
"SPU_026362",2,TRUE,"SP-SH2D5",168.333333333333,888,254,470.333333333333,21827,3582,18245,0.168333333333333,0.0486708687311592,0.131304671505677
"SPU_026365",2,TRUE,"SP-SRI",91.3333333333333,356.333333333333,75.3333333333333,68.6666666666667,5170,1466,3704,0.0913333333333333,0.0962023038156947,0.0468394724874943
"SPU_026369",1,FALSE,"SP-OPRK1L_9",49,0,0,0,1127,1127,0,0.049,0,0
"SPU_026370",1,FALSE,"SP-TAAR7EL_5",121,0,0,0,1121,1121,0,0.121,0,0
"SPU_026374",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026376",1,FALSE,"SP-CTRHLR",42.6666666666667,238,0,297.333333333333,17170,2774,14396,0.0426666666666667,0.0165323701028063,0.107185772650805
"SPU_026377",1,FALSE,"SP-CRHR2L_1",30,55.6666666666667,0,73.3333333333333,6583,1013,5570,0.03,0.00999401555954518,0.0723922342875946
"SPU_026379",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026380",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026383",1,FALSE,"SP-SDCCAG1-2",6,0,0,0,14230,1979,12251,0.006,0,0
"SPU_026393",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026396",1,FALSE,"SP-RAB3IL1",14,41.3333333333333,0,64.6666666666667,5501,839,4662,0.014,0.00886600886600887,0.0770758839888756
"SPU_026398",1,FALSE,"SP-ST14L_29",24.3333333333333,498.333333333333,0,209.333333333333,8717,1587,7130,0.0243333333333333,0.0698924731182796,0.131905061961773
"SPU_026399",1,FALSE,"SP-FN3/IG/EGF",5.33333333333333,557.666666666667,0,69,64951,2816,62135,0.00533333333333333,0.00897508114052735,0.0245028409090909
"SPU_026405",1,FALSE,"SP-SASS6",45,354.666666666667,43,252,6238,1348,4890,0.045,0.0725289706884799,0.186943620178042
"SPU_026407",2,TRUE,"SP-HYPP_2838",28.3333333333333,0,0,0,3152,1610,1542,0.0283333333333333,0,0
"SPU_026410",1,FALSE,"SP-HYPP_2839",41.6666666666667,230.666666666667,0,140.333333333333,12331,4214,8117,0.0416666666666667,0.028417724118106,0.0333016927701313
"SPU_026412",1,FALSE,"SP-HYPP_244",58.3333333333333,0,0,0,35504,4384,31120,0.0583333333333333,0,0
"SPU_026414",1,FALSE,"SP-OPRL",99.3333333333333,7,7,7.66666666666667,3299,1075,2224,0.0993333333333333,0.00314748201438849,0.00713178294573643
"SPU_026415",1,FALSE,"SP-TBRG1L",59,60.6666666666667,0,13.3333333333333,19733,1680,18053,0.059,0.00336047563655163,0.00793650793650794
"SPU_026419",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026429",2,TRUE,"SP-HYPP_1178",171,14,0,202,9505,2765,6740,0.171,0.00207715133531157,0.0730560578661845
"SPU_026432",1,FALSE,"SP-DRD2L",77.3333333333333,0,0,0,995,995,0,0.0773333333333333,0,0
"SPU_026433",1,FALSE,"SP-C10ORF123L",55,135.333333333333,0,43.6666666666667,42066,4679,37387,0.055,0.0036197965424702,0.00933247844981121
"SPU_026437",1,FALSE,"SP-UGT2B33_4",105.666666666667,15.6666666666667,0,11.6666666666667,4070,1505,2565,0.105666666666667,0.00610786224821312,0.00775193798449612
"SPU_026438",1,FALSE,"SP-ABCH1",57.3333333333333,376,0,5,33170,2754,30416,0.0573333333333333,0.0123619147816938,0.00181554103122731
"SPU_026439",1,FALSE,"SP-UGT2B33_5",96.6666666666667,2.66666666666667,0,0,3512,1639,1873,0.0966666666666667,0.00142374087915999,0
"SPU_026440",1,FALSE,"SP-UGT2B22",74.3333333333333,24.3333333333333,21.6666666666667,27.3333333333333,4055,1437,2618,0.0743333333333333,0.00929462694168576,0.0190211087914637
"SPU_026441",1,FALSE,"SP-UGT1L_9",114,275,8.66666666666667,47.3333333333333,11775,1772,10003,0.114,0.0274917524742577,0.026711813393529
"SPU_026443",1,FALSE,"SP-PM20D2",34.3333333333333,62.3333333333333,0,26.3333333333333,7216,1926,5290,0.0343333333333333,0.0117832388153749,0.0136725510557286
"SPU_026451",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026454",1,FALSE,"SP-MAMDC4-13",80.3333333333333,512.666666666667,110.333333333333,354.333333333333,16724,2775,13949,0.0803333333333333,0.0367529333046574,0.127687687687688
"SPU_026455",1,FALSE,"SP-GPR54L_5",64.3333333333333,0,0,74.6666666666667,3512,951,2561,0.0643333333333333,0,0.0785138450753593
"SPU_026458",1,FALSE,"SP-CCK/GLR",91.3333333333333,1721.66666666667,1056.66666666667,22.6666666666667,38205,1291,36914,0.0913333333333333,0.0466399378736162,0.0175574490059386
"SPU_026459",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026461",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026467",1,FALSE,"SP-WDR17",6.33333333333333,1070.66666666667,185.333333333333,325,29099,2581,26518,0.00633333333333333,0.0403750911330669,0.125920185974429
"SPU_026468",1,FALSE,"SP-HYPP_2845",8.66666666666667,75.6666666666667,0,34.6666666666667,5011,1493,3518,0.00866666666666667,0.021508432821679,0.0232194686313909
"SPU_026469",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026470",1,FALSE,"SP-CYSKL",26.6666666666667,152.333333333333,0,62.6666666666667,11025,966,10059,0.0266666666666667,0.0151439838287437,0.064872325741891
"SPU_026471",1,FALSE,"SP-EGLN1",135.333333333333,84,38.3333333333333,14.6666666666667,5302,1791,3511,0.135333333333333,0.0239248077470806,0.00818909361622929
"SPU_026477",1,FALSE,"SP-CYP2L63",27,143,90.3333333333333,155.333333333333,5552,1524,4028,0.027,0.0355014895729891,0.101924759405074
"SPU_026480",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026492",1,FALSE,"SP-REDT-ALDO/KETA",39,23.3333333333333,0,11.6666666666667,5138,1599,3539,0.039,0.00659319958557031,0.00729622680842193
"SPU_026495",1,FALSE,"SP-TRAF3",106.333333333333,911,0,257,9971,1676,8295,0.106333333333333,0.109825195901145,0.153341288782816
"SPU_026496",1,FALSE,"SP-SOCS4/5",129.666666666667,0,0,0,1911,1911,0,0.129666666666667,0,0
"SPU_026515",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026520",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026521",2,TRUE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026524",1,FALSE,"SP-CLECT_53",86,0,0,0,1285,529,756,0.086,0,0
"SPU_026531",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026540",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026547",1,FALSE,"SP-ANL10B",40.6666666666667,129.333333333333,0,147,11602,1730,9872,0.0406666666666667,0.0131010264721772,0.084971098265896
"SPU_026549",1,FALSE,"SP-NEURLSNL_1",19,148.333333333333,0,86.3333333333333,18951,2466,16485,0.019,0.00899807906177333,0.0350094620167613
"SPU_026553",1,FALSE,"SP-SHOC2L",95.3333333333333,43.3333333333333,0,12.3333333333333,17247,4790,12457,0.0953333333333333,0.00347863316475342,0.00257480862908838
"SPU_026557",1,FALSE,"SP-HYPP_1182",28.6666666666667,967.333333333333,0,113.333333333333,66782,2287,64495,0.0286666666666667,0.0149985787011913,0.0495554583879901
"SPU_026565",1,FALSE,"SP-HYPP_2851",37.6666666666667,173.333333333333,16.3333333333333,82.3333333333333,9954,1755,8199,0.0376666666666667,0.0211407895271781,0.0469135802469136
"SPU_026566",1,FALSE,"SP-HYPP_2852",50,236,0,215.666666666667,9507,2567,6940,0.05,0.0340057636887608,0.0840150629788339
"SPU_026567",1,FALSE,"SP-HYPP_257",0.666666666666667,252.666666666667,0,119.666666666667,7023,3064,3959,0.000666666666666667,0.0638208301759704,0.0390557006092254
"SPU_026569",1,FALSE,"SP-NOTCH1-21",4.33333333333333,473.666666666667,23.6666666666667,273.333333333333,45275,8599,36676,0.00433333333333333,0.0129148943905188,0.0317866418575803
"SPU_026570",1,FALSE,"SP-SLSP_24",41.3333333333333,703,0,359.666666666667,7029,1174,5855,0.0413333333333333,0.120068317677199,0.306360022714367
"SPU_026574",1,FALSE,"SP-GPR126_2",22.3333333333333,96.3333333333333,0,16.3333333333333,3933,1039,2894,0.0223333333333333,0.0332872609997696,0.0157202438241899
"SPU_026583",1,FALSE,"SP-PYCR1",60,41.6666666666667,0,14,2407,394,2013,0.06,0.0206987911905945,0.0355329949238579
"SPU_026584",1,FALSE,"SP-HYPP_2855",128.333333333333,0,0,0,15638,1039,14599,0.128333333333333,0,0
"SPU_026585",1,FALSE,"SP-HYPP_2856",59.3333333333333,0,0,1.66666666666667,1016,1016,0,0.0593333333333333,0,0.00164041994750656
"SPU_026586",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026587",1,FALSE,"SP-EGF/ZP_4",15.6666666666667,284.666666666667,35,141.666666666667,17129,1084,16045,0.0156666666666667,0.0177417679443233,0.130688806888069
"SPU_026590",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026593",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026602",3,TRUE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026603",1,FALSE,"SP-HYPP_2858",33.6666666666667,0,0,0,2920,1857,1063,0.0336666666666667,0,0
"SPU_026605",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026609",1,FALSE,"SP-HYPP_1184",32.3333333333333,159.333333333333,12,441.333333333333,11942,2686,9256,0.0323333333333333,0.0172140593488908,0.164308761479275
"SPU_026611",1,FALSE,"SP-THAP4",20,0,0,0,2390,475,1915,0.02,0,0
"SPU_026617",1,FALSE,"SP-NAALAD2L",119,715.333333333333,248.333333333333,212,26448,2400,24048,0.119,0.0297460634286982,0.0883333333333333
"SPU_026623",1,FALSE,"SP-HYPP_258",23.3333333333333,0,0,408,20962,17948,3014,0.0233333333333333,0,0.0227323378649432
"SPU_026626",1,FALSE,"SP-MGLUR7_1",58.6666666666667,2141.33333333333,2141.33333333333,0,2374,718,1656,0.0586666666666667,1.29307568438003,0
"SPU_026629",1,FALSE,"SP-FIBULIN",76.3333333333333,65.6666666666667,0,41.3333333333333,21634,2511,19123,0.0763333333333333,0.0034339102999878,0.0164609053497942
"SPU_026631",2,TRUE,"SP-C7ORF23L",3.33333333333333,55.3333333333333,0,398.333333333333,2354,299,2055,0.00333333333333333,0.026926196269262,1.33221850613155
"SPU_026634",1,FALSE,"SP-CHMP2A",52,451.666666666667,18.6666666666667,158,5610,1351,4259,0.052,0.106049933474211,0.116950407105848
"SPU_026635",1,FALSE,"SP-GAS2",6,76,0,38,7894,1301,6593,0.006,0.0115273775216138,0.0292083013066872
"SPU_026643",1,FALSE,"SP-EMAPL2",85.3333333333333,38.6666666666667,38.6666666666667,0,24331,4608,19723,0.0853333333333333,0.00196048606533827,0
"SPU_026644",1,FALSE,"SP-GCF1",152.666666666667,189,0,70,3020,2038,982,0.152666666666667,0.192464358452138,0.0343473994111874
"SPU_026647",1,FALSE,"SP-B3GAT1_1",9,0,0,0,3515,811,2704,0.009,0,0
"SPU_026649",1,FALSE,"SP-NOTCH1B",46.6666666666667,0,0,0,65660,19922,45738,0.0466666666666667,0,0
"SPU_026650",1,FALSE,"SP-GSN_1",56.6666666666667,364,0,111.666666666667,16286,4060,12226,0.0566666666666667,0.029772615736954,0.027504105090312
"SPU_026658",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026668",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026676",1,FALSE,"SP-FN3F_51",21,727,199.333333333333,158,11964,1449,10515,0.021,0.0691393247741322,0.10904071773637
"SPU_026677",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026683",1,FALSE,"SP-MITD1",41,0.333333333333333,0,15,3395,727,2668,0.041,0.000124937531234383,0.0206327372764787
"SPU_026684",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026687",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026688",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026694",1,FALSE,"SP-SLC7A9_2",80.3333333333333,922.666666666667,164,238,15173,1579,13594,0.0803333333333333,0.0678730812613408,0.150728309056365
"SPU_026696",1,FALSE,"SP-SLC7_2",163.333333333333,747.666666666667,0,55.3333333333333,25659,2061,23598,0.163333333333333,0.031683476000791,0.0268478085071972
"SPU_026700",2,TRUE,"SP-AGTPBP1_1",1.66666666666667,43.6666666666667,19,30,6927,1685,5242,0.00166666666666667,0.00833015388528551,0.0178041543026706
"SPU_026702",1,FALSE,"SP-PRRDH_4",23,2401,49.3333333333333,236,2915,879,2036,0.023,1.17927308447937,0.268486916951081
"SPU_026707",1,FALSE,"SP-GRM_1",154.333333333333,0,0,0,452,452,0,0.154333333333333,0,0
"SPU_026708",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026714",1,FALSE,"SP-ADPGK_2",2,38.3333333333333,27,4.66666666666667,9451,2118,7333,0.002,0.00522751034137915,0.00220333648095688
"SPU_026717",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026723",1,FALSE,"SP-SERRP1A",8.33333333333333,78.3333333333333,0,229.666666666667,15270,5900,9370,0.00833333333333333,0.00836001422981146,0.0389265536723164
"SPU_026726",1,FALSE,"SP-SCNM1L",16,10.6666666666667,10.6666666666667,12,1880,1332,548,0.016,0.0194647201946472,0.00900900900900901
"SPU_026729",1,FALSE,"SP-ORPK1L_10",125.333333333333,0,0,0,1235,1235,0,0.125333333333333,0,0
"SPU_026732",1,FALSE,"SP-HYPP_1185",109.666666666667,169.666666666667,0,110.666666666667,2739,1751,988,0.109666666666667,0.171727395411606,0.0632019798210546
"SPU_026733",1,FALSE,"SP-HYPP_259",22.6666666666667,0,0,35.3333333333333,3725,3725,0,0.0226666666666667,0,0.00948545861297539
"SPU_026735",1,FALSE,"SP-SLMOH2",44.3333333333333,123.666666666667,0,266,5093,397,4696,0.0443333333333333,0.0263344690516752,0.670025188916877
"SPU_026736",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026740",1,FALSE,"SP-RQCD1",44.3333333333333,104.666666666667,0,29.6666666666667,6119,853,5266,0.0443333333333333,0.0198759336624889,0.034779210629152
"SPU_026741",1,FALSE,"SP-MAMDC2-5",9.66666666666667,64,0,13.3333333333333,16179,2398,13781,0.00966666666666667,0.00464407517596691,0.00556018904642758
"SPU_026744",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026752",1,FALSE,"SP-UNC44_258",1.33333333333333,31.6666666666667,31.6666666666667,1,26243,1892,24351,0.00133333333333333,0.0013004257183141,0.000528541226215645
"SPU_026753",1,FALSE,"SP-SULT1_1",2.66666666666667,979.333333333333,350,267.333333333333,9103,1272,7831,0.00266666666666667,0.125058528072192,0.210167714884696
"SPU_026757",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026758",1,FALSE,"SP-HIF2A",68.3333333333333,140.333333333333,0,479,9061,3331,5730,0.0683333333333333,0.0244909831297266,0.143800660462324
"SPU_026760",1,FALSE,"SP-HYPP_2867",50,233.666666666667,135.666666666667,76.6666666666667,11349,1504,9845,0.05,0.0237345522261723,0.0509751773049645
"SPU_026762",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026765",1,FALSE,"SP-OXCH_2",17.3333333333333,44,0,7.33333333333333,9760,3819,5941,0.0173333333333333,0.0074061605790271,0.0019202234441826
"SPU_026767",1,FALSE,"SP-ABCG10",89.3333333333333,648.333333333333,399.666666666667,189,24431,1421,23010,0.0893333333333333,0.0281761552947994,0.133004926108374
"SPU_026769",1,FALSE,"SP-HTR1AL_9",155,31.6666666666667,0,15.6666666666667,1772,1772,0,0.155,0,0.00884123401053424
"SPU_026770",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026778",1,FALSE,"SP-PLSC",36.6666666666667,586.666666666667,41.6666666666667,110.666666666667,29019,1481,27538,0.0366666666666667,0.0213038952235699,0.0747242853927527
"SPU_026779",2,TRUE,"SP-ROCK1",20,8.33333333333333,4,13.3333333333333,4461,618,3843,0.02,0.00216844479139561,0.0215749730312837
"SPU_026780",1,FALSE,"SP-NGRNL",46,106.333333333333,0,72,2256,1749,507,0.046,0.209730440499671,0.0411663807890223
"SPU_026781",1,FALSE,"SP-CLDN12",3,88.6666666666667,55.6666666666667,40.3333333333333,6534,2294,4240,0.003,0.0209119496855346,0.0175820982272595
"SPU_026782",1,FALSE,"SP-NUDT2",70.3333333333333,0,0,0,3066,673,2393,0.0703333333333333,0,0
"SPU_026790",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026791",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026795",1,FALSE,"SP-DFNA5L",85,211.666666666667,0,96.3333333333333,8162,1304,6858,0.085,0.0308641975308642,0.0738752556237219
"SPU_026800",1,FALSE,"SP-AMY_9",46.6666666666667,281.333333333333,0,193,18887,2650,16237,0.0466666666666667,0.0173266818583072,0.0728301886792453
"SPU_026801",1,FALSE,"SP-AMY_6",31.3333333333333,37.6666666666667,0,137.666666666667,5585,1478,4107,0.0313333333333333,0.00917133349565782,0.0931438881371222
"SPU_026804",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026804",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026805",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026807",1,FALSE,"SP-H6PD",5.66666666666667,216,0,295.333333333333,13928,2754,11174,0.00566666666666667,0.0193305888670127,0.10723795691116
"SPU_026808",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026815",1,FALSE,"SP-GAL3ST1_13",18,19.3333333333333,0,65,5325,1709,3616,0.018,0.00534660766961652,0.0380339379754242
"SPU_026820",1,FALSE,"SP-HYPP_2869",16.6666666666667,60,0,27,5419,1037,4382,0.0166666666666667,0.0136923779096303,0.0260366441658631
"SPU_026825",1,FALSE,"SP-ABCB9A",99,164.666666666667,0,0,27199,1399,25800,0.099,0.00638242894056848,0
"SPU_026829",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026833",2,TRUE,"SP-GAA_2",40,137.666666666667,0,99.6666666666667,6105,1143,4962,0.04,0.0277441891710332,0.0871974336541266
"SPU_026834",1,FALSE,"SP-FUCA2_1",111.666666666667,255.666666666667,0,121.666666666667,8750,3316,5434,0.111666666666667,0.0470494417862839,0.0366907921190189
"SPU_026835",1,FALSE,"SP-FUCA2_2",53.6666666666667,0,0,0,13910,1353,12557,0.0536666666666667,0,0
"SPU_026836",1,FALSE,"SP-HYPP_261",43.6666666666667,83.6666666666667,0,325,11724,5538,6186,0.0436666666666667,0.0135251643496066,0.0586854460093897
"SPU_026837",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026839",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_026840",1,FALSE,"SP-SMPD3L",0.666666666666667,1865,1795.33333333333,206.666666666667,146533,2498,144035,0.000666666666666667,0.0129482417467977,0.0827328529490259
