"geneid","int_meth_logFC","int_meth_logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_024508",-0.333514871672475,2.75769644253614,"SP-LACL",10.3333333333333,111.666666666667,0,90,16605,2073,14532,10.3333333333333,0.00768419121020277,0.0434153400868307
"SPU_024509",0.0894682861441833,5.09225092913219,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024517",-0.36887025294495,2.3932295928102,"SP-XRCC4",85.6666666666667,230.333333333333,73.3333333333333,48,10221,653,9568,85.6666666666667,0.0240732998885173,0.0735068912710567
"SPU_024518",0.0883572899863822,8.89574030121151,"SP-HYPP_2740",41.3333333333333,0,0,0,3895,2014,1881,41.3333333333333,0,0
"SPU_024519",-1.0340761019165,4.7134709421964,"SP-F2L",6.66666666666667,109,3.33333333333333,33,19716,810,18906,6.66666666666667,0.00576536549243626,0.0407407407407407
"SPU_024523",-0.882865790812627,3.83465728213251,"SP-AMDS_4",57,117.333333333333,0,35.3333333333333,9566,1395,8171,57,0.0143597274915351,0.0253285543608124
"SPU_024524",0.413588705040861,4.36773866173045,"SP-TTC3",29.3333333333333,1620.66666666667,870,0,59264,5339,53925,29.3333333333333,0.0300540874671612,0
"SPU_024526",0.983517899663582,4.67766150005175,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0245265",-0.746485898794577,5.18927867198013,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0245268",0.095515390239534,4.68047308326239,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024532",0.728465185689741,3.95933997461517,"SP-NEU1",51,112,0,75,5629,1071,4558,51,0.0245721807810443,0.0700280112044818
"SPU_024533",-0.31989855959565,5.2405202944615,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024547",0.578080281503072,6.81049687239397,"SP-SLC32A1_2",52.6666666666667,86,0,81.6666666666667,6803,1563,5240,52.6666666666667,0.016412213740458,0.0522499466837279
"SPU_024564",1.12420348961679,3.48113549435134,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0245640",2.2730767174218,1.63940681614007,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024565",0.469834350004111,1.9717645081032,"SP-CD109L",10,748,0,422,18656,5090,13566,10,0.0551378446115288,0.0829076620825147
"SPU_024575",0.171981182867286,7.61600860640194,"SP-CRHR1_1",64.6666666666667,5622,5240.66666666667,159.333333333333,121447,1253,120194,64.6666666666667,0.0467743814167096,0.127161479116786
"SPU_024576",-1.08426296655619,3.80156150264695,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024586",-1.32701280774454,3.11551736486427,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024600",-0.0472419485676184,5.34685565373623,"SP-FLNAL",5.33333333333333,350.666666666667,0,65.6666666666667,7149,1259,5890,5.33333333333333,0.0595359366157329,0.0521577971935398
"SPU_024613",-0.72119380575263,5.35100401794704,"SP-LSAMPL_2",55.3333333333333,566,0,17,17580,1041,16539,55.3333333333333,0.0342221416046919,0.0163304514889529
"SPU_024614",0.211226068420676,3.17434205543314,"SP-F2",32.6666666666667,408.666666666667,34,203,19093,1760,17333,32.6666666666667,0.0235773764880094,0.115340909090909
"SPU_024615",0.501858681173481,3.61220489263151,"SP-ATUB6",55.6666666666667,222.333333333333,0,7.66666666666667,2358,1726,632,55.6666666666667,0.351793248945148,0.00444186944766319
"SPU_024617",-3.65614861756795,2.00340495378062,"SP-TUBA1C_1",69.6666666666667,198,126.666666666667,135.333333333333,1946,1384,562,69.6666666666667,0.352313167259786,0.0977842003853565
"SPU_024621",-0.762604334180168,3.62063647377313,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0246237",-2.31536757468903,3.35411075764248,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0246238",-3.2964394849252,2.83685290852022,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024626",-0.881292772570571,5.71666252827294,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024629",-1.33227087233798,2.83152687590847,"SP-SLC5A9_8",84,578.666666666667,54,125,18450,1353,17097,84,0.033846093856622,0.0923872875092387
"SPU_024637",2.43702238982334,2.6839428281051,"SP-SSX2IP",29.6666666666667,161,63,25,42995,1789,41206,29.6666666666667,0.00390719798087657,0.0139742873113471
"SPU_024645",-0.205466810538543,5.1604671977822,"SP-GPATCH3",81,461,132,338.333333333333,14871,2002,12869,81,0.0358225192322636,0.168997668997669
"SPU_024652",1.29863412864367,4.85168027062062,"SP-FBXL20",98,927,392.666666666667,267,14804,5489,9315,98,0.0995169082125604,0.0486427400255056
"SPU_024660",-0.0508664288173492,6.67321344704142,"SP-C10ORF112",49,435.666666666667,0,39.3333333333333,37843,1677,36166,49,0.0120463050010138,0.0234545815941165
"SPU_024665",0.574030506054458,6.30332729908963,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024670",0.122420444880663,5.43557752859626,"SP-PSMC2",84.6666666666667,388.333333333333,17.3333333333333,54.6666666666667,12200,2465,9735,84.6666666666667,0.0398904297209382,0.0221771467207573
"SPU_024671",0.0338962409352357,8.68039868697094,"SP-HYPP_2746",51.3333333333333,703,194,59,33106,1841,31265,51.3333333333333,0.0224852071005917,0.0320478001086366
"SPU_024676",-0.83369046234179,4.6328758109556,"SP-STK33_1",22.3333333333333,12.3333333333333,0,12.3333333333333,8559,3066,5493,22.3333333333333,0.00224528187390012,0.00402261361165471
"SPU_024688",0.993446514769668,4.21902401182258,"SP-ENPP3",30.3333333333333,372.666666666667,0,143.333333333333,24144,3691,20453,30.3333333333333,0.0182206359295295,0.0388331978686896
"SPU_0246884",1.86748434661735,3.20233930744531,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024695",-0.0603397295340757,7.84343403318559,"SP-JMYL",29.3333333333333,114.333333333333,0,43,15255,4505,10750,29.3333333333333,0.0106356589147287,0.0095449500554939
"SPU_024698",-0.43434387492641,4.9835686150815,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024702",-0.940914760080746,4.26458417380837,"SP-PTGES2",0.333333333333333,275.333333333333,150.333333333333,100,11754,3742,8012,0.333333333333333,0.0343651189881844,0.0267236771779797
"SPU_024708",-0.144531577521492,8.29123457166515,"SP-FN3/IGF_12",11,121.333333333333,0,72.6666666666667,17488,2287,15201,11,0.00798193101331053,0.0317737939075936
"SPU_024709",0.0786456151672693,5.87913958470358,"SP-NLR173",137,355,0,496.666666666667,12694,5515,7179,137,0.049449784092492,0.090057419159867
"SPU_024710",-0.1403033048424,10.1081713324195,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024741",-0.264302983211722,2.71463210651877,"SP-SELE",19,50,0,28.6666666666667,10344,1484,8860,19,0.00564334085778781,0.0193171608265948
"SPU_024752",1.40262338224288,3.33409480186079,"SP-MTMR3/4",28,1049.33333333333,194.666666666667,119.666666666667,33531,4083,29448,28,0.0356334329439464,0.0293085149808148
"SPU_024755",-0.484541615010524,2.4521887890751,"SP-MAOA_2",54,1107.66666666667,499.333333333333,193,31909,1680,30229,54,0.0366425176706694,0.114880952380952
"SPU_0247649",-0.762243907733626,1.78911077613759,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024765",2.35987505048199,3.57200503058705,"SP-RDH8L_1",34.6666666666667,109.333333333333,0,84.3333333333333,9834,1419,8415,34.6666666666667,0.0129926718162012,0.0594315245478036
"SPU_024768",-0.188430178959719,3.37421294356521,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024771",-0.355402436546764,7.68115980615379,"SP-HYPP_220",31.6666666666667,0,0,0,102918,9409,93509,31.6666666666667,0,0
"SPU_024776",0.356062449628306,4.77073587813181,"SP-HYPP_1126",11.6666666666667,1228.66666666667,33,188,38612,2341,36271,11.6666666666667,0.0338746289505849,0.0803075608714225
"SPU_024779",0.311290915947248,7.79203167508513,"SP-HYPP_1127",41.3333333333333,301.333333333333,0,22.3333333333333,23175,2366,20809,41.3333333333333,0.01448091370721,0.0094392786700479
"SPU_024780",-0.0560230985057984,3.60872825128997,"SP-SLBP_1",12.3333333333333,19,2,11,5344,1236,4108,12.3333333333333,0.00462512171372931,0.00889967637540453
"SPU_0247853",0.067019971971664,4.98174181525223,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024786",-0.775837893303746,3.25668636246361,"SP-CLECT/FA58C/EGF/CUB/TM",28.3333333333333,260.333333333333,0,132.333333333333,16823,3428,13395,28.3333333333333,0.0194351126042055,0.0386036561649164
"SPU_024787",-1.46834666798806,2.19823789768496,"SP-IGVF2",12,54.3333333333333,0,31,5717,1078,4639,12,0.0117122943163038,0.0287569573283859
"SPU_024805",-0.0114270491148125,3.51405630915353,"SP-TM9SF1_1",7,16.3333333333333,16,48.6666666666667,3284,368,2916,7,0.00560128029263832,0.132246376811594
"SPU_024811",-0.590506685982507,1.70659084922181,"SP-SURREAL/GPCR139",80.3333333333333,124,124,220.666666666667,5908,1270,4638,80.3333333333333,0.0267356619232428,0.173753280839895
"SPU_024822",0.988463566455381,3.08682418630769,"SP-HYPP_2754",50.3333333333333,111.666666666667,47,116.333333333333,4799,964,3835,50.3333333333333,0.0291177748804867,0.120677731673582
"SPU_024826",-0.671423331339232,3.15389837962336,"SP-SLC16A6L_8",25,0,0,0,2645,1523,1122,25,0,0
"SPU_024827",0.521739223719274,5.38259160397158,"SP-NEHL",100.333333333333,830.333333333333,34.6666666666667,221.333333333333,18510,2125,16385,100.333333333333,0.0506764316956566,0.104156862745098
"SPU_0248270",0.364258979549201,5.37446766366378,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024837",-0.278042153228978,5.65153310843291,"SP-B4GALT6_7",42.6666666666667,979.333333333333,0,192,7189,958,6231,42.6666666666667,0.157171133579415,0.200417536534447
"SPU_024838",-0.0997665814835431,3.27224619653106,"SP-MADD",26,1493,0,438.333333333333,55783,5472,50311,26,0.0296754188944764,0.08010477582846
"SPU_024839",0.13442259899784,7.32669449417757,"SP-MGAT4C_1",123,35,34,95.6666666666667,4669,931,3738,123,0.00936329588014981,0.102756892230576
"SPU_024857",0.840331162956561,2.38937104256529,"SP-IGF_1",27,854,0,104.333333333333,30102,1772,28330,27,0.0301447229085775,0.0588788562829195
"SPU_024858",0.377319353931876,5.99392149031921,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024860",-0.47852605595448,6.514537481837,"SP-COLA5_1",60,305,0.666666666666667,111.666666666667,26997,1454,25543,60,0.0119406491015151,0.0767996331957818
"SPU_024881",-0.31873099830275,5.83992864260697,"SP-FN3/EGFF_6",24.6666666666667,259,40,69.6666666666667,24114,1933,22181,24.6666666666667,0.0116766602046797,0.03604069667184
"SPU_024886",0.379638103717919,5.09265034002245,"SP-ZANL_2",40.6666666666667,0,0,0,2556,1999,557,40.6666666666667,0,0
"SPU_0248940",-0.159383369811593,2.26185380055311,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024896",-0.040978813556634,9.34631592498521,"SP-ERCC6B",7.66666666666667,0,0,0,17281,2927,14354,7.66666666666667,0,0
"SPU_024901",-0.833262732856852,4.68786361769983,"SP-Z305",53.6666666666667,247.333333333333,0,193.333333333333,9588,2869,6719,53.6666666666667,0.0368110333879049,0.0673870105727896
"SPU_024903",-0.659270173408148,5.54329680247632,"SP-ESE",94.3333333333333,310.666666666667,55.6666666666667,225.333333333333,13760,3302,10458,94.3333333333333,0.0297061260916683,0.068241469816273
"SPU_024904",-0.315975510119374,5.84666547972882,"SP-HYPP_2757",126,71.6666666666667,0,25.6666666666667,4279,1001,3278,126,0.0218629245474883,0.0256410256410256
"SPU_024908",1.44313713990898,2.72385717289112,"SP-CHRNA7_7",91.6666666666667,345.666666666667,98.6666666666667,308.666666666667,13434,1580,11854,91.6666666666667,0.0291603396884315,0.19535864978903
"SPU_024909",0.517769376670605,4.47904523683376,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024911",-0.232368320171153,3.60218804254282,"SP-PSMD1_1",51,258.333333333333,0,160,16118,3509,12609,51,0.0204880112089248,0.0455970361926475
"SPU_024912",0.194198432662364,5.87644789860178,"SP-CZPH",44.3333333333333,94.3333333333333,0,26,6942,3142,3800,44.3333333333333,0.0248245614035088,0.00827498408656906
"SPU_024913",-0.165956935847864,7.80758040854122,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024924",0.580554461829712,3.22694337552175,"SP-ORXN/NP/QRFPLR1",51,0,0,0,5272,1304,3968,51,0,0
"SPU_024938",0.897089779430612,5.78027322122078,"SP-ECHN40",26,396.333333333333,112,115,9769,935,8834,26,0.0448645385253943,0.122994652406417
"SPU_024941",-0.0804891625300072,1.38161625085573,"SP-PPPL_222",1.33333333333333,0.666666666666667,0,1,8267,2585,5682,1.33333333333333,0.000117329578786812,0.000386847195357834
"SPU_024946",0.466468806862144,6.9321274887798,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024958",-0.487278462595835,6.43539683314592,"SP-HYPP_222",14.6666666666667,299.666666666667,0,258.666666666667,35016,5603,29413,14.6666666666667,0.0101882387606387,0.0461657445416146
"SPU_0249581",0.130089204496617,4.14687940355982,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024967",1.65225167587273,4.2336328072698,"SP-NDUFA10",69.6666666666667,612,0,164.333333333333,19815,2943,16872,69.6666666666667,0.0362731152204836,0.0558387133310681
"SPU_024969",0.321234909537046,8.2086814434767,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024970",1.12334628069293,4.28103263329054,"SP-GPT2",10,478.666666666667,304,89,21239,1077,20162,10,0.0237410309823761,0.0826369545032498
"SPU_024971",-1.26803230715171,2.27805688583021,"SP-HYPP_2761",99.3333333333333,181.666666666667,181.666666666667,49.3333333333333,2195,1348,847,99.3333333333333,0.21448248720976,0.0365974282888229
"SPU_024972",0.78168294465051,2.53426570639131,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024973",-0.160621622468139,5.79017342612787,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024988",-0.495425654078207,1.62649946603917,"SP-KIAA0840L",30.3333333333333,81,0,91.3333333333333,5384,1419,3965,30.3333333333333,0.0204287515762926,0.064364575992483
"SPU_024989",0.610318034996776,7.96436181537619,"SP-RDH8_9",84,126.666666666667,39.6666666666667,35.6666666666667,10662,2623,8039,84,0.015756520296886,0.0135976617105096
"SPU_024990",-0.177226422972189,7.01710159291117,"SP-DNAJB9",51,4,4,0,17846,3865,13981,51,0.000286102567770546,0
"SPU_024991",0.429558006682068,8.01081261234569,NA,0,0,0,0,0,0,0,0,0,0
"SPU_024993",-0.122715107852239,4.6233178149783,"SP-CAV3",116.666666666667,127,0,90.6666666666667,6015,991,5024,116.666666666667,0.0252786624203822,0.0914900773629331
"SPU_024996",0.627406731634411,3.07951286174353,"SP-HYPP_1133",93,140,0,177,8372,2665,5707,93,0.0245312773786578,0.0664165103189493
"SPU_025002",0.587495266833758,2.69565683438439,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025004",-1.86590222686166,3.85605274532363,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025007",-0.0157937265234499,6.41122068412663,"SP-HYPP_2762",64.3333333333333,37.6666666666667,0,17,5252,1703,3549,64.3333333333333,0.010613318305626,0.00998238402818555
"SPU_025010",-0.159208548648556,2.99202770226072,"SP-FOXK",93,185.666666666667,43.6666666666667,294,9138,2033,7105,93,0.0261318320431621,0.144613871126414
"SPU_025014",2.11300857961239,4.44618939882477,"SP-UGT2B1_6",47.3333333333333,69.6666666666667,29,48.6666666666667,5112,564,4548,47.3333333333333,0.0153180885370859,0.0862884160756501
"SPU_025017",-0.0722474829730836,11.0793753559393,"SP-C1QL_3",110,89,0,32.6666666666667,9344,1910,7434,110,0.0119720204465967,0.0171029668411867
"SPU_025018",0.247596402669987,9.53385851023931,"SP-B2XYLTL",18.6666666666667,69.6666666666667,0,46,6145,1569,4576,18.6666666666667,0.015224358974359,0.0293180369662205
"SPU_025019",-0.261612845625004,3.78100377728259,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0250301",0.358860952172033,2.83676472224061,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025038",-0.149532103867705,4.73362601829749,"SP-HTR1L_7",105.666666666667,75.3333333333333,75.3333333333333,0,31740,1177,30563,105.666666666667,0.00246485401738486,0
"SPU_025046",0.450442669645961,3.61365521970334,"SP-TMEM26L",130,43.6666666666667,0,155.666666666667,4901,1632,3269,130,0.0133578056490262,0.0953839869281046
"SPU_025048",-0.0233292832541325,5.12130546241938,"SP-KCNA",77.6666666666667,618.333333333333,0,0,21434,379,21055,77.6666666666667,0.0293675294862661,0
"SPU_025055",0.392580231342849,3.90962143478801,"SP-SLC3A1_1",123.666666666667,336.666666666667,9,165,15746,2230,13516,123.666666666667,0.0249087501233106,0.0739910313901345
"SPU_0250550",0.693790264550567,2.99933526496291,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0250551",-1.33366112458256,6.58624909239402,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025057",1.20548091198427,3.37272745482783,"SP-NET",58.6666666666667,0,0,0,4487,1129,3358,58.6666666666667,0,0
"SPU_025058",0.126136016078719,5.20594689187319,"SP-ODIN/CAJL",38.6666666666667,9.33333333333333,9.33333333333333,0,214351,4500,209851,38.6666666666667,4.44760012262669e-05,0
"SPU_025059",1.45265764942531,4.72777548286167,"SP-FBLN2L",47,538.333333333333,55,138.333333333333,32332,2669,29663,47,0.0181483104653384,0.0518296490570751
"SPU_025072",0.872235275261972,4.32131485763435,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025073",-0.271292516067817,6.09530835707844,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025077",0.775792166336097,4.77575083605795,"SP-NLR46",10,0,0,0,113106,3609,109497,10,0,0
"SPU_025078",-0.0903034798395761,6.15192380998025,"SP-NAALAD2L_3",15.3333333333333,28.6666666666667,0,9,3863,549,3314,15.3333333333333,0.00865017099175216,0.0163934426229508
"SPU_025081",0.82641348164432,3.39532350380154,"SP-TMCC",61,1559.33333333333,1283,32,62244,2035,60209,61,0.0258986751703787,0.0157248157248157
"SPU_025084",1.41839707491488,4.46703138832101,"SP-HYPP_2769",12.6666666666667,20.6666666666667,0,3.33333333333333,6919,1321,5598,12.6666666666667,0.00369179468857925,0.00252334090335604
"SPU_025085",1.28869356134496,4.6473816483786,"SP-SLC16A7L_2",18,67,0,2,4092,1308,2784,18,0.024066091954023,0.00152905198776758
"SPU_025086",0.698470621680342,3.2520455057843,"SP-FER",49.3333333333333,1409.33333333333,1090,331,13775,3011,10764,49.3333333333333,0.130930261365044,0.109930255728994
"SPU_025094",0.559675206795458,4.24036616998999,"SP-HYPP_2771",24,2042,532,148.666666666667,52725,3262,49463,24,0.0412833835392111,0.0455753116697323
"SPU_025096",-0.018003264129496,6.63644508754242,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025098",-0.244419981679874,3.82126680315531,"SP-GPR126_1",95,95.6666666666667,28,103,4868,1569,3299,95,0.0289986864706477,0.065646908859146
"SPU_025100",0.49232110676535,6.90391016584418,"SP-CTH",77.6666666666667,55,55,0,26399,927,25472,77.6666666666667,0.00215923366834171,0
"SPU_025106",0.375856566673549,6.53932081128698,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025108",1.27213378518464,3.41479527227588,"SP-HYPP_2773",0.666666666666667,319.666666666667,319.666666666667,42.6666666666667,6844,1421,5423,0.666666666666667,0.0589464625975782,0.0300258034248182
"SPU_025110",-0.0219540540818974,6.18837087261496,"SP-XAB2",63.6666666666667,722,12.3333333333333,199.333333333333,52600,2316,50284,63.6666666666667,0.0143584440378649,0.0860679332181923
"SPU_0251100",1.00208284475087,2.76784937263833,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025116",0.157845359319517,8.04885286755728,"SP-ENDRVT113",29.6666666666667,180,0,110.666666666667,7132,1813,5319,29.6666666666667,0.0338409475465313,0.0610406324692039
"SPU_025118",1.44254376017724,2.23930536590407,"SP-NOS2L",34.6666666666667,1714.33333333333,328,739.333333333333,13445,4131,9314,34.6666666666667,0.184059838236347,0.178972000322763
"SPU_0251202",1.39330235582509,3.67544353435329,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025123",0.0775473988839649,4.66942314628295,"SP-ALPL_4",23,69.3333333333333,0,69.6666666666667,6676,1277,5399,23,0.0128418842995616,0.0545549464891673
"SPU_025129",-0.37974755205321,4.3591963613193,"SP-RHOGEF3",67.3333333333333,325,0,130.333333333333,7627,1167,6460,67.3333333333333,0.0503095975232198,0.111682376463867
"SPU_025132",0.71930813842955,5.45219200856276,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025142",1.37184131575198,4.66269204244805,"SP-HYPP_1141",19.3333333333333,252.333333333333,100.666666666667,102.666666666667,24015,1239,22776,19.3333333333333,0.0110789134761738,0.0828625235404896
"SPU_025145",-0.275690017712594,9.10888515003062,"SP-B4GALT5_3",55.3333333333333,573.333333333333,0,78.6666666666667,24627,1123,23504,55.3333333333333,0.0243930111186748,0.0700504600771742
"SPU_025147",0.0085874332410395,2.55724720923158,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025152",-0.00361636245070881,6.72300739351935,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025165",-0.763858698995634,3.21837462327197,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025166",0.556946693421048,2.66196004315649,"SP-NLR126",10.6666666666667,8,0,19,10759,3611,7148,10.6666666666667,0.00111919418019026,0.00526170036001108
"SPU_025167",1.00349874518997,1.34817169847437,"SP-NLR156",0.333333333333333,67.6666666666667,0,36.3333333333333,17888,3713,14175,0.333333333333333,0.00477366255144033,0.0097854385492414
"SPU_0251671",0.649101554633122,2.22693152255067,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0251672",2.71264924362031,2.22002874575849,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025168",-1.06388100667526,2.1943298467059,"SP-RERGL4",6,0,0,0,2392,1461,931,6,0,0
"SPU_025169",-0.191180519084617,9.37602362578752,"SP-STK33",0.666666666666667,14.6666666666667,0,12,11706,4221,7485,0.666666666666667,0.00195947450456468,0.00284292821606254
"SPU_025178",-1.50552362440627,2.15956721313825,"SP-LY/EGF/SEA_1",27.6666666666667,323,0,11,30778,1674,29104,27.6666666666667,0.0110981308411215,0.00657108721624851
"SPU_025179",0.604470806247092,6.70772013816873,"SP-NLR123",14.3333333333333,230,0,92.3333333333333,18097,3059,15038,14.3333333333333,0.0152945870461498,0.0301841560422796
"SPU_025193",1.25588773824005,2.48824150552006,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025194",0.0783529205475332,4.48834682285611,"SP-CLECT/EGF/TM_5",10,40.3333333333333,0,15.3333333333333,25365,1747,23618,10,0.0017077370367234,0.00877695096355657
"SPU_0251940",0.456889758015215,4.6427247341846,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025195",0.27555643902637,7.80740248475098,"SP-PRSS12L_3",142.666666666667,754,206.333333333333,117,12695,972,11723,142.666666666667,0.0643180073360061,0.12037037037037
"SPU_025196",-0.706605607705584,6.89525029104156,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025198",-0.695199732354829,6.32140343742313,"SP-MYCBPAP",7.33333333333333,253.333333333333,0,112,35723,2823,32900,7.33333333333333,0.00770010131712259,0.0396741055614594
"SPU_025207",-0.286974602994677,2.77456926462756,"SP-ODF2L",30,93.3333333333333,31.3333333333333,423.333333333333,9548,915,8633,30,0.0108112282327503,0.462659380692168
"SPU_025210",1.98934991419692,1.5172163029236,"SP-PPIL4_1",16.6666666666667,655.333333333333,3.66666666666667,147,11455,1703,9752,16.6666666666667,0.0671998906207274,0.086318261890781
"SPU_025222",-0.700133565379974,6.81375599454021,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025229",-0.119041668478071,6.96654476163075,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025247",-2.82009138369494,1.86590704038117,"SP-CCDC149",27.6666666666667,3306,1,208.666666666667,166169,2940,163229,27.6666666666667,0.0202537539285299,0.0709750566893424
"SPU_0252473",-0.305176746877981,6.64670249328771,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025248",-0.673369799554376,3.84165373834307,"SP-CLECT_49",24.6666666666667,103.666666666667,8,61,12386,1756,10630,24.6666666666667,0.00975227343994983,0.0347380410022779
"SPU_025250",-1.34301153842449,3.64143743629487,"SP-HYPP_2784",36.6666666666667,84,0,59,7028,1650,5378,36.6666666666667,0.0156191892896988,0.0357575757575758
"SPU_025259",-0.0342555229158024,8.0662946513235,"SP-PPWD1_1",12.6666666666667,164.666666666667,0,52,7097,977,6120,12.6666666666667,0.0269063180827887,0.0532241555783009
"SPU_025261",-0.382620588337277,1.98892575753887,"SP-HYPP_2785",37,0,0,0,1977,1086,891,37,0,0
"SPU_025266",0.600522790773048,4.47063119079304,"SP-GABRA",5.66666666666667,356.666666666667,237.666666666667,123.333333333333,7666,1280,6386,5.66666666666667,0.0558513414761457,0.0963541666666667
"SPU_025274",-2.57962336929336,4.08818128048906,"SP-UNC44_172",19.3333333333333,3.33333333333333,0,10,18468,4766,13702,19.3333333333333,0.000243273488055272,0.00209819555182543
"SPU_025277",-0.764755650505929,4.26880153997134,"SP-SELPL_2",2.66666666666667,5,1.33333333333333,0,12424,1359,11065,2.66666666666667,0.000451875282422052,0
"SPU_025278",0.510810167970618,3.83892904135169,"SP-TRIAD_1",133.333333333333,410.333333333333,22,237.333333333333,8627,1285,7342,133.333333333333,0.0558884954145101,0.184695201037613
"SPU_025280",-0.0130401953394838,2.76862165496578,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025287",0.0678763130486549,5.16702481940358,"SP-HYPP_2786",50,147.333333333333,0,67.6666666666667,9545,1733,7812,50,0.0188598736985834,0.039045970378919
"SPU_025289",0.627613118711309,4.71737335094185,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025292",0.31258873464814,8.76707591557791,"SP-CIC",20,242,0,544,17722,5204,12518,20,0.0193321616871705,0.104534973097617
"SPU_025293",-0.841183556953671,3.63996233539857,"SP-HYPP_3029",136,68,68,225.333333333333,6559,5550,1009,136,0.0673934588701685,0.0406006006006006
"SPU_025297",1.32671463946852,4.11219865838294,"SP-OSBPL1A_1",89,275.666666666667,0,45.3333333333333,14701,1251,13450,89,0.0204956629491946,0.0362376765254463
"SPU_025299",-0.291071833529634,5.33562628501563,"SP-CYP2L58",73.3333333333333,109.666666666667,3,111.666666666667,5852,1316,4536,73.3333333333333,0.0241769547325103,0.0848530901722391
"SPU_025300",1.64392970577581,4.94891242520533,"SP-SLC17A5_11",24.6666666666667,132.333333333333,0,43.3333333333333,9767,1699,8068,24.6666666666667,0.0164022475623864,0.0255051991367471
"SPU_025301",-1.09339952840736,4.40346806378515,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025302",0.241414041807434,8.73107392542921,"SP-ALX1",136,0,0,0,35529,3951,31578,136,0,0
"SPU_025304",0.781878548733189,5.32794334693546,"SP-FN3/EGFF_13",5.33333333333333,56,0,11.6666666666667,12574,1356,11218,5.33333333333333,0.00499197717953289,0.00860373647984267
"SPU_025316",0.0455128582894698,5.52547107884457,"SP-CLECT_116",52.3333333333333,938,0,0,86810,2053,84757,52.3333333333333,0.0110669325247472,0
"SPU_025324",-0.266906899988638,4.13415685366518,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025326",-1.90536935268676,4.71284143762174,NA,0,0,0,0,0,0,0,0,0,0
"SPU_025345",0.41894620437752,5.91598458442368,"SP-MMP18/19L2",64,315.666666666667,87.3333333333333,89.3333333333333,21394,4292,17102,64,0.0184578801699606,0.0208139173656415
"SPU_025350",0.114159202299253,3.57963992662467,NA,0,0,0,0,0,0,0,0,0,0
